	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
172-4	172	2010_ca_172_fruit_t.jpg	4	18.8618	24.0135	5.9055	5.9436	4.6609	5.08	0.8547	0.7892	0.7118	0.6108	1.1655	0.9453	0.9564	0.5301	0.7272	0.03	221.2936	199.0808	0.0948	167.3555	171.6072	0.0052	0	0	0.1114	6.3684	0	6.7709	0.5075	0.7318	0.8848	0.8848	0.7892	0.4301	
172-5	172	2010_ca_172_fruit_t.jpg	5	21.1517	24.6329	6.1595	6.1595	4.6609	5.1943	0.8433	0.7567	0.6866	0.6454	1.0639	0.7824	0.9069	0.5046	0	0.1241	224.0434	199.6428	0.2352	170.6121	144.2073	0.0009	0	0	0.1044	13.8922	0	10.4318	0.4914	0.7157	0.8902	0.8848	0.7565	0.4204	
173-1	173	2010_ca_173_fruit_t.jpg	1	23.6681	35.5241	7.4422	7.4676	5.2451	5.842	0.7823	0.7048	0.7594	0.6724	1.1294	0.8712	0.9066	0.5541	1.5823	0.073	236.7767	224.0959	0.2098	179.8524	165.1826	0	0	0	0.0889	8.4052	0	9.2794	0.5217	0.7146	0.8889	0.8841	0.7009	0.4526	
173-2	173	2010_ca_173_fruit_t.jpg	2	25.802	40.9254	7.7978	7.8486	5.5626	6.2865	0.801	0.7134	0.7638	0.7345	1.0399	0.8635	0.9287	0.5958	0.1216	0	201.3951	199.5901	0	171.8616	160.5577	0	0	0	0.0866	5.9312	0	8.5527	0.5354	0.7085	0.8838	0.8861	0.7143	0.4692	
173-3	173	2010_ca_173_fruit_t.jpg	3	23.313	34.448	6.9723	7.1501	5.4229	5.9563	0.833	0.7778	0.7814	0.6648	1.1753	0.8935	0.9505	0.5643	1.8339	0.0849	210.7064	213.6344	0.1778	171.4784	162.9878	0.0024	0	0	0.1408	6.2756	0	11.395	0.4797	0.7265	0.8901	0.8854	0.7763	0.4524	
173-4	173	2010_ca_173_fruit_t.jpg	4	25.2391	40.834	7.9375	7.9375	5.588	6.223	0.784	0.704	0.7792	0.68	1.1459	0.888	0.9106	0.5832	0.5963	0.0233	212.6806	207.4752	0.1221	172.5551	164.7575	0	0	0	0.1216	8.9387	0	8.7308	0.4898	0.7198	0.8911	0.8889	0.7068	0.4562	
173-5	173	2010_ca_173_fruit_t.jpg	5	22.2706	32.0451	6.7564	6.7818	5.207	5.8674	0.8652	0.7707	0.7575	0.6241	1.2139	0.8821	0.9468	0.5552	0	0.1126	218.7692	218.1086	0.202	171.5499	150.2267	0.0007	0	0	0.1616	6.603	0	11.7899	0.4416	0.7115	0.8913	0.8889	0.7736	0.4502	
174-1	174	2010_ca_174_fruit_t.jpg	1	21.4469	29.3678	6.0452	6.0833	5.3467	5.842	0.9603	0.8845	0.7899	0.6618	1.1937	0.8885	0.9792	0.5671	1.9131	0.0887	217.5964	213.2126	0.161	171.9921	164.0061	0	0	0	0.154	6.3769	0	10.2824	0.4304	0.732	0.8912	0.8889	0.8842	0.4493	
174-2	174	2010_ca_174_fruit_t.jpg	2	16.5539	17.913	4.8387	4.8768	4.2037	4.5974	0.9427	0.8688	0.7743	0.5696	1.3594	0.9043	0.9741	0.5401	1.5877	0.0721	255.0174	200.9733	0.1257	164.4623	165.2199	0.0048	0	0	0.1842	6.4321	0	11.906	0.442	0.7313	0.8859	0.8889	0.8684	0.4324	
174-3	174	2010_ca_174_fruit_t.jpg	3	24.7009	35.0564	7.0358	7.1247	5.7912	6.1976	0.8699	0.8231	0.7834	0.5758	1.3605	0.9063	0.9608	0.5462	1.5881	0.0718	137.1632	224.9442	0.1775	162.5227	166.8194	0	0	0	0.2065	3.3265	0	15.9107	0.4467	0.7474	0.8922	0.8922	0.8235	0.4186	
174-4	174	2010_ca_174_fruit_t.jpg	4	19.2009	25.0691	5.7404	5.7404	4.9911	5.2578	0.9159	0.8695	0.719	0.7013	1.0252	0.9253	0.9659	0.5727	0	0.0561	223.8547	194.1496	0.1028	174.2501	160.0384	0	0	0.1213	0	9.2276	6.1596	0	0.5024	0.7554	0.8889	0.8839	0.8667	0.4324	
174-5	174	2010_ca_174_fruit_t.jpg	5	22.7755	33.6359	6.7437	6.8199	5.9055	6.4135	0.9404	0.8757	0.3917	0.5857	0.6688	0.8762	0.9634	0.4981	0	0.056	238.1848	215.8381	0.1763	173.59	163.0528	0	0	0.098	0	16.3075	15.2295	0	0.4871	0.7341	0.8852	0.8873	0.8726	0.4092	
175-1	175	2010_ca_175_fruit_t.jpg	1	27.5206	45.882	8.6868	8.8011	6.0325	7.0104	0.7965	0.6944	0.6944	0.4503	1.5422	0.826	0.865	0.5012	0.146	0	191.6163	209.6806	0.1135	167.4668	358.6073	0.0121	0	0	0.1842	24.5408	0	15.9118	0.4167	0.686	0.8894	0.8852	0.6923	0.4302	
175-2	175	2010_ca_175_fruit_t.jpg	2	22.2154	32.8024	6.5659	6.604	5.9309	6.2484	0.9462	0.9033	0.706	0.5919	1.1928	0.947	0.9785	0.5149	0.9534	0.0408	229.6581	197.9873	0.1052	195.4638	157.4315	0.0103	0	0	0.1489	8.5866	0	10.7052	0.4573	0.7576	0.89	0.8878	0.9029	0.4081	
175-3	175	2010_ca_175_fruit_t.jpg	3	21.8054	29.3632	6.3754	6.5913	5.461	5.7658	0.8748	0.8566	0.7928	0.4781	1.6583	0.9238	0.9658	0.515	0.6185	0.0237	184.5423	194.1176	0.0678	188.3081	137.2075	0.0331	0	0	0.1756	8.4172	0	18.2143	0.5088	0.7594	0.8912	0.8866	0.86	0.4064	
175-4	175	2010_ca_175_fruit_t.jpg	4	25.1239	39.9643	7.2517	7.3152	6.1595	6.6929	0.9149	0.8494	0.8021	0.6445	1.2446	0.8847	0.9708	0.5728	1.2228	0.0541	192.8943	218.8074	0.158	161.2194	155.4577	0.0004	0	0	0.1609	7.23	0	14.5252	0.4497	0.7338	0.8894	0.8853	0.8465	0.4421	
176-1	176	2010_ca_176_fruit_t.jpg	1	19.6887	26.0806	5.715	5.715	5.5372	5.8039	1.0156	0.9689	0.6778	0.6	1.1296	0.9512	0.9919	0.5191	1.0631	0.0467	191.7054	199.9781	0.0971	156.4856	143.3586	0	0	0	0.113	4.864	0	8.3452	0.4836	0.7632	0.89	0.8878	0.9667	0.3915	
176-2	176	2010_ca_176_fruit_t.jpg	2	19.5563	25.7706	5.7404	5.842	5.1816	5.3848	0.9217	0.9027	0.7434	0.6726	1.1053	0.949	0.9889	0.5562	1.0815	0.0481	229.5397	196.223	0.074	177.2242	159.6933	0	0	0	0.0761	3.0142	0	6.6253	0.5542	0.7707	0.8835	0.8883	0.9056	0.4231	
176-3	176	2010_ca_176_fruit_t.jpg	3	19.9371	26.483	6.1214	6.1468	4.9022	5.3467	0.8698	0.8008	0.6826	0.6888	0.991	0.9475	0.9637	0.5344	1.6848	0.0782	224.9175	192.8337	0.0927	153.5506	123.123	0	0	0	0.0848	4.5238	0	4.1201	0.5202	0.7333	0.8902	0.8876	0.8021	0.4343	
176-4	176	2010_ca_176_fruit_t.jpg	4	19.7767	26.0204	5.7023	5.7531	5.4356	5.715	0.9934	0.9532	0.7171	0.5746	1.2481	0.9567	0.9929	0.5293	1.1101	0.0483	214.3852	198.1729	0.0809	160.4514	139.8317	0	0	0	0.1789	3.6659	0	10.1858	0.4311	0.7617	0.8906	0.8883	0.9553	0.4039	
177-1	177	2010_ca_177_fruit_t.jpg	1	19.3387	24.6277	5.8674	5.9944	4.699	5.0419	0.8411	0.8009	0.8247	0.5996	1.3755	0.8709	0.9474	0.5347	1.7435	0.0793	233.0754	217.7253	0.1685	176.1512	161.8956	0.005	0	0	0.2312	7.3561	0	14.5011	0.403	0.7475	0.8916	0.8889	0.8043	0.4397	
177-2	177	2010_ca_177_fruit_t.jpg	2	17.2694	16.1063	4.4704	4.5847	3.9751	4.3307	0.9446	0.8892	0.8466	0.5795	1.4608	0.8317	0.959	0.5428	1.4004	0.0625	224.3453	201.5873	0.1505	143.36	122.7291	0	0	0	0.1981	8.0824	0	11.7444	0.434	0.7294	0.8889	0.8826	0.8857	0.4538	
177-3	177	2010_ca_177_fruit_t.jpg	3	19.9068	23.5833	6.1087	6.1976	4.2418	4.8768	0.7869	0.6944	0.7069	0.6985	1.0119	0.8431	0.8873	0.5413	0	0.1016	263.3361	222.0683	0.2594	151.8061	167.2524	0.0316	0	0.1658	0	9.8277	8.1109	0	0.6224	0.6945	0.8986	0.8808	0.6927	0.4513	
177-4	177	2010_ca_177_fruit_t.jpg	4	19.0873	22.6553	5.842	5.8674	4.4831	4.9149	0.8377	0.7674	0.7391	0.5848	1.2639	0.907	0.9286	0.5203	0.9889	0.0427	242.5866	209.5197	0.13	174.6244	170.0854	0	0	0	0.1432	8.3212	0	10.0087	0.4858	0.7254	0.8889	0.8833	0.7609	0.4239	
177-5	177	2010_ca_177_fruit_t.jpg	5	17.5866	20.6742	5.1943	5.2197	4.3815	4.9022	0.9392	0.8435	0.7531	0.643	1.1711	0.8983	0.973	0.5485	1.8084	0.0838	245.1087	215.9462	0.1847	162.4509	156.938	0	0	0	0.1259	6.3299	0	8.7878	0.4741	0.7117	0.8896	0.8839	0.8405	0.4527	
178-1	178	2010_ca_178_fruit_t.jpg	1	22.1145	26.5069	7.7343	7.7343	3.0353	4.1021	0.5304	0.3924	0.7373	0.8079	0.9126	0.6987	0.464	0.6149	0	0	145.4025	123.7885	0	181.5804	170.4833	0	0	0.1098	0	5.8012	6.3273	0	0.4799	0.5901	0.8962	0.8879	0.3909	0.5587	
178-2	178	2010_ca_178_fruit_t.jpg	2	17.943	16.5987	5.715	5.8293	2.8956	3.937	0.6754	0.5067	0.7822	0.4556	1.7171	0.4555	0.6432	0.4352	0.1633	0	146.6473	122.6048	0	216.9555	195.4845	0.0232	0	0	0.2532	25.7249	0	20.1354	0.4161	0.589	0.875	0.8878	0.5056	0.5	
178-3	178	2010_ca_178_fruit_t.jpg	3	15.7881	14.6071	5.4737	5.5118	3.2131	3.3147	0.6014	0.587	0.7285	0.5452	1.3362	0.8827	0.697	0.5277	0.1155	0	185.963	186.885	0	160.3738	154.8358	0.0001	0	0	0.062	11.1615	0	7.8268	0.5326	0.7692	0.8929	0.8772	0.5814	0.4033	
178-4	178	2010_ca_178_fruit_t.jpg	4	15.3185	14.3526	4.9403	5.0038	3.048	3.6957	0.7386	0.617	0.7661	0.5013	1.5282	0.7675	0.8375	0.4979	0	0.1474	202.5896	227.7293	0.2804	154.2897	137.0874	0	0	0	0.2295	12.0241	0	11.9822	0.4192	0.6621	0.893	0.8848	0.6194	0.4747	
178-5	178	2010_ca_178_fruit_t.jpg	5	22.6688	24.9896	7.1247	7.5438	2.9972	4.445	0.5892	0.4207	0.8966	0.6524	1.3743	0.3417	0.3422	0.5616	0.1698	0	275.2528	240.4722	0.7719	356.8452	178.1105	0.0017	0	0	0.2791	18.2751	0	25.3879	0.36	0.5387	0.8664	0.94	0.4196	0.5731	
179-1	179	2010_ca_179_fruit_t.jpg	1	10.39	7.6676	3.0226	3.0226	3.0734	3.1496	1.042	1.0168	0.6597	0.6261	1.0537	0.9702	0.9874	0.5071	0	0	174.3104	173.0379	0	162.1076	147.8952	0.0002	0	0.1168	0	3.9271	3.8228	0	0.496	0.7773	0.8889	0.8848	1.0105	0.3973	
179-10	179	2010_ca_179_fruit_t.jpg	10	11.023	8.471	3.1115	3.1369	3.429	3.4671	1.1053	1.102	0.5388	0.5796	0.9296	0.9618	0.9754	0.4993	0.134	0	152.6387	134.5396	0	158.7379	129.8995	0	0	0	0.1361	3.8934	0	4.4919	0.4505	0.7941	0.8926	0.8889	1.1134	0.3734	
179-2	179	2010_ca_179_fruit_t.jpg	2	13.1805	12.0277	3.9497	4.0386	3.5941	3.7719	0.934	0.91	0.7138	0.6174	1.1563	0.9555	0.9857	0.5171	0.8137	0.0334	206.7491	182.1644	0.0418	145.3355	135.377	0	0	0	0.1815	3.0811	0	7.142	0.431	0.7568	0.8889	0.8819	0.9032	0.4149	
179-3	179	2010_ca_179_fruit_t.jpg	3	10.2407	7.366	3.0861	3.1496	2.8575	2.921	0.9274	0.9259	0.7572	0.5885	1.2867	0.9563	0.9852	0.5187	0.3964	0.0121	206.7446	177.0594	0.0276	170.2935	148.1962	0.0004	0	0	0.2175	1.0087	0	6.3968	0.4087	0.7773	0.89	0.8812	0.9271	0.4123	
179-4	179	2010_ca_179_fruit_t.jpg	4	9.1177	5.8666	2.7686	2.7813	2.5654	2.6416	0.9498	0.9266	0.6881	0.6009	1.145	0.9642	0.9876	0.5272	0.5892	0.0228	192.4264	180.1388	0.0291	161.4792	142.969	0	0	0	0.1288	3.3768	0	2.7064	0.4663	0.7729	0.8889	0.884	0.9195	0.3989	
179-5	179	2010_ca_179_fruit_t.jpg	5	10.5311	7.8784	3.2131	3.2512	3.0099	3.0861	0.9492	0.9368	0.6601	0.581	1.1361	0.9829	0.9914	0.5093	0.2888	0.0082	193.5107	167.1811	0.0152	160.0348	147.672	0	0	0	0.0997	4.5992	0	2.4667	0.5226	0.7769	0.891	0.8826	0.94	0.3954	
179-6	179	2010_ca_179_fruit_t.jpg	6	11.9633	10.068	3.429	3.4798	3.5941	3.6703	1.0547	1.0481	0.737	0.5444	1.3537	0.9302	0.9687	0.4819	0.1524	0	159.4659	145.8575	0	166.9648	158.2083	0	0	0	0.2097	6.6215	0	8.37	0.4118	0.7778	0.8889	0.8819	1.037	0.3912	
179-7	179	2010_ca_179_fruit_t.jpg	7	11.2069	7.8858	3.175	3.6576	2.921	2.9591	0.809	0.92	0.744	0.548	1.3577	0.871	0.9358	0.4403	0.6293	0.0253	175.7216	175.7974	0.0104	159.8511	141.2862	0	0	0	0.093	14.7759	0	9.6411	0.5451	0.7931	0.8976	0.8804	0.92	0.4088	
179-8	179	2010_ca_179_fruit_t.jpg	8	11.277	8.9343	3.2639	3.3274	3.2766	3.3274	1	1.0039	0.7121	0.6031	1.1806	0.9839	0.9907	0.5342	0.136	0	153.9518	137.0081	0	157.7821	138.2117	0	0	0	0.1441	2.069	0	2.7203	0.458	0.7893	0.8918	0.8879	1.0098	0.4042	
179-9	179	2010_ca_179_fruit_t.jpg	9	12.2858	8.9866	3.5814	3.6449	3.3147	3.3401	0.9164	0.9255	0.5603	0.5674	0.9875	0.9354	0.9557	0.4245	0	0	170.8998	144.059	0	168.0017	151.2472	0	0	0.1378	0	8.5611	7.6084	0	0.5285	0.7939	0.8889	0.8889	0.9286	0.3432	
180-1	180	2010_ca_180_fruit_t.jpg	1	15.1851	15.4929	4.5466	4.5593	3.8354	4.1783	0.9164	0.8436	0.7626	0.6341	1.2026	0.9185	0.9738	0.5377	1.3187	0.0592	248.8193	200.0106	0.105	166.5286	162.5935	0	0	0	0.136	6.0976	0	7.4497	0.4924	0.7317	0.8889	0.8856	0.8392	0.4388	
180-2	180	2010_ca_180_fruit_t.jpg	2	16.3142	17.1924	4.9911	5.0038	3.937	4.191	0.8376	0.7888	0.7964	0.6158	1.2934	0.8987	0.9455	0.5604	1.1499	0.0502	156.9704	203.6479	0.0987	169.8806	155.6392	0.0001	0	0	0.1814	8.2462	0	8.8295	0.4545	0.7538	0.8921	0.8889	0.7949	0.4299	
180-3	180	2010_ca_180_fruit_t.jpg	3	18.0133	19.6063	5.1054	5.1308	4.5466	4.7117	0.9183	0.8905	0.7264	0.6418	1.1318	0.8881	0.9692	0.4863	1.357	0.0616	237.2788	168.258	0.0785	174.1766	152.6883	0	0	0	0.098	11.6	0	11.0769	0.5175	0.773	0.8882	0.8882	0.8938	0.4087	
180-4	180	2010_ca_180_fruit_t.jpg	4	14.2008	13.5511	4.191	4.2164	3.5052	3.8735	0.9187	0.8364	0.7485	0.7242	1.0335	0.8957	0.9744	0.5879	1.3207	0.0601	251.423	213.5472	0.1731	157.7357	139.1507	0.0005	0	0	0.0774	5.2368	0	3.6405	0.5311	0.7237	0.8871	0.8871	0.8333	0.4571	
180-5	180	2010_ca_180_fruit_t.jpg	5	16.541	17.8874	5.2197	5.2451	3.6322	4.1529	0.7918	0.6959	0.7324	0.7348	0.9967	0.8722	0.9161	0.5753	0	0.0631	208.1101	222.3491	0.2027	174.504	169.0972	0	0	0.1048	0	5.5583	4.1456	0	0.4893	0.6994	0.8906	0.8872	0.6951	0.4704	
181-6	181	2010_ca_181-001_fruit_t.jpg	6	11.1587	8.3958	3.3528	3.429	3.0607	3.1115	0.9074	0.9129	0.6667	0.6477	1.0292	0.9475	0.9767	0.5229	0	0.0388	214.882	179.99	0.0487	167.0232	149.4506	0.001	0	0.1048	0	5.5205	5.3271	0	0.4776	0.7869	0.893	0.8889	0.9143	0.3916	
181-7	181	2010_ca_181-001_fruit_t.jpg	7	12.6861	10.2305	3.9624	4.0005	3.2385	3.3401	0.8349	0.8173	0.6538	0.5641	1.1591	0.9093	0.9344	0.4872	0.9516	0.041	209.3822	215.9292	0.0608	165.5669	157.3962	0.0541	0	0	0.1226	7.5534	0	6.5032	0.4791	0.771	0.8899	0.8821	0.8145	0.3797	
181-8	181	2010_ca_181-001_fruit_t.jpg	8	9.3096	6.1545	2.8321	2.8448	2.7559	2.7813	0.9777	0.9731	0.6009	0.5919	1.0152	0.9764	0.9894	0.4772	0	0	190.074	158.0764	0.0042	161.7176	152.9098	0	0	0.1298	0	3.4633	3.5561	0	0.5205	0.789	0.8912	0.8821	0.9773	0.3769	
181-9	181	2010_ca_181-001_fruit_t.jpg	9	12.5534	10.7051	3.8354	3.8608	3.6957	3.7592	0.9737	0.9636	0.6093	0.4338	1.4046	0.918	0.9733	0.4247	0.7402	0.03	207.5809	181.7036	0.0545	184.873	126.8337	0.0029	0	0	0.1595	8.6644	0	8.4785	0.4459	0.7864	0.8889	0.8889	0.9667	0.3411	
181-10	181	2010_ca_181-001_fruit_t.jpg	10	10.7802	8.1727	3.3274	3.3274	2.8956	3.048	0.916	0.8702	0.6947	0.5954	1.1667	0.9464	0.9674	0.5107	0.284	0.008	200.3449	171.3303	0.0255	173.3205	166.618	0.0026	0	0	0.0944	4.9749	0	4.2682	0.5167	0.7615	0.8922	0.8878	0.875	0.4132	
181-1	181	2010_ca_181_fruit_t.jpg	1	13.3478	12.3645	4.191	4.191	3.3909	3.5433	0.8455	0.8091	0.7303	0.6818	1.0711	0.9594	0.9618	0.569	1.3251	0.0599	218.7246	184.2268	0.0523	170.5846	163.7771	0	0	0	0.1073	1.6727	0	2.5593	0.5018	0.7626	0.8908	0.8833	0.803	0.4266	
181-2	181	2010_ca_181_fruit_t.jpg	2	11.9069	9.7485	3.6322	3.6576	3.1496	3.3401	0.9132	0.8671	0.6608	0.5909	1.1183	0.9829	0.9763	0.5247	0.7201	0.0294	198.6465	168.2612	0.031	156.7625	149.066	0	0	0	0.1285	2.6908	0	1.9164	0.4525	0.7557	0.8919	0.8879	0.8684	0.4134	
181-3	181	2010_ca_181_fruit_t.jpg	3	11.7701	9.8464	3.6703	3.6703	3.2766	3.3274	0.9066	0.8927	0.6713	0.6332	1.0601	0.9823	0.9807	0.5353	0	0	184.0233	171.7438	0	162.7032	147.3538	0	0	0.1121	0	1.9617	1.5764	0	0.5	0.7893	0.8918	0.8879	0.8957	0.3904	
181-4	181	2010_ca_181_fruit_t.jpg	4	11.007	8.5569	3.4417	3.4417	3.0353	3.048	0.8856	0.8819	0.679	0.6863	0.9892	0.9751	0.9801	0.543	0	0	172.7881	153.5442	0	165.3466	149.7525	0	0	0.1013	0	2.7113	1.7889	0	0.4958	0.795	0.892	0.8837	0.8796	0.3924	
181-5	181	2010_ca_181_fruit_t.jpg	5	12.6952	11.2826	3.8989	3.8989	3.4036	3.5306	0.9055	0.873	0.7036	0.6515	1.08	0.9725	0.983	0.542	0.7274	0.0299	209.4531	182.0024	0.0458	164.522	166.7142	0	0	0	0.1182	1.6823	0	2.2549	0.4784	0.7726	0.8917	0.888	0.877	0.4137	
182-1	182	2010_ca_182_fruit_t.jpg	1	17.6127	20.2306	4.1783	4.2164	5.7912	5.8801	1.3946	1.386	0.7477	0.6353	1.177	0.9399	0.9102	0.561	0.8683	0.0365	242.2414	172.6477	0.0623	153.1321	133.1455	0	0	0	0.15	7.0087	0	8.565	0.4363	0.7879	0.89	0.8878	1.3893	0.4028	
182-2	182	2010_ca_182_fruit_t.jpg	2	17.9953	21.5054	4.826	4.953	5.4737	5.588	1.1282	1.1342	0.7316	0.5474	1.3365	0.9231	0.9582	0.5054	0.9911	0.0417	212.0685	230.5068	0.0746	160.1292	120.2889	0	0	0	0.2263	7.1503	0	14.7121	0.3864	0.7836	0.8866	0.8889	1.1316	0.384	
182-3	182	2010_ca_182_fruit_t.jpg	3	23.178	32.1859	5.8293	5.9436	6.604	6.7437	1.1346	1.1329	0.7495	0.6035	1.2419	0.9447	0.9572	0.5064	1.308	0.0597	234.1223	177.2012	0.0516	155.0258	133.9465	0	0	0	0.0539	7.0774	0	9.8865	0.5989	0.7849	0.8889	0.887	1.1366	0.4008	
182-4	182	2010_ca_182_fruit_t.jpg	4	16.9946	19.913	4.2545	4.3053	5.5245	5.588	1.2979	1.2985	0.7313	0.6806	1.0746	0.9525	0.9238	0.5543	0.1313	0.0004	176.6287	151.5439	0.0013	169.9851	143.7707	0.0002	0	0	0.0948	6.2574	0	5.1213	0.5023	0.7882	0.8895	0.8849	1.3008	0.4145	
182-5	182	2010_ca_182_fruit_t.jpg	5	20.4594	27.1274	4.8768	4.9911	6.8453	6.9723	1.3969	1.4036	0.5885	0.6484	0.9076	0.9309	0.9101	0.4984	0	0.0627	220.0719	174.2656	0.0373	152.3888	133.9072	0	0	0.1701	0	11.146	14.4107	0	0.5628	0.7847	0.8884	0.8866	1.4052	0.3856	
183-1	183	2010_ca_183_fruit_t.jpg	1	30.7549	57.3918	8.3312	8.4836	8.0772	8.636	1.018	0.9695	0.6524	0.657	0.993	0.9577	0.9889	0.5213	0	0.0332	212.1108	183.8967	0.0943	168.4424	152.3308	0	0	0.08	0	10.0412	9.919	0	0.4426	0.7482	0.8944	0.8881	0.9695	0.4125	
183-2	183	2010_ca_183_fruit_t.jpg	2	25.6204	40.549	7.6962	7.7089	6.223	6.6167	0.8583	0.8086	0.6832	0.5809	1.1761	0.8941	0.9415	0.4896	0	0.1076	239.3323	200.2057	0.1199	156.9378	164.4682	0	0	0	0.0943	19.6308	0	14.9802	0.5106	0.7538	0.8929	0.8889	0.8099	0.4073	
183-3	183	2010_ca_183_fruit_t.jpg	3	25.12	36.7815	6.7056	6.7183	6.3246	6.7818	1.0095	0.9432	0.714	0.6004	1.1893	0.9359	0.9798	0.5429	0.9001	0.0389	204.6921	117.6048	0.0514	177.1471	152.1711	0.0005	0	0	0.0914	13.7448	0	6.1894	0.515	0.7467	0.8904	0.8884	0.9431	0.4216	
183-4	183	2010_ca_183_fruit_t.jpg	4	30.2605	61.3917	8.9154	8.9916	7.9629	8.509	0.9463	0.8932	0.6752	0.6738	1.0021	0.9636	0.9885	0.5302	0	0.046	222.9801	193.6411	0.0817	181.4482	159.9734	0.005	0	0.1251	0	7.7952	7.2758	0	0.5388	0.7474	0.8881	0.8881	0.8929	0.4222	
183-5	183	2010_ca_183_fruit_t.jpg	5	24.7224	37.332	7.112	7.2263	6.1722	6.6675	0.9227	0.8679	0.6268	0.6071	1.0324	0.9667	0.9829	0.4923	0	0.0488	243.281	199.5981	0.1032	151.0918	148.0152	0	0	0.1285	0	4.7939	6.6602	0	0.5429	0.7405	0.8899	0.8858	0.8661	0.4102	
184-1	184	2010_ca_184_fruit_t.jpg	1	26.7074	41.3283	5.1435	5.2451	9.8933	9.906	1.8886	1.9235	0.716	0.6395	1.1197	0.9347	0.8432	0.543	0	0.0158	110.2263	120.9694	0.0017	143.435	120.6182	0	0	0.1685	0	6.7266	15.9684	0	0.6115	0.7985	0.8898	0.8873	1.9317	0.3861	
184-2	184	2010_ca_184_fruit_t.jpg	2	25.4815	37.8636	4.9149	4.9657	9.4107	9.652	1.9437	1.9147	0.7054	0.6124	1.1519	0.9342	0.8338	0.508	0	0.0005	173.4478	120.4037	0.0035	125.7967	99.4751	0	0	0.1473	0	6.9618	16.8872	0	0.5816	0.78	0.8889	0.8889	1.9221	0.39	
184-3	184	2010_ca_184_fruit_t.jpg	3	23.6103	34.2111	4.5466	4.699	8.9916	8.9916	1.9135	1.9777	0.757	0.6453	1.1732	0.9063	0.8301	0.5023	0.1511	0	159.4011	125.4306	0	140.5304	97.8979	0	0.2962	0	0.2046	7.8557	0	16.0732	0.3799	0.8006	0.8899	0.8885	1.979	0.4006	
184-4	184	2010_ca_184_fruit_t.jpg	4	19.6507	23.7233	3.9624	4.0005	7.3533	7.4295	1.8571	1.8558	0.7147	0.5962	1.1989	0.9675	0.8418	0.5407	0.249	0.0065	178.1756	118.3951	0.0094	124.3262	98.825	0	0.4376	0	0.0759	2.2021	0	9.0414	0.5316	0.7911	0.8902	0.8868	1.8629	0.3882	
184-5	184	2010_ca_184_fruit_t.jpg	5	22.7285	30.6062	4.5593	4.7625	8.0391	8.1661	1.7147	1.7632	0.6992	0.6685	1.0458	0.8549	0.8514	0.4526	0	0	159.1826	123.9153	0	149.7729	122.0581	0	0	0.2036	0	13.8193	25.5588	0	0.661	0.785	0.8889	0.878	1.7622	0.4034	
185-1	185	2010_ca_185_fruit_t.jpg	1	21.4998	29.4037	6.1722	6.2484	5.4229	5.9055	0.9451	0.8786	0.7181	0.6091	1.1791	0.9342	0.9882	0.5324	0.6735	0.0274	228.54	207.9724	0.1317	178.8292	145.0173	0.0086	0	0	0.1055	6.2909	0	9.1731	0.5183	0.7328	0.8901	0.8854	0.8763	0.4317	
185-2	185	2010_ca_185_fruit_t.jpg	2	21.1804	31.023	5.8674	5.9182	6.4008	6.5659	1.1094	1.0909	0.7035	0.6061	1.1607	0.977	0.9715	0.525	0.5316	0.0196	220.11	174.8872	0.0353	159.5052	139.2585	0.0001	0	0	0.1585	3.5853	0	7.8495	0.4391	0.7791	0.8894	0.8874	1.0924	0.3959	
185-3	185	2010_ca_185_fruit_t.jpg	3	20.2537	28.0664	5.9182	5.9182	5.6515	6.0071	1.015	0.9549	0.6609	0.6137	1.0769	0.9506	0.9905	0.5104	0	0.0512	198.6891	199.442	0.0861	165.3092	149.6179	0.002	0	0.1107	0	9.3305	8.0151	0	0.5053	0.75	0.8894	0.885	0.9516	0.4056	
