	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	  Lobedness Degree	  Pericarp Area	  Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095|unit:square centimeter	SP:0000372|unit:centimeter	
5244-3	5244	2010_fl_5244_fruit-c.jpg	3	1.2956	0.4464	0.2546	
5244-4	5244	2010_fl_5244_fruit-c.jpg	4	1.7838	0.3874	0.2125	
5244-5	5244	2010_fl_5244_fruit-c.jpg	5	2.1147	0.4139	0.2312	
5244-6	5244	2010_fl_5244_fruit-c.jpg	6	1.5907	0.4033	0.2271	
5244-7	5244	2010_fl_5244_fruit-c.jpg	7	2.7688	0.4083	0.2277	
5244-8	5244	2010_fl_5244_fruit-c.jpg	8	1.4639	0.4326	0.2445	
5245-1	5245	2010_fl_5245_fruit-c.jpg	1	1.0037	0.4167	0.2329	
5245-2	5245	2010_fl_5245_fruit-c.jpg	2	1.3744	0.4448	0.2532	
5245-3	5245	2010_fl_5245_fruit-c.jpg	3	0.9661	0.4158	0.2338	
5245-4	5245	2010_fl_5245_fruit-c.jpg	4	0.6002	0.4453	0.2542	
5245-5	5245	2010_fl_5245_fruit-c.jpg	5	2.2093	0.4457	0.2543	
5245-6	5245	2010_fl_5245_fruit-c.jpg	6	3.2409	0.4449	0.2523	
5245-7	5245	2010_fl_5245_fruit-c.jpg	7	1.0514	0.4447	0.2544	
5245-8	5245	2010_fl_5245_fruit-c.jpg	8	1.7486	0.4462	0.2519	
5245-9	5245	2010_fl_5245_fruit-c.jpg	9	1.2193	0.445	0.2508	
5245-10	5245	2010_fl_5245_fruit-c.jpg	10	1.2333	0.4453	0.2541	
5245-11	5245	2010_fl_5245_fruit-c.jpg	11	1.2084	0.4169	0.2379	
5245-12	5245	2010_fl_5245_fruit-c.jpg	12	0.8249	0.4463	0.2537	
5246-1	5246	2010_fl_5246_fruit-c.jpg	1	1.1062	0.4129	0.2319	
5246-2	5246	2010_fl_5246_fruit-c.jpg	2	1.2481	0.428	0.2427	
5246-3	5246	2010_fl_5246_fruit-c.jpg	3	1.3387	0.4421	0.2515	
5246-4	5246	2010_fl_5246_fruit-c.jpg	4	1.9111	0.3973	0.2206	
5246-5	5246	2010_fl_5246_fruit-c.jpg	5	1.6285	0.3982	0.2209	
5246-6	5246	2010_fl_5246_fruit-c.jpg	6	1.0318	0.3984	0.2233	
5246-7	5246	2010_fl_5246_fruit-c.jpg	7	1.242	0.4425	0.2515	
5246-8	5246	2010_fl_5246_fruit-c.jpg	8	1.1117	0.4133	0.2323	
5246-9	5246	2010_fl_5246_fruit-c.jpg	9	0.8327	0.3818	0.2124	
5246-10	5246	2010_fl_5246_fruit-c.jpg	10	1.0683	0.4431	0.2535	
5247-1	5247	2010_fl_5247_fruit-c.jpg	1	2.0892	0.4048	0.2304	
5247-2	5247	2010_fl_5247_fruit-c.jpg	2	2.0814	0.3329	0.1805	
5247-3	5247	2010_fl_5247_fruit-c.jpg	3	0.4274	0.3313	0.1888	
5247-4	5247	2010_fl_5247_fruit-c.jpg	4	0.8305	0.4416	0.2504	
5247-5	5247	2010_fl_5247_fruit-c.jpg	5	1.4032	0.4279	0.2419	
5247-6	5247	2010_fl_5247_fruit-c.jpg	6	1.6636	0.4394	0.2513	
5247-7	5247	2010_fl_5247_fruit-c.jpg	7	0.7389	0.4122	0.2333	
5247-8	5247	2010_fl_5247_fruit-c.jpg	8	1.8503	0.2834	0.1523	
5248-1	5248	2010_fl_5248_fruit-c.jpg	1	1.0087	0.4131	0.2319	
5248-2	5248	2010_fl_5248_fruit-c.jpg	2	1.3438	0.442	0.2524	
5248-3	5248	2010_fl_5248_fruit-c.jpg	3	0.9179	0.4423	0.2525	
5248-4	5248	2010_fl_5248_fruit-c.jpg	4	0.8349	0.4425	0.2516	
5248-5	5248	2010_fl_5248_fruit-c.jpg	5	0.997	0.4426	0.2516	
5248-6	5248	2010_fl_5248_fruit-c.jpg	6	0.9494	0.4427	0.2511	
5248-7	5248	2010_fl_5248_fruit-c.jpg	7	1.3358	0.4425	0.2535	
5248-8	5248	2010_fl_5248_fruit-c.jpg	8	1.2296	0.4428	0.2522	
5248-9	5248	2010_fl_5248_fruit-c.jpg	9	0.8047	0.443	0.2518	
5248-10	5248	2010_fl_5248_fruit-c.jpg	10	0.8665	0.443	0.2523	
5249-1	5249	2010_fl_5249_fruit-c.jpg	1	1.9112	0.3011	0.1611	
5249-2	5249	2010_fl_5249_fruit-c.jpg	2	1.0755	0.3982	0.2219	
5249-3	5249	2010_fl_5249_fruit-c.jpg	3	1.142	0.272	0.1432	
5249-4	5249	2010_fl_5249_fruit-c.jpg	4	3.0895	0.3192	0.1727	
5249-5	5249	2010_fl_5249_fruit-c.jpg	5	2.7629	0.3518	0.1937	
5249-6	5249	2010_fl_5249_fruit-c.jpg	6	2.0928	0.3663	0.2018	
5249-7	5249	2010_fl_5249_fruit-c.jpg	7	1.862	0.3671	0.2044	
5249-8	5249	2010_fl_5249_fruit-c.jpg	8	1.2006	0.3356	0.1831	
5250-1	5250	2010_fl_5250_fruit-c.jpg	1	1.4078	0.3496	0.1912	
5250-2	5250	2010_fl_5250_fruit-c.jpg	2	2.4466	0.3655	0.1972	
5250-3	5250	2010_fl_5250_fruit-c.jpg	3	1.4424	0.3429	0.1905	
5250-4	5250	2010_fl_5250_fruit-c.jpg	4	1.6605	0.3506	0.1932	
5250-5	5250	2010_fl_5250_fruit-c.jpg	5	1.0862	0.3543	0.1949	
5250-6	5250	2010_fl_5250_fruit-c.jpg	6	1.1214	0.3907	0.2152	
5250-7	5250	2010_fl_5250_fruit-c.jpg	7	1.0893	0.3019	0.1631	
5250-8	5250	2010_fl_5250_fruit-c.jpg	8	2.1905	0.352	0.1929	
5251-1	5251	2010_fl_5251_fruit-c.jpg	1	1.6628	0.5141	0.3011	
5251-2	5251	2010_fl_5251_fruit-c.jpg	2	1.1136	0.3825	0.224	
5251-3	5251	2010_fl_5251_fruit-c.jpg	3	0.9886	0.5107	0.3042	
5251-4	5251	2010_fl_5251_fruit-c.jpg	4	1.0448	0.4129	0.2322	
5251-5	5251	2010_fl_5251_fruit-c.jpg	5	0.8513	0.5424	0.3224	
5251-6	5251	2010_fl_5251_fruit-c.jpg	6	0.8497	0.5813	0.3507	
5251-7	5251	2010_fl_5251_fruit-c.jpg	7	0.4865	0.5009	0.292	
5251-8	5251	2010_fl_5251_fruit-c.jpg	8	1.2068	0.5143	0.3022	
5252-1	5252	2010_fl_5252_fruit-c.jpg	1	1.3893	0.3592	0.2008	
5252-2	5252	2010_fl_5252_fruit-c.jpg	2	2.6523	0.4582	0.2621	
5252-3	5252	2010_fl_5252_fruit-c.jpg	3	1.3788	0.5008	0.2928	
5252-4	5252	2010_fl_5252_fruit-c.jpg	4	1.3222	0.398	0.22	
5252-5	5252	2010_fl_5252_fruit-c.jpg	5	1.9804	0.3548	0.1913	
5252-6	5252	2010_fl_5252_fruit-c.jpg	6	2.2783	0.3891	0.2091	
5253-1	5253	2010_fl_5253_fruit-c.jpg	1	1.161	0.5023	0.294	
5253-2	5253	2010_fl_5253_fruit-c.jpg	2	0.8878	0.4874	0.282	
5253-3	5253	2010_fl_5253_fruit-c.jpg	3	0.7477	0.5021	0.2921	
5253-4	5253	2010_fl_5253_fruit-c.jpg	4	0.754	0.5573	0.3342	
5253-5	5253	2010_fl_5253_fruit-c.jpg	5	1.4437	0.5296	0.3105	
5253-6	5253	2010_fl_5253_fruit-c.jpg	6	1.0877	0.5442	0.3214	
5253-7	5253	2010_fl_5253_fruit-c.jpg	7	1.4813	0.4159	0.2349	
5253-8	5253	2010_fl_5253_fruit-c.jpg	8	1.0603	0.4895	0.2853	
5254-1	5254	2010_fl_5254_fruit-c.jpg	1	1.9353	0.4718	0.2699	
5254-2	5254	2010_fl_5254_fruit-c.jpg	2	0.693	0.4414	0.2512	
5254-3	5254	2010_fl_5254_fruit-c.jpg	3	0.8478	0.4571	0.2612	
5254-4	5254	2010_fl_5254_fruit-c.jpg	4	2.3462	0.3947	0.203	
5254-5	5254	2010_fl_5254_fruit-c.jpg	5	0.7927	0.4029	0.2281	
5254-6	5254	2010_fl_5254_fruit-c.jpg	6	1.4926	0.4867	0.2821	
5254-7	5254	2010_fl_5254_fruit-c.jpg	7	1.5583	0.4169	0.251	
5254-8	5254	2010_fl_5254_fruit-c.jpg	8	0.9168	0.4127	0.2336	
5255-1	5255	2010_fl_5255_fruit-c.jpg	1	1.3861	0.4725	0.2732	
5255-2	5255	2010_fl_5255_fruit-c.jpg	2	0.9114	0.4424	0.2521	
5255-3	5255	2010_fl_5255_fruit-c.jpg	3	1.7905	0.4422	0.25	
5255-4	5255	2010_fl_5255_fruit-c.jpg	4	0.8286	0.4419	0.2523	
5255-5	5255	2010_fl_5255_fruit-c.jpg	5	2.1919	0.543	0.3197	
5255-6	5255	2010_fl_5255_fruit-c.jpg	6	0.5996	0.4727	0.2726	
5255-7	5255	2010_fl_5255_fruit-c.jpg	7	0.9247	0.4731	0.2715	
5255-8	5255	2010_fl_5255_fruit-c.jpg	8	0.9458	0.529	0.3108	
5255-9	5255	2010_fl_5255_fruit-c.jpg	9	0.9701	0.4589	0.2637	
5255-10	5255	2010_fl_5255_fruit-c.jpg	10	1.8369	0.4871	0.2827	
5256-1	5256	2010_fl_5256_fruit-c.jpg	1	2.8543	0.3173	0.1726	
5256-2	5256	2010_fl_5256_fruit-c.jpg	2	3.0184	0.3016	0.1601	
5256-3	5256	2010_fl_5256_fruit-c.jpg	3	2.9337	0.333	0.1811	
5256-4	5256	2010_fl_5256_fruit-c.jpg	4	3.1985	0.5102	0.3124	
5256-5	5256	2010_fl_5256_fruit-c.jpg	5	2.3443	0.4295	0.2417	
5256-6	5256	2010_fl_5256_fruit-c.jpg	6	3.0397	0.4285	0.239	
5257-1	5257	2010_fl_5257_fruit-c.jpg	1	1.4722	0.3977	0.2204	
5257-2	5257	2010_fl_5257_fruit-c.jpg	2	1.0808	0.3579	0.1914	
5257-3	5257	2010_fl_5257_fruit-c.jpg	3	1.5394	0.4423	0.25	
5257-4	5257	2010_fl_5257_fruit-c.jpg	4	1.8225	0.3185	0.2217	
5257-5	5257	2010_fl_5257_fruit-c.jpg	5	1.9927	0.392	0.2226	
5257-6	5257	2010_fl_5257_fruit-c.jpg	6	2.4036	0.9936	0.232	
5257-7	5257	2010_fl_5257_fruit-c.jpg	7	1.1484	0.3819	0.2122	
5257-8	5257	2010_fl_5257_fruit-c.jpg	8	1.2158	0.4426	0.2526	
5258-1	5258	2010_fl_5258_fruit-c.jpg	1	1.651	0.6077	0.3718	
5258-2	5258	2010_fl_5258_fruit-c.jpg	2	1.4899	0.5698	0.3435	
5258-3	5258	2010_fl_5258_fruit-c.jpg	3	0.7838	0.5574	0.3333	
5258-4	5258	2010_fl_5258_fruit-c.jpg	4	0.8676	0.6077	0.3699	
5258-5	5258	2010_fl_5258_fruit-c.jpg	5	0.7731	0.5294	0.3131	
5258-6	5258	2010_fl_5258_fruit-c.jpg	6	1.6114	0.5158	0.3017	
5258-7	5258	2010_fl_5258_fruit-c.jpg	7	1.0152	0.6087	0.3712	
5258-8	5258	2010_fl_5258_fruit-c.jpg	8	0.9103	0.6205	0.3795	
5259-1	5259	2010_fl_5259_fruit-c.jpg	1	1.2468	0.4611	0.2636	
5259-2	5259	2010_fl_5259_fruit-c.jpg	2	1.8148	0.4456	0.2536	
5259-3	5259	2010_fl_5259_fruit-c.jpg	3	2.1334	0.4011	0.218	
5259-4	5259	2010_fl_5259_fruit-c.jpg	4	1.3069	0.4459	0.2536	
5259-5	5259	2010_fl_5259_fruit-c.jpg	5	2.4573	0.4175	0.234	
5259-6	5259	2010_fl_5259_fruit-c.jpg	6	1.486	0.3544	0.1927	
5260-1	5260	2010_fl_5260_fruit-c.jpg	1	2.468	0.2879	0.1538	
5260-2	5260	2010_fl_5260_fruit-c.jpg	2	1.5348	0.2889	0.1532	
5260-3	5260	2010_fl_5260_fruit-c.jpg	3	0.8965	0.3546	0.1939	
5260-4	5260	2010_fl_5260_fruit-c.jpg	4	0.6673	0.117	0.1379	
5260-5	5260	2010_fl_5260_fruit-c.jpg	5	2.4551	0.1753	0.1477	
5260-6	5260	2010_fl_5260_fruit-c.jpg	6	0.781	0.2279	0.1848	
5260-7	5260	2010_fl_5260_fruit-c.jpg	7	0.9807	0.4032	0.2263	
5260-8	5260	2010_fl_5260_fruit-c.jpg	8	1.0273	0.325	0.1743	
5261-1	5261	2010_fl_5261_fruit-c.jpg	1	1.3696	0.445	0.2516	
5261-2	5261	2010_fl_5261_fruit-c.jpg	2	0.99	0.4464	0.2547	
5261-3	5261	2010_fl_5261_fruit-c.jpg	3	2.8346	0.3393	0.185	
5261-4	5261	2010_fl_5261_fruit-c.jpg	4	0.8777	0.4325	0.2465	
5261-5	5261	2010_fl_5261_fruit-c.jpg	5	1.4804	0.4179	0.2339	
5261-6	5261	2010_fl_5261_fruit-c.jpg	6	1.9463	0.4462	0.2509	
5262-1	5262	2010_fl_5262_fruit-c.jpg	1	1.4158	0.321	0.1747	
5262-2	5262	2010_fl_5262_fruit-c.jpg	2	1.092	0.3219	0.1742	
5262-3	5262	2010_fl_5262_fruit-c.jpg	3	1.4849	0.3687	0.2028	
5262-4	5262	2010_fl_5262_fruit-c.jpg	4	1.3962	0.3697	0.2038	
5262-5	5262	2010_fl_5262_fruit-c.jpg	5	2.2524	0.4172	0.2289	
5262-6	5262	2010_fl_5262_fruit-c.jpg	6	2.2493	0.4475	0.251	
5263-1	5263	2010_fl_5263_fruit-c.jpg	1	1.1667	0.3215	0.1723	
5263-2	5263	2010_fl_5263_fruit-c.jpg	2	1.1769	0.353	0.1926	
5263-3	5263	2010_fl_5263_fruit-c.jpg	3	1.1074	0.3689	0.2038	
5263-4	5263	2010_fl_5263_fruit-c.jpg	4	0.9308	0.369	0.204	
5264-1	5264	2010_fl_5264_fruit-c.jpg	1	2.0325	0.4164	0.2302	
5264-2	5264	2010_fl_5264_fruit-c.jpg	2	3.6923	0.4015	0.2222	
5264-3	5264	2010_fl_5264_fruit-c.jpg	3	0.8946	0.4453	0.2516	
5264-4	5264	2010_fl_5264_fruit-c.jpg	4	1.2536	0.4463	0.2537	
5264-5	5264	2010_fl_5264_fruit-c.jpg	5	2.5339	0.4461	0.2471	
5264-6	5264	2010_fl_5264_fruit-c.jpg	6	2.3108	0.433	0.2463	
5265-1	5265	2010_fl_5265_fruit-c.jpg	1	1.9338	0.2716	0.1424	
5265-2	5265	2010_fl_5265_fruit-c.jpg	2	2.0517	0.3352	0.1764	
5265-3	5265	2010_fl_5265_fruit-c.jpg	3	1.2724	0.3873	0.2156	
5265-4	5265	2010_fl_5265_fruit-c.jpg	4	1.2284	0.3714	0.2047	
5265-5	5265	2010_fl_5265_fruit-c.jpg	5	2.2782	0.3065	0.1655	
5265-6	5265	2010_fl_5265_fruit-c.jpg	6	1.5835	0.3884	0.216	
5266-1	5266	2010_fl_5266_fruit-c.jpg	1	1.9841	0.4139	0.2318	
5266-2	5266	2010_fl_5266_fruit-c.jpg	2	1.5365	0.4594	0.2629	
5266-3	5266	2010_fl_5266_fruit-c.jpg	3	1.386	0.3997	0.2198	
5266-4	5266	2010_fl_5266_fruit-c.jpg	4	1.4571	0.4435	0.2518	
5266-5	5266	2010_fl_5266_fruit-c.jpg	5	0.9985	0.5023	0.294	
5266-6	5266	2010_fl_5266_fruit-c.jpg	6	0.9685	0.4432	0.2518	
5266-7	5266	2010_fl_5266_fruit-c.jpg	7	1.267	0.4436	0.252	
5266-8	5266	2010_fl_5266_fruit-c.jpg	8	0.9315	0.4158	0.2336	
5266-9	5266	2010_fl_5266_fruit-c.jpg	9	0.7954	0.4434	0.2506	
5266-10	5266	2010_fl_5266_fruit-c.jpg	10	0.8744	0.4435	0.2537	
5267-1	5267	2010_fl_5267_fruit-c.jpg	1	1.6162	0.353	0.192	
5267-2	5267	2010_fl_5267_fruit-c.jpg	2	1.415	0.3364	0.1856	
5267-3	5267	2010_fl_5267_fruit-c.jpg	3	2.3064	0.3039	0.1644	
5267-4	5267	2010_fl_5267_fruit-c.jpg	4	1.2654	0.3551	0.1947	
5267-5	5267	2010_fl_5267_fruit-c.jpg	5	1.1742	0.3541	0.1955	
5267-6	5267	2010_fl_5267_fruit-c.jpg	6	1.2829	0.3533	0.1947	
5268-1	5268	2010_fl_5268_fruit-c.jpg	1	2.0197	0.4448	0.2531	
5268-2	5268	2010_fl_5268_fruit-c.jpg	2	1.188	0.4457	0.2552	
5268-3	5268	2010_fl_5268_fruit-c.jpg	3	0.8268	0.4003	0.2251	
5268-4	5268	2010_fl_5268_fruit-c.jpg	4	1.8608	0.3861	0.2143	
5268-5	5268	2010_fl_5268_fruit-c.jpg	5	1.7835	0.3687	0.204	
5268-6	5268	2010_fl_5268_fruit-c.jpg	6	1.7282	0.4782	0.2748	
5269-1	5269	2010_fl_5269_fruit-c.jpg	1	1.6308	0.4449	0.2523	
5269-2	5269	2010_fl_5269_fruit-c.jpg	2	1.5783	0.3378	0.1833	
5269-3	5269	2010_fl_5269_fruit-c.jpg	3	0.9076	0.3212	0.1745	
5269-4	5269	2010_fl_5269_fruit-c.jpg	4	1.1962	0.3631	0.205	
5269-5	5269	2010_fl_5269_fruit-c.jpg	5	2.4691	0.3551	0.1944	
5269-6	5269	2010_fl_5269_fruit-c.jpg	6	1.2749	0.3866	0.213	
5270-1	5270	2010_fl_5270_fruit-c.jpg	1	0.6095	0.4019	0.22	
5270-2	5270	2010_fl_5270_fruit-c.jpg	2	1.8805	0.4447	0.2532	
5270-3	5270	2010_fl_5270_fruit-c.jpg	3	2.789	0.4026	0.2279	
5270-4	5270	2010_fl_5270_fruit-c.jpg	4	2.5636	0.3705	0.2058	
5270-5	5270	2010_fl_5270_fruit-c.jpg	5	1.0802	0.4459	0.2536	
5270-6	5270	2010_fl_5270_fruit-c.jpg	6	1.3569	0.4027	0.2245	
5270-7	5270	2010_fl_5270_fruit-c.jpg	7	1.9725	0.4345	0.2439	
5270-8	5270	2010_fl_5270_fruit-c.jpg	8	1.0659	0.4043	0.2277	
5271-1	5271	2010_fl_5271_fuit-c.jpg	1	0.8518	0.317	0.1751	
5271-2	5271	2010_fl_5271_fuit-c.jpg	2	0.7221	0.3684	0.2046	
5271-3	5271	2010_fl_5271_fuit-c.jpg	3	1.1332	0.3202	0.1759	
5271-4	5271	2010_fl_5271_fuit-c.jpg	4	0.8162	0.3862	0.215	
5272-1	5272	2010_fl_5272_fruit-c.jpg	1	1.4264	0.3368	0.1812	
5272-2	5272	2010_fl_5272_fruit-c.jpg	2	1.0406	0.3851	0.2145	
5272-3	5272	2010_fl_5272_fruit-c.jpg	3	1.3155	0.3538	0.1929	
5272-4	5272	2010_fl_5272_fruit-c.jpg	4	1.5314	0.3694	0.2075	
5272-5	5272	2010_fl_5272_fruit-c.jpg	5	1.2843	0.4456	0.2526	
5272-6	5272	2010_fl_5272_fruit-c.jpg	6	1.0474	0.3859	0.2118	
5273-1	5273	2010_fl_5273_fruit-c.jpg	1	1.0274	0.3682	0.2026	
5273-2	5273	2010_fl_5273_fruit-c.jpg	2	1.9944	0.3276	0.1817	
5273-3	5273	2010_fl_5273_fruit-c.jpg	3	0.8489	0.369	0.2013	
5273-4	5273	2010_fl_5273_fruit-c.jpg	4	0.8307	0.4167	0.2356	
5273-5	5273	2010_fl_5273_fruit-c.jpg	5	1.2171	0.4455	0.2534	
5273-6	5273	2010_fl_5273_fruit-c.jpg	6	1.189	0.4167	0.234	
5274-1	5274	2010_fl_5274_fruit-c.jpg	1	1.5444	0.3536	0.1924	
5274-2	5274	2010_fl_5274_fruit-c.jpg	2	1.7117	0.3039	0.1644	
5274-3	5274	2010_fl_5274_fruit-c.jpg	3	1.7204	0.304	0.1645	
5274-4	5274	2010_fl_5274_fruit-c.jpg	4	2.6143	0.3054	0.1726	
5274-5	5274	2010_fl_5274_fruit-c.jpg	5	1.0956	0.3537	0.1944	
5274-6	5274	2010_fl_5274_fruit-c.jpg	6	1.361	0.4014	0.2219	
5275-1	5275	2010_fl_5275_fruit-c.jpg	1	1.3052	0.4623	0.2656	
5275-2	5275	2010_fl_5275_fruit-c.jpg	2	1.4613	0.4723	0.257	
5275-3	5275	2010_fl_5275_fruit-c.jpg	3	1.4528	0.5182	0.304	
5275-4	5275	2010_fl_5275_fruit-c.jpg	4	0.9526	0.4772	0.2739	
5275-5	5275	2010_fl_5275_fruit-c.jpg	5	1.1175	0.4466	0.2529	
5275-6	5275	2010_fl_5275_fruit-c.jpg	6	0.8618	0.5056	0.2938	
5275-7	5275	2010_fl_5275_fruit-c.jpg	7	0.8322	0.4469	0.2568	
5275-8	5275	2010_fl_5275_fruit-c.jpg	8	1.1054	0.4905	0.2872	
5275-9	5275	2010_fl_5275_fruit-c.jpg	9	1.6612	0.4839	0.2684	
5275-10	5275	2010_fl_5275_fruit-c.jpg	10	0.7894	0.506	0.2948	
5275-11	5275	2010_fl_5275_fruit-c.jpg	11	1.8909	0.5003	0.2744	
5275-12	5275	2010_fl_5275_fruit-c.jpg	12	2.8766	0.4917	0.2831	
5275-13	5275	2010_fl_5275_fruit-c.jpg	13	1.3434	0.4778	0.2764	
5275-14	5275	2010_fl_5275_fruit-c.jpg	14	4.0963	0.4903	0.2707	
5276-1	5276	2010_fl_5276_fruit-c.jpg	1	1.0286	0.4733	0.2705	
5276-2	5276	2010_fl_5276_fruit-c.jpg	2	1.0783	0.5241	0.3146	
5276-3	5276	2010_fl_5276_fruit-c.jpg	3	1.1429	0.5308	0.3144	
5276-4	5276	2010_fl_5276_fruit-c.jpg	4	1.5961	0.5161	0.3008	
5276-5	5276	2010_fl_5276_fruit-c.jpg	5	0.6203	0.488	0.2832	
5276-6	5276	2010_fl_5276_fruit-c.jpg	6	1.1349	0.5307	0.312	
5276-7	5276	2010_fl_5276_fruit-c.jpg	7	0.6377	0.4439	0.2514	
5276-8	5276	2010_fl_5276_fruit-c.jpg	8	0.7447	0.4877	0.2836	
5277-1	5277	2010_fl_5277_fruit-c.jpg	1	0.6252	0.3647	0.2007	
5277-2	5277	2010_fl_5277_fruit-c.jpg	2	1.1993	0.4723	0.2698	
5277-3	5277	2010_fl_5277_fruit-c.jpg	3	1.1632	0.4668	0.2727	
5277-4	5277	2010_fl_5277_fruit-c.jpg	4	1.611	0.4423	0.2495	
5277-5	5277	2010_fl_5277_fruit-c.jpg	5	1.1884	0.4725	0.2713	
5277-6	5277	2010_fl_5277_fruit-c.jpg	6	1.642	0.4422	0.2495	
5277-7	5277	2010_fl_5277_fruit-c.jpg	7	2.1504	0.5013	0.2857	
5277-8	5277	2010_fl_5277_fruit-c.jpg	8	2.6497	0.5605	0.3416	
5278-1	5278	2010_fl_5278_fruit-c.jpg	1	2.6554	0.3369	0.1796	
5278-2	5278	2010_fl_5278_fruit-c.jpg	2	1.3905	0.4015	0.2248	
5278-3	5278	2010_fl_5278_fruit-c.jpg	3	2.7165	0.3534	0.1934	
5278-4	5278	2010_fl_5278_fruit-c.jpg	4	2.3966	0.3867	0.2133	
5278-5	5278	2010_fl_5278_fruit-c.jpg	5	1.2602	0.3864	0.2131	
5278-6	5278	2010_fl_5278_fruit-c.jpg	6	1.1611	0.3221	0.1748	
5279-1	5279	2010_fl_5279_fruit-c.jpg	1	1.0488	0.4452	0.2516	
5279-2	5279	2010_fl_5279_fruit-c.jpg	2	1.5057	0.49	0.2809	
5279-3	5279	2010_fl_5279_fruit-c.jpg	3	0.8803	0.4321	0.2432	
5279-4	5279	2010_fl_5279_fruit-c.jpg	4	1.1458	0.4452	0.2532	
5279-5	5279	2010_fl_5279_fruit-c.jpg	5	0.8963	0.4451	0.2524	
5279-6	5279	2010_fl_5279_fruit-c.jpg	6	0.7849	0.4463	0.2555	
5280-1	5280	2010_fl_5280_fruit-c.jpg	1	1.511	0.4459	0.256	
5280-2	5280	2010_fl_5280_fruit-c.jpg	2	0.8808	0.3865	0.215	
5280-3	5280	2010_fl_5280_fruit-c.jpg	3	1.6267	0.4457	0.2491	
5280-4	5280	2010_fl_5280_fruit-c.jpg	4	2.0563	0.4465	0.2545	
5280-5	5280	2010_fl_5280_fruit-c.jpg	5	1.0649	0.4461	0.2554	
5280-6	5280	2010_fl_5280_fruit-c.jpg	6	1.5311	0.4463	0.2554	
5280-7	5280	2010_fl_5280_fruit-c.jpg	7	1.436	0.4458	0.2527	
5280-8	5280	2010_fl_5280_fruit-c.jpg	8	0.9671	0.4457	0.2526	
5281-1	5281	2010_fl_5281_fruit-c.jpg	1	1.1468	0.4873	0.281	
5281-2	5281	2010_fl_5281_fruit-c.jpg	2	1.3473	0.4984	0.2913	
5281-3	5281	2010_fl_5281_fruit-c.jpg	3	1.5125	0.5431	0.3221	
5281-4	5281	2010_fl_5281_fruit-c.jpg	4	1.7137	0.5297	0.3107	
5281-5	5281	2010_fl_5281_fruit-c.jpg	5	1.3159	0.5428	0.3228	
5281-6	5281	2010_fl_5281_fruit-c.jpg	6	0.8357	0.5018	0.291	
5281-7	5281	2010_fl_5281_fruit-c.jpg	7	0.8773	0.5566	0.3305	
5281-8	5281	2010_fl_5281_fruit-c.jpg	8	1.0916	0.5567	0.3313	
5281-9	5281	2010_fl_5281_fruit-c.jpg	9	0.873	0.5433	0.3223	
5281-10	5281	2010_fl_5281_fruit-c.jpg	10	1.3387	0.5302	0.3113	
5282-1	5282	2010_fl_5282_fruit-c.jpg	1	0.6917	0.4595	0.2634	
5282-2	5282	2010_fl_5282_fruit-c.jpg	2	0.6078	0.5299	0.3112	
5282-3	5282	2010_fl_5282_fruit-c.jpg	3	1.6226	0.5989	0.3622	
5282-4	5282	2010_fl_5282_fruit-c.jpg	4	4.1259	0.5438	0.3101	
5282-5	5282	2010_fl_5282_fruit-c.jpg	5	2.7961	0.6334	0.3899	
5282-6	5282	2010_fl_5282_fruit-c.jpg	6	2.0534	0.5703	0.3394	
5282-7	5282	2010_fl_5282_fruit-c.jpg	7	1.9775	0.5575	0.3272	
5282-8	5282	2010_fl_5282_fruit-c.jpg	8	1.388	0.5702	0.342	
5282-9	5282	2010_fl_5282_fruit-c.jpg	9	1.5509	0.5435	0.3215	
5283-1	5283	2010_fl_5283_fruit-c.jpg	1	1.6251	0.6038	0.3743	
5283-2	5283	2010_fl_5283_fruit-c.jpg	2	1.1576	0.4432	0.2512	
5283-3	5283	2010_fl_5283_fruit-c.jpg	3	1.3288	0.6792	0.4339	
5283-4	5283	2010_fl_5283_fruit-c.jpg	4	0.9871	0.5694	0.342	
5283-5	5283	2010_fl_5283_fruit-c.jpg	5	0.9828	0.5435	0.3231	
5283-6	5283	2010_fl_5283_fruit-c.jpg	6	0.5152	0.5435	0.3216	
5283-7	5283	2010_fl_5283_fruit-c.jpg	7	0.7921	0.5575	0.3338	
5283-8	5283	2010_fl_5283_fruit-c.jpg	8	0.9742	0.6202	0.3794	
5284-1	5284	2010_fl_5284_fruit-c.jpg	1	1.0497	0.5425	0.3207	
5284-2	5284	2010_fl_5284_fruit-c.jpg	2	0.9903	0.5015	0.2941	
5284-3	5284	2010_fl_5284_fruit-c.jpg	3	0.6769	0.5431	0.32	
5284-4	5284	2010_fl_5284_fruit-c.jpg	4	2.2956	0.4984	0.2958	
5284-5	5284	2010_fl_5284_fruit-c.jpg	5	0.6764	0.5951	0.3641	
5284-6	5284	2010_fl_5284_fruit-c.jpg	6	0.7852	0.5576	0.3351	
5284-7	5284	2010_fl_5284_fruit-c.jpg	7	0.7837	0.5826	0.3519	
5284-8	5284	2010_fl_5284_fruit-c.jpg	8	1.0287	0.5436	0.3233	
5284-9	5284	2010_fl_5284_fruit-c.jpg	9	2.5262	0.482	0.2814	
