	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	  Lobedness Degree	  Pericarp Area	  Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095	SP:0000372	
734-5	734	2010_ca_11734_fruit_C.jpg	5	2.3542	0.4448	0.2515	
735-1	735	2010_ca_11735_fruit_C.jpg	1	2.3691	0.4461	0.2535	
735-2	735	2010_ca_11735_fruit_C.jpg	2	1.2117	0.4445	0.2508	
735-3	735	2010_ca_11735_fruit_C.jpg	3	1.7596	0.4441	0.2486	
735-4	735	2010_ca_11735_fruit_C.jpg	4	1.6368	0.4441	0.25	
735-5	735	2010_ca_11735_fruit_C.jpg	5	1.1684	0.4459	0.2527	
736-1	736	2010_ca_11736_fruit_C.jpg	1	1.3017	0.4444	0.2529	
736-2	736	2010_ca_11736_fruit_C.jpg	2	3.1188	0.4442	0.2514	
736-3	736	2010_ca_11736_fruit_C.jpg	3	1.1565	0.4447	0.2539	
736-4	736	2010_ca_11736_fruit_C.jpg	4	0.8712	0.4441	0.2529	
736-5	736	2010_ca_11736_fruit_C.jpg	5	3.1669	0.4458	0.2544	
737-1	737	2010_ca_11737_fruit_C.jpg	1	2.3113	0.4431	0.2494	
737-2	737	2010_ca_11737_fruit_C.jpg	2	2.3793	0.4432	0.2488	
737-3	737	2010_ca_11737_fruit_C.jpg	3	1.6476	0.4447	0.2492	
737-4	737	2010_ca_11737_fruit_C.jpg	4	1.4535	0.4436	0.2513	
737-5	737	2010_ca_11737_fruit_C.jpg	5	1.2101	0.4442	0.2529	
738-1	738	2010_ca_11738_fruit_C.jpg	1	1.7206	0.4434	0.2513	
738-2	738	2010_ca_11738_fruit_C.jpg	2	2.0724	0.4449	0.2525	
738-3	738	2010_ca_11738_fruit_C.jpg	3	1.2814	0.4445	0.2529	
738-4	738	2010_ca_11738_fruit_C.jpg	4	1.5071	0.4452	0.2484	
738-5	738	2010_ca_11738_fruit_C.jpg	5	1.6357	0.445	0.2508	
739-1	739	2010_ca_11739_fruit_C.jpg	1	1.4048	0.4454	0.254	
739-2	739	2010_ca_11739_fruit_C.jpg	2	1.0259	0.4431	0.2529	
739-3	739	2010_ca_11739_fruit_C.jpg	3	1.5795	0.4442	0.2524	
739-4	739	2010_ca_11739_fruit_C.jpg	4	1.2192	0.4453	0.2524	
739-5	739	2010_ca_11739_fruit_C.jpg	5	2.8937	0.4444	0.2368	
740-1	740	2010_ca_11740_fruit_C.jpg	1	1.6499	0.4434	0.2521	
740-2	740	2010_ca_11740_fruit_C.jpg	2	1.3664	0.444	0.2466	
740-3	740	2010_ca_11740_fruit_C.jpg	3	2.4742	0.4453	0.2524	
740-4	740	2010_ca_11740_fruit_C.jpg	4	3.4777	0.4443	0.2407	
740-5	740	2010_ca_11740_fruit_C.jpg	5	1.3996	0.4445	0.2529	
741-1	741	2010_ca_11741_fruit_C.jpg	1	0.7316	0.4473	0.2549	
741-2	741	2010_ca_11741_fruit_C.jpg	2	1.1098	0.4456	0.2535	
741-3	741	2010_ca_11741_fruit_C.jpg	3	1.8671	0.4458	0.2492	
741-4	741	2010_ca_11741_fruit_C.jpg	4	2.0186	0.4463	0.2519	
741-5	741	2010_ca_11741_fruit_C.jpg	5	2.322	0.4443	0.2421	
742-1	742	2010_ca_11742_fruit_C.jpg	1	2.1359	0.4452	0.2556	
742-2	742	2010_ca_11742_fruit_C.jpg	2	1.9398	0.4442	0.2516	
742-3	742	2010_ca_11742_fruit_C.jpg	3	1.1815	0.4449	0.2538	
742-4	742	2010_ca_11742_fruit_C.jpg	4	2.1289	0.4442	0.2507	
742-5	742	2010_ca_11742_fruit_C.jpg	5	1.01	0.4442	0.2529	
743-1	743	2010_ca_11743_fruit_C.jpg	1	1.2129	0.4441	0.2507	
743-2	743	2010_ca_11743_fruit_C.jpg	2	1.3711	0.4442	0.2514	
743-3	743	2010_ca_11743_fruit_C.jpg	3	2.1247	0.4399	0.25	
743-4	743	2010_ca_11743_fruit_C.jpg	4	1.0378	0.4442	0.2528	
743-5	743	2010_ca_11743_fruit_C.jpg	5	2.0338	0.4451	0.2492	
744-1	744	2010_ca_11744_fruit_C.jpg	1	1.4976	0.4436	0.2481	
744-2	744	2010_ca_11744_fruit_C.jpg	2	2.5498	0.4443	0.25	
744-3	744	2010_ca_11744_fruit_C.jpg	3	1.5612	0.4443	0.2547	
744-4	744	2010_ca_11744_fruit_C.jpg	4	1.2091	0.4456	0.2542	
744-5	744	2010_ca_11744_fruit_C.jpg	5	0.8853	0.4426	0.2529	
745-1	745	2010_ca_11745_fruit_C.jpg	1	1.4833	0.4449	0.2524	
745-2	745	2010_ca_11745_fruit_C.jpg	2	1.6676	0.4442	0.2464	
745-3	745	2010_ca_11745_fruit_C.jpg	3	3.0219	0.4451	0.2508	
745-4	745	2010_ca_11745_fruit_C.jpg	4	3.1249	0.446	0.25	
745-5	745	2010_ca_11745_fruit_C.jpg	5	1.2184	0.4445	0.2485	
746-1	746	2010_ca_11746_fruit_C.jpg	1	1.7566	0.4452	0.2461	
746-2	746	2010_ca_11746_fruit_C.jpg	2	1.2627	0.4445	0.2507	
746-3	746	2010_ca_11746_fruit_C.jpg	3	1.5928	0.4453	0.2541	
746-4	746	2010_ca_11746_fruit_C.jpg	4	1.6676	0.445	0.2468	
746-5	746	2010_ca_11746_fruit_C.jpg	5	1.5819	0.445	0.255	
747-1	747	2010_ca_11747_fruit_C.jpg	1	2.0608	0.4437	0.2493	
747-2	747	2010_ca_11747_fruit_C.jpg	2	1.2414	0.4428	0.2506	
747-3	747	2010_ca_11747_fruit_C.jpg	3	1.3278	0.4433	0.2524	
747-4	747	2010_ca_11747_fruit_C.jpg	4	1.9655	0.4424	0.2525	
747-5	747	2010_ca_11747_fruit_C.jpg	5	1.6945	0.4398	0.2473	
748-1	748	2010_ca_11748_fruit_C.jpg	1	2.4535	0.4439	0.2527	
748-2	748	2010_ca_11748_fruit_C.jpg	2	1.7368	0.4445	0.2515	
748-3	748	2010_ca_11748_fruit_C.jpg	3	2.6124	0.4429	0.2436	
748-4	748	2010_ca_11748_fruit_C.jpg	4	1.9179	0.445	0.2524	
748-5	748	2010_ca_11748_fruit_C.jpg	5	1.9278	0.4433	0.2492	
749-1	749	2010_ca_11749_fruit_C.jpg	1	1.3629	0.444	0.2514	
749-2	749	2010_ca_11749_fruit_C.jpg	2	1.561	0.4447	0.2538	
749-3	749	2010_ca_11749_fruit_C.jpg	3	3.5754	0.444	0.2528	
749-4	749	2010_ca_11749_fruit_C.jpg	4	1.6553	0.4456	0.2518	
749-5	749	2010_ca_11749_fruit_C.jpg	5	1.9197	0.4443	0.2521	
750-1	750	2010_ca_11750_fruit_C.jpg	1	1.4008	0.4445	0.253	
750-2	750	2010_ca_11750_fruit_C.jpg	2	1.4681	0.4448	0.2523	
750-3	750	2010_ca_11750_fruit_C.jpg	3	1.5573	0.4439	0.2541	
750-4	750	2010_ca_11750_fruit_C.jpg	4	2.4167	0.4445	0.2522	
750-5	750	2010_ca_11750_fruit_C.jpg	5	1.0172	0.4449	0.2531	
751-1	751	2010_ca_11751_fruit_C.jpg	1	1.6679	0.4441	0.2514	
751-2	751	2010_ca_11751_fruit_C.jpg	2	1.1536	0.4457	0.2532	
751-3	751	2010_ca_11751_fruit_C.jpg	3	0.9123	0.4449	0.2538	
751-4	751	2010_ca_11751_fruit_C.jpg	4	1.6468	0.4394	0.2523	
751-5	751	2010_ca_11751_fruit_C.jpg	5	1.6576	0.4438	0.2527	
752-1	752	2010_ca_11752_fruit_C.jpg	1	2.2361	0.4461	0.2509	
752-2	752	2010_ca_11752_fruit_C.jpg	2	1.4399	0.4443	0.25	
752-3	752	2010_ca_11752_fruit_C.jpg	3	1.6531	0.4443	0.2493	
752-4	752	2010_ca_11752_fruit_C.jpg	4	1.3366	0.4457	0.2509	
752-5	752	2010_ca_11752_fruit_C.jpg	5	1.3127	0.4447	0.253	
753-1	753	2010_ca_11753_fruit_C.jpg	1	1.3088	0.4443	0.2514	
753-2	753	2010_ca_11753_fruit_C.jpg	2	1.2433	0.4433	0.2519	
753-3	753	2010_ca_11753_fruit_C.jpg	3	1.0265	0.4441	0.2548	
753-4	753	2010_ca_11753_fruit_C.jpg	4	1.1667	0.4439	0.2521	
753-5	753	2010_ca_11753_fruit_C.jpg	5	1.375	0.4432	0.2486	
754-1	754	2010_ca_11754_fruit_C.jpg	1	1.9536	0.4455	0.2517	
754-2	754	2010_ca_11754_fruit_C.jpg	2	1.3231	0.4443	0.25	
754-3	754	2010_ca_11754_fruit_C.jpg	3	0.7847	0.4437	0.2527	
754-4	754	2010_ca_11754_fruit_C.jpg	4	1.2731	0.4446	0.2538	
754-5	754	2010_ca_11754_fruit_C.jpg	5	2.3574	0.4451	0.2555	
755-1	755	2010_ca_11755_fruit_C.jpg	1	2.2603	0.4441	0.25	
755-2	755	2010_ca_11755_fruit_C.jpg	2	1.175	0.4443	0.2521	
755-3	755	2010_ca_11755_fruit_C.jpg	3	1.3772	0.444	0.2507	
755-4	755	2010_ca_11755_fruit_C.jpg	4	0.8899	0.4449	0.2549	
755-5	755	2010_ca_11755_fruit_C.jpg	5	1.6983	0.4437	0.252	
756-1	756	2010_ca_11756_fruit_C.jpg	1	1.126	0.445	0.2537	
756-2	756	2010_ca_11756_fruit_C.jpg	2	1.344	0.4445	0.2507	
756-3	756	2010_ca_11756_fruit_C.jpg	3	1.3792	0.445	0.25	
756-4	756	2010_ca_11756_fruit_C.jpg	4	1.7798	0.4449	0.2532	
756-5	756	2010_ca_11756_fruit_C.jpg	5	1.7197	0.4449	0.2468	
757-1	757	2010_ca_11757_fruit_C.jpg	1	1.763	0.446	0.2545	
757-2	757	2010_ca_11757_fruit_C.jpg	2	1.3846	0.4455	0.2543	
757-3	757	2010_ca_11757_fruit_C.jpg	3	1.1765	0.4453	0.2508	
757-4	757	2010_ca_11757_fruit_C.jpg	4	1.7399	0.4459	0.2474	
757-5	757	2010_ca_11757_fruit_C.jpg	5	1.874	0.4447	0.2492	
758-1	758	2010_ca_11758_fruit_C.jpg	1	2.2864	0.4447	0.2515	
758-2	758	2010_ca_11758_fruit_C.jpg	2	1.2178	0.4446	0.2507	
758-3	758	2010_ca_11758_fruit_C.jpg	3	1.9676	0.4449	0.2523	
758-4	758	2010_ca_11758_fruit_C.jpg	4	2.1557	0.4459	0.2534	
758-5	758	2010_ca_11758_fruit_C.jpg	5	1.1319	0.4455	0.2525	
759-1	759	2010_ca_11759_fruit_C.jpg	1	1.4321	0.4439	0.252	
759-2	759	2010_ca_11759_fruit_C.jpg	2	1.7189	0.4437	0.2481	
759-3	759	2010_ca_11759_fruit_C.jpg	3	2.416	0.4452	0.2508	
759-4	759	2010_ca_11759_fruit_C.jpg	4	1.1492	0.4436	0.25	
759-5	759	2010_ca_11759_fruit_C.jpg	5	1.1504	0.4441	0.2507	
760-1	760	2010_ca_11760_fruit_C.jpg	1	1.6187	0.444	0.2527	
760-2	760	2010_ca_11760_fruit_C.jpg	2	1.7766	0.443	0.2535	
760-3	760	2010_ca_11760_fruit_C.jpg	3	1.6175	0.4444	0.2536	
760-4	760	2010_ca_11760_fruit_C.jpg	4	2.5076	0.4452	0.2476	
760-5	760	2010_ca_11760_fruit_C.jpg	5	0.8745	0.444	0.2514	
761-1	761	2010_ca_11761_fruit_C.jpg	1	1.2049	0.4443	0.2535	
761-2	761	2010_ca_11761_fruit_C.jpg	2	1.2247	0.4438	0.2539	
761-3	761	2010_ca_11761_fruit_C.jpg	3	0.987	0.4444	0.2536	
761-4	761	2010_ca_11761_fruit_C.jpg	4	1.0308	0.4438	0.2527	
761-5	761	2010_ca_11761_fruit_C.jpg	5	1.266	0.4448	0.2538	
762-1	762	2010_ca_11762_fruit_C.jpg	1	2.6544	0.4443	0.2542	
762-2	762	2010_ca_11762_fruit_C.jpg	2	0.8329	0.4447	0.2522	
762-3	762	2010_ca_11762_fruit_C.jpg	3	1.548	0.444	0.2526	
762-4	762	2010_ca_11762_fruit_C.jpg	4	0.8901	0.4447	0.2538	
763-1	763	2010_ca_11763_fruit_C.jpg	1	1.7874	0.4447	0.2492	
763-2	763	2010_ca_11763_fruit_C.jpg	2	1.6285	0.4441	0.2534	
763-3	763	2010_ca_11763_fruit_C.jpg	3	1.8418	0.4448	0.253	
763-4	763	2010_ca_11763_fruit_C.jpg	4	1.8538	0.4448	0.2515	
763-5	763	2010_ca_11763_fruit_C.jpg	5	0.828	0.4443	0.2556	
764-1	764	2010_ca_11764_fruit_C.jpg	1	2.1043	0.4444	0.255	
764-2	764	2010_ca_11764_fruit_C.jpg	2	1.6101	0.446	0.2569	
764-3	764	2010_ca_11764_fruit_C.jpg	3	1.7855	0.4435	0.2534	
764-4	764	2010_ca_11764_fruit_C.jpg	4	2.5528	0.4449	0.253	
764-5	764	2010_ca_11764_fruit_C.jpg	5	2.2921	0.445	0.2516	
765-1	765	2010_ca_11765_fruit_C.jpg	1	1.4848	0.4442	0.2542	
765-2	765	2010_ca_11765_fruit_C.jpg	2	2.2662	0.4435	0.2506	
765-3	765	2010_ca_11765_fruit_C.jpg	3	1.9115	0.4445	0.2537	
765-4	765	2010_ca_11765_fruit_C.jpg	4	2.0329	0.4455	0.2541	
765-5	765	2010_ca_11765_fruit_C.jpg	5	2.3687	0.4442	0.2507	
766-1	766	2010_ca_11766_fruit_C.jpg	1	0.9378	0.4451	0.2476	
766-2	766	2010_ca_11766_fruit_C.jpg	2	2.1102	0.4455	0.2535	
766-3	766	2010_ca_11766_fruit_C.jpg	3	0.9949	0.4471	0.2591	
766-4	766	2010_ca_11766_fruit_C.jpg	4	1.1754	0.4454	0.254	
766-5	766	2010_ca_11766_fruit_C.jpg	5	1.9271	0.4445	0.2544	
767-1	767	2010_ca_11767_fruit_C.jpg	1	1.586	0.4458	0.2492	
767-2	767	2010_ca_11767_fruit_C.jpg	2	0.7297	0.4457	0.2552	
767-3	767	2010_ca_11767_fruit_C.jpg	3	0.9929	0.446	0.2535	
767-4	767	2010_ca_11767_fruit_C.jpg	4	1.3447	0.4454	0.2541	
767-5	767	2010_ca_11767_fruit_C.jpg	5	1.2416	0.4452	0.2517	
768-1	768	2010_ca_11768_fruit_C.jpg	1	1.883	0.4451	0.246	
768-2	768	2010_ca_11768_fruit_C.jpg	2	1.0097	0.4457	0.25	
768-3	768	2010_ca_11768_fruit_C.jpg	3	0.8662	0.4451	0.2532	
768-4	768	2010_ca_11768_fruit_C.jpg	4	1.4143	0.4455	0.2572	
768-5	768	2010_ca_11768_fruit_C.jpg	5	0.9805	0.4454	0.254	
769-1	769	2010_ca_11769_fruit_C.jpg	1	1.2316	0.4459	0.2552	
769-2	769	2010_ca_11769_fruit_C.jpg	2	0.7304	0.4456	0.2543	
769-3	769	2010_ca_11769_fruit_C.jpg	3	1.5912	0.4456	0.2517	
769-4	769	2010_ca_11769_fruit_C.jpg	4	0.8256	0.4458	0.2543	
769-5	769	2010_ca_11769_fruit_C.jpg	5	1.1044	0.4453	0.2524	
770-1	770	2010_ca_11770_fruit_C.jpg	1	0.4951	0.4453	0.2549	
770-2	770	2010_ca_11770_fruit_C.jpg	2	0.7248	0.4453	0.2533	
770-3	770	2010_ca_11770_fruit_C.jpg	3	1.7697	0.4466	0.2537	
770-4	770	2010_ca_11770_fruit_C.jpg	4	1.714	0.446	0.2535	
770-5	770	2010_ca_11770_fruit_C.jpg	5	1.0041	0.4463	0.2509	
771-1	771	2010_ca_11771_fruit_C.jpg	1	1.8161	0.445	0.2524	
771-2	771	2010_ca_11771_fruit_C.jpg	2	2.1885	0.4454	0.2525	
771-3	771	2010_ca_11771_fruit_C.jpg	3	2.832	0.4451	0.2508	
771-4	771	2010_ca_11771_fruit_C.jpg	4	1.868	0.4449	0.25	
771-5	771	2010_ca_11771_fruit_C.jpg	5	1.0952	0.4451	0.2545	
772-1	772	2010_ca_11772_fruit_C.jpg	1	1.9542	0.4455	0.2535	
772-2	772	2010_ca_11772_fruit_C.jpg	2	1.8724	0.4455	0.2534	
772-3	772	2010_ca_11772_fruit_C.jpg	3	1.7629	0.4456	0.2508	
772-4	772	2010_ca_11772_fruit_C.jpg	4	1.1843	0.4455	0.2533	
772-5	772	2010_ca_11772_fruit_C.jpg	5	0.768	0.4455	0.2542	
773-1	773	2010_ca_11773_fruit_C.jpg	1	0.9858	0.4466	0.2519	
773-2	773	2010_ca_11773_fruit_C.jpg	2	1.3268	0.4468	0.2548	
773-3	773	2010_ca_11773_fruit_C.jpg	3	1.5555	0.445	0.2542	
773-4	773	2010_ca_11773_fruit_C.jpg	4	1.8747	0.4461	0.2526	
773-5	773	2010_ca_11773_fruit_C.jpg	5	1.8994	0.4463	0.2536	
774-1	774	2010_ca_11774_fruit_C.jpg	1	1.1703	0.4455	0.2526	
774-2	774	2010_ca_11774_fruit_C.jpg	2	1.318	0.4453	0.2524	
774-3	774	2010_ca_11774_fruit_C.jpg	3	2.0762	0.4448	0.2492	
774-4	774	2010_ca_11774_fruit_C.jpg	4	1.4095	0.4449	0.254	
774-5	774	2010_ca_11774_fruit_C.jpg	5	1.4421	0.4441	0.2528	
775-1	775	2010_ca_11775_fruit_C.jpg	1	1.6295	0.4454	0.2532	
775-2	775	2010_ca_11775_fruit_C.jpg	2	0.8606	0.4458	0.25	
775-3	775	2010_ca_11775_fruit_C.jpg	3	2.2414	0.4452	0.2539	
775-4	775	2010_ca_11775_fruit_C.jpg	4	3.6113	0.4456	0.2434	
775-5	775	2010_ca_11775_fruit_C.jpg	5	1.3674	0.4445	0.2508	
776-1	776	2010_ca_11776_fruit_C.jpg	1	0.8835	0.4451	0.2539	
776-2	776	2010_ca_11776_fruit_C.jpg	2	0.7964	0.444	0.2514	
776-3	776	2010_ca_11776_fruit_C.jpg	3	1.1185	0.4443	0.2535	
776-4	776	2010_ca_11776_fruit_C.jpg	4	1.4165	0.4436	0.2519	
776-5	776	2010_ca_11776_fruit_C.jpg	5	1.0022	0.4448	0.2515	
777-1	777	2010_ca_11777_fruit_C.jpg	1	1.4181	0.4449	0.25	
777-2	777	2010_ca_11777_fruit_C.jpg	2	0.9198	0.4446	0.2537	
777-3	777	2010_ca_11777_fruit_C.jpg	3	1.0105	0.4456	0.2544	
777-4	777	2010_ca_11777_fruit_C.jpg	4	1.433	0.4459	0.2528	
777-5	777	2010_ca_11777_fruit_C.jpg	5	0.8285	0.4445	0.2507	
779-1	779	2010_ca_11779_fruit_C.jpg	1	1.0701	0.4441	0.2535	
779-2	779	2010_ca_11779_fruit_C.jpg	2	1.0273	0.4442	0.25	
779-3	779	2010_ca_11779_fruit_C.jpg	3	0.5275	0.444	0.2543	
779-4	779	2010_ca_11779_fruit_C.jpg	4	0.6681	0.4448	0.2524	
779-5	779	2010_ca_11779_fruit_C.jpg	5	1.5566	0.4441	0.2521	
780-1	780	2010_ca_11780_fruit_C.jpg	1	2.2952	0.4434	0.252	
780-2	780	2010_ca_11780_fruit_C.jpg	2	2.232	0.4431	0.2429	
780-3	780	2010_ca_11780_fruit_C.jpg	3	1.7442	0.4444	0.2486	
780-4	780	2010_ca_11780_fruit_C.jpg	4	1.5776	0.444	0.2507	
780-5	780	2010_ca_11780_fruit_C.jpg	5	1.774	0.4433	0.2481	
781-1	781	2010_ca_11781_fruit_C.jpg	1	0.7911	0.4443	0.2528	
781-2	781	2010_ca_11781_fruit_C.jpg	2	2.2756	0.4451	0.2492	
781-3	781	2010_ca_11781_fruit_C.jpg	3	0.9817	0.4453	0.2517	
781-4	781	2010_ca_11781_fruit_C.jpg	4	2.0696	0.445	0.246	
781-5	781	2010_ca_11781_fruit_C.jpg	5	1.3338	0.4446	0.25	
782-1	782	2010_ca_11782_fruit_C.jpg	1	1.1159	0.4446	0.25	
782-2	782	2010_ca_11782_fruit_C.jpg	2	2.0373	0.4446	0.2431	
782-3	782	2010_ca_11782_fruit_C.jpg	3	2.0736	0.4442	0.25	
782-4	782	2010_ca_11782_fruit_C.jpg	4	0.5455	0.4455	0.2565	
782-5	782	2010_ca_11782_fruit_C.jpg	5	1.8936	0.4439	0.2493	
783-1	783	2010_ca_11783_fruit_C.jpg	1	1.8737	0.4438	0.25	
783-2	783	2010_ca_11783_fruit_C.jpg	2	1.2011	0.4434	0.2506	
783-3	783	2010_ca_11783_fruit_C.jpg	3	1.4206	0.4455	0.2517	
783-4	783	2010_ca_11783_fruit_C.jpg	4	1.6168	0.4445	0.2531	
783-5	783	2010_ca_11783_fruit_C.jpg	5	1.1935	0.445	0.2515	
784-1	784	2010_ca_11784_fruit_C.jpg	1	1.1635	0.4443	0.2522	
784-2	784	2010_ca_11784_fruit_C.jpg	2	2.1885	0.4435	0.2524	
784-3	784	2010_ca_11784_fruit_C.jpg	3	1.365	0.4443	0.2535	
784-4	784	2010_ca_11784_fruit_C.jpg	4	1.4403	0.4446	0.2543	
784-5	784	2010_ca_11784_fruit_C.jpg	5	0.8902	0.4454	0.254	
785-1	785	2010_ca_11785_fruit_C.jpg	1	2.79	0.4436	0.248	
785-2	785	2010_ca_11785_fruit_C.jpg	2	1.9154	0.4438	0.252	
785-3	785	2010_ca_11785_fruit_C.jpg	3	2.551	0.4412	0.2436	
785-4	785	2010_ca_11785_fruit_C.jpg	4	2.1365	0.4439	0.2493	
785-5	785	2010_ca_11785_fruit_C.jpg	5	1.622	0.444	0.2533	
786-1	786	2010_ca_11786_fruit_C.jpg	1	1.3804	0.4457	0.2542	
786-2	786	2010_ca_11786_fruit_C.jpg	2	1.3307	0.445	0.2508	
786-3	786	2010_ca_11786_fruit_C.jpg	3	1.9583	0.4446	0.2521	
786-4	786	2010_ca_11786_fruit_C.jpg	4	0.9682	0.4451	0.254	
786-5	786	2010_ca_11786_fruit_C.jpg	5	1.0729	0.4434	0.2512	
787-1	787	2010_ca_11787_fruit_C.jpg	1	0.9019	0.4441	0.2534	
787-2	787	2010_ca_11787_fruit_C.jpg	2	0.9269	0.4451	0.254	
787-3	787	2010_ca_11787_fruit_C.jpg	3	2.3796	0.4453	0.2532	
787-4	787	2010_ca_11787_fruit_C.jpg	4	2.6518	0.4447	0.2529	
787-5	787	2010_ca_11787_fruit_C.jpg	5	1.3042	0.445	0.2532	
788-1	788	2010_ca_11788_fruit_C.jpg	1	0.7627	0.4458	0.2526	
788-2	788	2010_ca_11788_fruit_C.jpg	2	1.7445	0.4459	0.2534	
788-3	788	2010_ca_11788_fruit_C.jpg	3	1.7422	0.4443	0.2478	
788-4	788	2010_ca_11788_fruit_C.jpg	4	2.3326	0.4457	0.2516	
788-5	788	2010_ca_11788_fruit_C.jpg	5	1.5486	0.444	0.2541	
789-1	789	2010_ca_11789_fruit_C.jpg	1	1.1999	0.4445	0.25	
789-2	789	2010_ca_11789_fruit_C.jpg	2	1.4589	0.4451	0.2516	
789-3	789	2010_ca_11789_fruit_C.jpg	3	1.1383	0.4442	0.2527	
789-4	789	2010_ca_11789_fruit_C.jpg	4	0.9998	0.4444	0.2535	
789-5	789	2010_ca_11789_fruit_C.jpg	5	1.9912	0.445	0.2523	
790-1	790	2010_ca_11790_fruit_C.jpg	1	1.2299	0.4455	0.2517	
790-2	790	2010_ca_11790_fruit_C.jpg	2	1.3577	0.4448	0.2522	
790-3	790	2010_ca_11790_fruit_C.jpg	3	1.9837	0.445	0.2524	
790-4	790	2010_ca_11790_fruit_C.jpg	4	1.7119	0.4443	0.2522	
790-5	790	2010_ca_11790_fruit_C.jpg	5	1.0856	0.4444	0.255	
791-1	791	2010_ca_11791_fruit_C.jpg	1	1.0551	0.4449	0.2531	
791-2	791	2010_ca_11791_fruit_C.jpg	2	1.7869	0.4453	0.2532	
791-3	791	2010_ca_11791_fruit_C.jpg	3	2.0266	0.4459	0.2553	
791-4	791	2010_ca_11791_fruit_C.jpg	4	0.7762	0.4448	0.2545	
791-5	791	2010_ca_11791_fruit_C.jpg	5	1.278	0.4454	0.2549	
792-1	792	2010_ca_11792_fruit_C.jpg	1	2.0655	0.4438	0.248	
792-2	792	2010_ca_11792_fruit_C.jpg	2	4.7453	0.4442	0.2523	
792-3	792	2010_ca_11792_fruit_C.jpg	3	1.276	0.4439	0.252	
792-4	792	2010_ca_11792_fruit_C.jpg	4	2.0383	0.4445	0.2547	
792-5	792	2010_ca_11792_fruit_C.jpg	5	1.6111	0.4446	0.253	
793-1	793	2010_ca_11793_fruit_C.jpg	1	0.7088	0.4447	0.2538	
793-2	793	2010_ca_11793_fruit_C.jpg	2	0.7771	0.4452	0.2539	
793-3	793	2010_ca_11793_fruit_C.jpg	3	0.9912	0.4457	0.2544	
793-4	793	2010_ca_11793_fruit_C.jpg	4	1.0745	0.4458	0.2536	
793-5	793	2010_ca_11793_fruit_C.jpg	5	1.1546	0.4461	0.2543	
794-1	794	2010_ca_11794_fruit_C.jpg	1	1.2691	0.4442	0.2521	
794-2	794	2010_ca_11794_fruit_C.jpg	2	1.6729	0.4433	0.2476	
794-3	794	2010_ca_11794_fruit_C.jpg	3	0.9089	0.4434	0.2506	
794-4	794	2010_ca_11794_fruit_C.jpg	4	1.1237	0.4441	0.2533	
794-5	794	2010_ca_11794_fruit_C.jpg	5	1.4535	0.4438	0.2507	
795-1	795	2010_ca_11795_fruit_C.jpg	1	2.1233	0.4456	0.2432	
795-2	795	2010_ca_11795_fruit_C.jpg	2	1.2928	0.4442	0.2507	
795-3	795	2010_ca_11795_fruit_C.jpg	3	0.9866	0.4435	0.2518	
795-4	795	2010_ca_11795_fruit_C.jpg	4	2.1919	0.4454	0.2557	
795-5	795	2010_ca_11795_fruit_C.jpg	5	1.4769	0.4442	0.2541	
796-1	796	2010_ca_11796_fruit_C.jpg	1	1.8323	0.4442	0.2486	
796-2	796	2010_ca_11796_fruit_C.jpg	2	1.4589	0.4444	0.2492	
796-3	796	2010_ca_11796_fruit_C.jpg	3	2.9497	0.4438	0.2487	
796-4	796	2010_ca_11796_fruit_C.jpg	4	1.8819	0.4438	0.2507	
796-5	796	2010_ca_11796_fruit_C.jpg	5	2.6774	0.4437	0.2462	
797-1	797	2010_ca_11797_fruit_C.jpg	1	0.8602	0.4445	0.2528	
797-2	797	2010_ca_11797_fruit_C.jpg	2	0.7455	0.4449	0.2515	
797-3	797	2010_ca_11797_fruit_C.jpg	3	1.4509	0.4452	0.2523	
797-4	797	2010_ca_11797_fruit_C.jpg	4	1.2135	0.4439	0.2534	
797-5	797	2010_ca_11797_fruit_C.jpg	5	0.7629	0.4446	0.2523	
798-1	798	2010_ca_11798_fruit_C.jpg	1	1.2568	0.4441	0.2534	
798-2	798	2010_ca_11798_fruit_C.jpg	2	2.0916	0.4441	0.2507	
798-3	798	2010_ca_11798_fruit_C.jpg	3	1.276	0.4447	0.2529	
798-4	798	2010_ca_11798_fruit_C.jpg	4	2.7876	0.4457	0.2544	
798-5	798	2010_ca_11798_fruit_C.jpg	5	1.5819	0.4448	0.244	
799-1	799	2010_ca_11799_fruit_C.jpg	1	2.4786	0.4441	0.25	
799-2	799	2010_ca_11799_fruit_C.jpg	2	2.177	0.4443	0.2507	
799-3	799	2010_ca_11799_fruit_C.jpg	3	1.7387	0.4443	0.255	
800-1	800	2010_ca_11800_fruit_C.jpg	1	1.3233	0.445	0.2508	
800-2	800	2010_ca_11800_fruit_C.jpg	2	1.7463	0.4443	0.253	
800-3	800	2010_ca_11800_fruit_C.jpg	3	1.3461	0.4466	0.2539	
800-4	800	2010_ca_11800_fruit_C.jpg	4	1.079	0.4451	0.2508	
800-5	800	2010_ca_11800_fruit_C.jpg	5	2.1305	0.4444	0.2514	
801-1	801	2010_ca_11801_fruit_C.jpg	1	1.1798	0.4444	0.25	
801-2	801	2010_ca_11801_fruit_C.jpg	2	1.9908	0.444	0.248	
