	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height  (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
358-3	358	2009_ca_358_fruit_t.jpg	3	15.0506	15.923525	4.191	4.2037	4.5847	4.6355	1.1027	1.0939	0.84973586	0.83489616	1.01777430620833	0.9781374	0.9715	0.5421	0	0.0104	209.84522132	101.4209818	0.026	171.2671867	102.04384344	0	0	0.116	0	4.00766364	2.6848	0	0.51836976	0.77982144	0.8889	0.8889	1.0909	0.40447662	
358-4	358	2009_ca_358_fruit_t.jpg	4	14.98055	15.455125	4.1783	4.2037	4.318	4.5339	1.0785	1.0334	0.85853388	0.8276178	1.03735550395364	0.94757482	0.972	0.5061	0.1235	0.0001	232.4857364	110.7373485	0.0321	180.20676262	104.3834864	0	0	0	0.0877	6.98433692	0	7.7394	0.51883788	0.7645568	0.8947	0.886	1.0382	0.39982158	
358-5	358	2009_ca_358_fruit_t.jpg	5	17.59325	21.194475	5.1562	5.1689	4.9022	5.08	0.9828	0.9507	0.82806586	0.84117444	0.984416335807826	0.97053554	0.9834	0.5307	0	0.0135	205.97674536	99.0123814	0.0148	182.80544356	108.80314568	0.0076	0	0.1616	0	7.29654458	3.9926	0	0.550514	0.76899028	0.8902	0.8876	0.9506	0.40257432	
358-6	358	2009_ca_358_fruit_t.jpg	6	17.0555	19.97545	4.7244	4.7752	5.334	5.4356	1.1383	1.129	0.75430118	0.8112276	0.929826820487863	0.94935893	0.9693	0.4662	0	0.0517	219.25386144	103.1331293	0.0463	173.27095722	94.93136488	0.0002	0	0.1382	0	9.28289918	11.3627	0	0.51048974	0.77740828	0.8912	0.8889	1.1351	0.41025066	
358-7	358	2009_ca_358_fruit_t.jpg	7	13.82395	13.6245	3.8227	3.8608	4.3815	4.4323	1.148	1.1462	0.80500898	0.82611768	0.974448313465462	0.98310188	0.9671	0.5123	0	0.0079	192.74134044	91.1202542	0.0013	174.64309186	98.18398064	0	0	0.1371	0	3.72829148	3.8581	0	0.51938402	0.77768888	0.8896	0.8839	1.1417	0.40593132	
359-1	359	2009_ca_359_fruit_t.jpg	1	15.7975	17.1269	4.6355	4.6355	4.5593	4.6736	1.0082	0.9836	0.85558676	0.7584456	1.12807927160498	0.94749725	0.9872	0.506	0.6668	0.0266	211.8106166	91.7561516	0.0259	169.25443184	97.04659372	0	0	0	0.138	6.88498056	0	8.7885	0.4662524	0.77314316	0.891	0.8854	0.9862	0.4064013	
359-2	359	2009_ca_359_fruit_t.jpg	2	14.99345	13.0111	4.1275	4.2418	4.0132	4.0259	0.9491	0.9723	0.84362492	0.78244752	1.07818722462051	0.92632064	0.9788	0.4952	0.1349	0	158.13930376	75.1888995	0	178.02267482	94.4338848	0.0002	0	0	0.1395	6.60769442	0	5.5285	0.472494	0.783357	0.8905	0.8873	0.9767	0.4107654	
359-3	359	2009_ca_359_fruit_t.jpg	3	14.85175	14.904325	4.7117	4.7117	3.5814	3.8608	0.8194	0.7601	0.88453788	0.8226174	1.07527251429401	0.92678606	0.9356	0.5591	1.3679	0.0618	229.42317192	119.3887253	0.1292	173.8757977	109.81950364	0	0	0	0.1273	4.852579	0	5.9541	0.4779554	0.75069516	0.8889	0.8854	0.7568	0.3952113	
359-4	359	2009_ca_359_fruit_t.jpg	4	14.21985	13.88675	4.4704	4.4831	3.5941	3.8354	0.8555	0.804	0.86681182	0.81028308	1.06976418660994	0.94610099	0.9553	0.5224	1.1802	0.0522	223.4281472	111.1777012	0.0585	179.9851489	113.50900992	0	0	0	0.1474	5.98799196	0	5.6903	0.46492606	0.75344504	0.8889	0.8819	0.8	0.39713598	
359-5	359	2009_ca_359_fruit_t.jpg	5	13.9833	13.232875	4.2164	4.2418	3.7084	3.8481	0.9072	0.8795	0.88579474	0.78583668	1.12719953464122	0.94997949	0.9761	0.5379	0.1432	0	207.62408404	111.6372765	0.0294	172.69658994	99.39156736	0.0005	0	0	0.1727	3.57902516	0	8.021	0.45595376	0.76691384	0.8889	0.8855	0.8788	0.40031394	
359-6	359	2009_ca_359_fruit_t.jpg	6	14.5711	14.5824	4.4831	4.4831	3.8481	4.1148	0.9178	0.8584	0.84011438	0.82033944	1.02410580186173	0.93756829	0.9727	0.5227	0	0.0192	231.76807392	114.3104247	0.0927	177.33229922	106.3430744	0.0001	0	0.0888	0	7.23666808	6.8807	0	0.47662906	0.7527716	0.8889	0.8824	0.8571	0.39975444	
359-7	359	2009_ca_359_fruit_t.jpg	7	15.2536	12.469325	4.0767	4.1021	3.7719	3.8608	0.9412	0.9252	0.86620506	0.76911312	1.12623882947153	0.89583563	0.9692	0.5328	0	0.1003	172.08041252	112.7877448	0.0854	168.96667026	90.72545836	0.0001	0	0	0.151	3.307379	0	6.5373	0.47023142	0.77291868	0.8906	0.8839	0.9219	0.40646844	
360-1	360	2009_ca_360_fruit_t.jpg	1	15.53935	16.32915	3.937	3.9624	5.0038	5.0673	1.2788	1.271	0.86477484	0.82645104	1.04637153097418	0.9502122	0.9283	0.5213	0	0.0427	225.08261784	102.067137	0.0534	169.41210438	90.95024788	0	0	0.1422	0	4.75422702	6.9003	0	0.54575478	0.77853068	0.8895	0.887	1.2661	0.40429758	
360-2	360	2009_ca_360_fruit_t.jpg	2	12.58085	10.808375	3.2385	3.2639	4.064	4.1148	1.2607	1.2549	0.84223804	0.8126166	1.03645192579133	0.97061311	0.9363	0.4977	0.2308	0.0054	192.8169104	93.9780428	0.0062	267.58435534	92.3995922	0	0	0	0.0915	4.84230342	0	5.3008	0.50549646	0.78060712	0.892	0.8889	1.2673	0.40474518	
360-3	360	2009_ca_360_fruit_t.jpg	3	14.83305	14.4182	3.7973	3.9116	4.6863	4.8006	1.2273	1.2341	0.85164282	0.8006712	1.06366111332592	0.95610752	0.9346	0.4836	0.7868	0.0317	201.09877288	96.4702141	0.0225	173.3175602	85.6483986	0.0001	0	0	0.21	7.5736762	0	8.5537	0.37621732	0.77342376	0.9046	0.8829	1.2353	0.40669224	
360-4	360	2009_ca_360_fruit_t.jpg	4	13.80985	13.07385	3.6195	3.6449	4.445	4.5339	1.2439	1.2281	0.83291994	0.81906156	1.01691982712508	0.97573273	0.9425	0.5186	0	0.0182	205.56647756	97.720502	0.0231	170.97685066	85.97447104	0	0	0.1509	0	2.6742333	4.7727	0	0.52539156	0.7771838	0.8917	0.8889	1.2389	0.40631178	
360-5	360	2009_ca_360_fruit_t.jpg	5	15.08525	15.6003	3.9878	4.0132	4.699	4.8133	1.1994	1.1783	0.8469621	0.82183956	1.03056866719825	0.97309535	0.9471	0.507	0.5509	0.0213	213.69071652	97.6009426	0.0306	151.86821028	89.78725868	0	0	0	0.0992	4.84570286	0	5.219	0.4990208	0.77527572	0.8916	0.8889	1.184	0.40358142	
360-6	360	2009_ca_360_fruit_t.jpg	6	14.734	14.527875	4.0259	4.0386	4.4577	4.6355	1.1478	1.1073	0.85922732	0.800949	1.07276158656793	0.97394862	0.962	0.5269	0.6991	0.0285	216.92610496	104.4962961	0.0448	174.4550512	90.83912948	0	0	0	0.1135	3.10982518	0	5.3091	0.50338992	0.76747504	0.8917	0.8889	1.1111	0.40680414	
360-7	360	2009_ca_360_fruit_t.jpg	7	14.51975	13.707075	3.81	3.8227	4.5085	4.5339	1.186	1.1833	0.837644	0.84028548	0.996856449310537	0.96231312	0.949	0.511	0.6662	0.0269	183.31260116	103.6375717	0.0343	168.24729258	98.46365364	0	0	0	0.1134	4.6513167	0	6.2067	0.47733124	0.78032652	0.8896	0.884	1.175	0.4090869	
360-8	360	2009_ca_360_fruit_t.jpg	8	13.8496	13.321425	3.5941	3.6195	4.4323	4.4958	1.2421	1.2332	0.8471788	0.83722968	1.0118833818696	0.97325049	0.9375	0.5386	0	0.0124	203.61938044	97.7102873	0.0112	175.85177456	95.26419452	0.0004	0	0.1538	0	3.31556856	4.3134	0	0.5333496	0.777745	0.891	0.8854	1.2411	0.40163436	
361-1	361	2009_ca_361_fruit_t.jpg	1	15.51015	17.208675	4.5085	4.5212	4.7244	4.7371	1.0478	1.0479	0.84947582	0.79644864	1.0665795348712	0.98651496	0.9862	0.5247	0.1292	0	187.2017526	96.973579	0	169.76144284	91.4584644	0.0001	0	0	0.1168	2.49452654	0	3.262	0.4927792	0.78234684	0.8889	0.8862	1.0496	0.4066251	
361-2	361	2009_ca_361_fruit_t.jpg	2	14.12515	14.082875	3.937	3.9497	4.2799	4.3434	1.0997	1.0871	0.8703657	0.80133792	1.08614066335461	0.96875143	0.9698	0.5278	0.4453	0.0154	215.27660508	102.9184051	0.0245	170.68809082	92.97440468	0	0	0	0.1523	4.77269216	0	5.729	0.46851498	0.77684708	0.8904	0.8845	1.0806	0.40288764	
361-3	361	2009_ca_361_fruit_t.jpg	3	15.5635	16.517375	4.2291	4.2291	4.7879	4.8514	1.1471	1.1321	0.85745038	0.82828452	1.03521236881259	0.97743927	0.9608	0.5489	0.4208	0.0146	194.34170904	99.0887115	0.0125	177.86794452	98.6729016	0.0011	0	0	0.1174	3.4719428	0	2.5753	0.49184296	0.77768888	0.8902	0.885	1.1364	0.40503612	
361-4	361	2009_ca_361_fruit_t.jpg	4	16.2511	17.691425	4.1148	4.1402	5.2197	5.3721	1.2975	1.2685	0.85792712	0.8142834	1.05359770320751	0.9657262	0.9262	0.5165	0.6221	0.0249	185.7270938	98.8025706	0.0145	172.73483906	89.18534232	0	0	0	0.0996	5.31830228	0	6.4523	0.49496376	0.77202076	0.8889	0.8889	1.2713	0.40470042	
361-5	361	2009_ca_361_fruit_t.jpg	5	15.066	15.815625	4.0259	4.0386	4.9149	4.953	1.2264	1.2208	0.82503206	0.8115054	1.01666860134264	0.98620468	0.9496	0.5175	0	0.003	201.11613452	94.7656091	0.0106	171.24317592	94.00187448	0.0002	0	0.0979	0	3.17595974	2.1767	0	0.48591344	0.78015816	0.8902	0.8851	1.2222	0.40823646	
361-6	361	2009_ca_361_fruit_t.jpg	6	14.8559	15.379475	4.0005	4.064	4.7244	4.7625	1.1719	1.181	0.86529492	0.77133552	1.12181391568743	0.95385799	0.9501	0.4698	0.3771	0.0116	205.8918102	98.9521276	0.0084	171.00758656	83.03764176	0	0	0	0.1765	7.1441106	0	8.9749	0.4553296	0.77993368	0.8889	0.8862	1.184	0.4055061	
361-7	361	2009_ca_361_fruit_t.jpg	7	14.2904	14.307875	4.0259	4.064	4.3815	4.4323	1.0906	1.0883	0.84964918	0.79922664	1.06308916329416	0.9711561	0.9723	0.4868	0.1617	0.0013	203.95890496	99.2558102	0.0006	173.71618118	94.371193	0	0	0	0.1467	5.60648208	0	6.0063	0.45681198	0.77768888	0.8867	0.8839	1.0873	0.40590894	
362-1	362	2009_ca_362_fruit_t.jpg	1	16.46335	18.9948	4.5974	4.5974	5.0673	5.1943	1.1298	1.1022	0.85211956	0.78544776	1.08488381200552	0.9796888	0.9682	0.512	0.6453	0.0255	222.16074748	103.6616646	0.0352	169.8924776	89.87675404	0	0	0	0.1414	2.85417184	0	7.5734	0.4682029	0.77319928	0.8908	0.8858	1.1042	0.40579704	
362-2	362	2009_ca_362_fruit_t.jpg	2	14.8541	15.652875	4.2799	4.2926	4.5339	4.5847	1.068	1.0593	0.84353824	0.792615	1.0642471313311	0.98232618	0.9846	0.5044	0.4006	0.0134	201.21720664	100.4542057	0.0115	177.49575116	101.58570528	0.0001	0	0	0.1297	3.89239172	0	4.2226	0.4775653	0.77853068	0.8903	0.8847	1.0597	0.4069608	
362-3	362	2009_ca_362_fruit_t.jpg	3	14.7612	15.273675	4.0132	4.0513	4.7117	4.7498	1.1724	1.1741	0.83001616	0.81783924	1.01488913640289	0.98496356	0.9575	0.5066	0	0.0097	162.42157748	95.6895007	0.0122	171.8359322	97.98486848	0	0	0.0839	0	3.26480874	2.3962	0	0.47296212	0.78116832	0.8889	0.8889	1.1746	0.40756506	
362-4	362	2009_ca_362_fruit_t.jpg	4	15.3975	16.669325	4.2672	4.2672	4.7752	4.8006	1.125	1.119	0.83148972	0.84323016	0.986076826284297	0.98162805	0.9664	0.5159	0	0.0039	192.17280076	93.8987819	0.0006	180.55242328	100.72581404	0.0004	0	0.1221	0	3.45038726	3.0985	0	0.49792852	0.78240296	0.8902	0.8876	1.1194	0.4058418	
362-5	362	2009_ca_362_fruit_t.jpg	5	16.65365	18.995125	4.4577	4.4704	5.2578	5.3086	1.1875	1.1795	0.8504293	0.81917268	1.03815632620951	0.97557759	0.9506	0.5162	0.3682	0.0124	206.36309588	97.9694476	0.0139	170.56467436	90.86690908	0.0001	0	0	0.0775	5.11232712	0	5.3732	0.52578166	0.77993368	0.8895	0.8871	1.1786	0.40700556	
362-6	362	2009_ca_362_fruit_t.jpg	6	14.56005	14.278025	3.8227	3.8989	4.4958	4.5593	1.1694	1.1761	0.88852516	0.7984488	1.11281419672745	0.95781406	0.9512	0.5454	0.49	0.0173	202.44239092	107.7590523	0.041	166.89948396	87.94682264	0.0001	0	0	0.1784	2.91659792	0	8.6797	0.4447969	0.77785724	0.8896	0.8868	1.175	0.4034919	
362-7	362	2009_ca_362_fruit_t.jpg	7	13.52735	12.763675	3.8862	3.9116	3.8862	4.0386	1.0325	1	0.86035416	0.81300552	1.05823901417053	0.97356077	0.9874	0.5375	0.8231	0.0344	220.39331812	104.5328018	0.0291	174.25282474	101.1392796	0.0001	0	0	0.144	2.97763332	0	3.8208	0.4615712	0.76775564	0.8905	0.8873	1	0.40134342	
363-1	363	2009_ca_363_fruit_t.jpg	1	15.9653	17.49125	4.8768	4.9022	4.2418	4.5085	0.9197	0.8698	0.85181618	0.79611528	1.0699658722792	0.97317292	0.9844	0.5183	0.5121	0.0188	207.7025356	106.0725062	0.0313	154.07909348	105.9106136	0.0005	0	0	0.1421	6.42304302	0	5.3636	0.46843696	0.75748568	0.8867	0.8867	0.8693	0.4010301	
363-2	363	2009_ca_363_fruit_t.jpg	2	14.89075	15.720925	4.4323	4.4323	4.1656	4.318	0.9742	0.9398	0.86702852	0.814839	1.06404887345844	0.97262993	0.9938	0.5472	0.705	0.0286	211.99885712	106.2304246	0.0332	181.64215542	107.69166136	0	0	0	0.1309	2.84714118	0	4.4138	0.48443106	0.76955148	0.8912	0.8881	0.9424	0.40044822	
363-3	363	2009_ca_363_fruit_t.jpg	3	14.07435	14.048025	3.9497	3.9497	4.3942	4.4069	1.1158	1.1125	0.83448018	0.83061804	1.00464971841931	0.98760094	0.971	0.5324	0	0	188.86241868	96.0830037	0	176.34549294	102.3623328	0.0001	0	0.1148	0	1.93392798	1.0065	0	0.49254514	0.78346924	0.8903	0.8875	1.1129	0.40722936	
363-4	363	2009_ca_363_fruit_t.jpg	4	13.972	13.764	3.9243	3.937	4.4196	4.4323	1.1258	1.1262	0.83491358	0.79883772	1.04516043633994	0.97449161	0.9683	0.4767	0.2919	0.0081	198.48155968	97.0795619	0.0077	172.27915964	93.72715676	0	0	0	0.1181	5.77745846	0	5.7735	0.4791257	0.78414268	0.891	0.8882	1.1301	0.40995972	
363-5	363	2009_ca_363_fruit_t.jpg	5	14.607	15.0461	4.1529	4.1656	4.4958	4.5466	1.0915	1.0826	0.83257322	0.81961716	1.0158074533237	0.97573273	0.9778	0.4988	0	0.0174	192.81057088	98.7461958	0.0035	172.80166994	97.18579204	0	0	0.1372	0	5.07570588	5.156	0	0.51985214	0.77909188	0.8868	0.8868	1.0846	0.40725174	
363-6	363	2009_ca_363_fruit_t.jpg	6	14.29295	14.21175	4.0132	4.0386	4.2799	4.3815	1.0849	1.0665	0.84375494	0.80378256	1.04973034000638	0.9804645	0.9783	0.526	0.61	0.024	191.43568748	102.0426993	0.0131	174.00783072	92.85134856	0	0	0	0.117	3.53699572	0	2.6341	0.47218192	0.77303092	0.8904	0.8845	1.0635	0.4038276	
363-7	363	2009_ca_363_fruit_t.jpg	7	15.5638	16.87465	4.5593	4.5593	4.8514	4.8641	1.0669	1.0641	0.81116326	0.77728044	1.0435914996137	0.98752337	0.9908	0.4913	0.4704	0.0171	198.85393444	95.153466	0.0126	174.45520882	96.96603288	0.0001	0	0	0.1123	3.53382806	0	2.5503	0.48060808	0.78240296	0.8889	0.8863	1.0629	0.41517426	
363-8	363	2009_ca_363_fruit_t.jpg	8	15.67795	16.525775	4.3942	4.4069	4.9149	4.953	1.1239	1.1185	0.77579782	0.81144984	0.956063803031867	0.97666357	0.976	0.5091	0	0.0006	214.80503124	100.9174014	0.0036	174.34566292	96.44895692	0.0004	0	0.1265	0	4.98330292	4.4942	0	0.48786394	0.78015816	0.8902	0.8851	1.1159	0.41492808	
364-1	364	2009_ca_364_fruit_t.jpg	1	15.1081	15.24175	3.8862	3.8989	4.6609	4.9149	1.2606	1.1993	0.8632146	0.78578112	1.09854331954425	0.97076825	0.9373	0.5307	0.5834	0.0224	225.21495532	105.7572297	0.0511	158.41663826	88.05155924	0.0001	0	0	0.1396	4.41884136	0	7.1601	0.4908287	0.7603478	0.8902	0.8848	1.1967	0.40163436	
364-2	364	2009_ca_364_fruit_t.jpg	2	17.66895	21.411575	4.5847	4.6101	5.5372	5.7912	1.2562	1.2078	0.8361271	0.83250708	1.00434833539193	0.9680533	0.9404	0.519	0	0.0091	206.50854464	99.9537285	0.0293	172.38954618	86.44026736	0.0001	0	0.1135	0	6.64895126	5.8066	0	0.49246712	0.76500576	0.89	0.8878	1.2083	0.4018134	
364-3	364	2009_ca_364_fruit_t.jpg	3	15.2364	16.2519	4.1783	4.1783	4.6863	4.8133	1.152	1.1216	0.83088296	0.83939652	0.98985752287846	0.98186076	0.9639	0.5349	0	0	193.16032508	98.033839	0	171.7902224	99.24793932	0.0006	0	0.1513	0	2.95097862	3.4177	0	0.52578166	0.77230136	0.8882	0.8855	1.1221	0.40346952	
364-4	364	2009_ca_364_fruit_t.jpg	4	14.35865	13.903675	3.5306	3.5433	4.8641	4.9276	1.3907	1.3777	0.82754578	0.82195068	1.00680709942353	0.97860282	0.9119	0.5098	0	0.0101	200.2575618	85.0274227	0.0133	168.25417532	85.29559768	0	0	0.117	0	4.19409202	4.2878	0	0.49792852	0.7766226	0.8889	0.8837	1.3694	0.40671462	
364-5	364	2009_ca_364_fruit_t.jpg	5	15.94175	17.1061	4.191	4.2037	5.1308	5.2451	1.2477	1.2242	0.82607222	0.78105852	1.05763166119742	0.9719318	0.9482	0.4816	0.6902	0.0279	221.77367656	102.5622698	0.0504	170.29866434	83.63355172	0	0	0	0.126	4.70632582	0	5.5333	0.46281952	0.77443392	0.8895	0.8871	1.2197	0.4099821	
364-6	364	2009_ca_364_fruit_t.jpg	6	16.53335	18.581575	4.1148	4.1275	5.7277	5.7531	1.3938	1.392	0.79369724	0.81772812	0.970612628559233	0.97774955	0.9135	0.477	0	0	177.86090212	81.5112385	0	169.65179186	86.18852412	0	0	0.1235	0	5.22080016	6.4815	0	0.49504178	0.7827958	0.8867	0.8911	1.3953	0.41081016	
364-7	364	2009_ca_364_fruit_t.jpg	7	16.16235	18.06705	4.3434	4.3561	5.1689	5.207	1.1953	1.1901	0.83291994	0.82033944	1.0153357249287	0.98255889	0.9555	0.5105	0	0.0195	216.15614144	93.3939947	0.0294	177.18350594	100.85375036	0.0002	0	0.0945	0	4.0224203	3.7778	0	0.4806861	0.78038264	0.8901	0.8852	1.1912	0.40738602	
365-1	365	2009_ca_365_fruit_t.jpg	1	16.82755	17.68625	3.4544	3.5052	5.8801	5.9817	1.7065	1.7022	0.91968662	0.82772892	1.11109639614863	0.93337951	0.8547	0.5679	0.4181	0.0131	200.18617016	95.3499589	0.0165	173.40351564	70.90050928	0.0005	0.3833	0	0.2268	2.82651276	0	13.0255	0.40399244	0.7752196	0.8889	0.8846	1.7037	0.39650934	
365-2	365	2009_ca_365_fruit_t.jpg	2	15.4719	16.1532	3.9116	3.9497	5.0038	5.0927	1.2894	1.2792	0.84427502	0.83961876	1.00554568361479	0.95587481	0.9252	0.5104	0	0.0172	200.268728	97.2592889	0.0119	173.89224272	91.1224814	0	0	0.1536	0	5.219564	7.9226	0	0.53771872	0.776342	0.8895	0.887	1.2764	0.40467804	
365-3	365	2009_ca_365_fruit_t.jpg	3	18.32315	22.2298	4.445	4.5085	6.1087	6.1595	1.3662	1.3743	0.846312	0.84878616	0.997085060859145	0.95587481	0.9095	0.5251	0	0	212.84374224	95.4942577	0	175.14679284	96.559775	0.0001	0	0.185	0	5.09540718	9.1299	0	0.55464906	0.78105608	0.8889	0.8889	1.3714	0.40622226	
365-4	365	2009_ca_365_fruit_t.jpg	4	15.1248	15.862075	4.191	4.2037	4.6863	4.7752	1.136	1.1182	0.84449172	0.79111488	1.06747040328707	0.98162805	0.9681	0.4972	0.253	0.0061	188.30886332	100.2195262	0.0048	167.6865857	86.90125856	0	0	0	0.1245	3.80006602	0	3.6758	0.48762988	0.7757808	0.8909	0.8855	1.1136	0.40783362	
365-5	365	2009_ca_365_fruit_t.jpg	5	18.1158	20.5561	3.6449	3.7973	6.5913	6.6548	1.7525	1.8084	0.8415446	0.87856632	0.957861211888933	0.92554494	0.8484	0.5246	0	0.0094	179.71276236	78.7134451	0.0016	171.91453204	79.45940404	0	0	0.2499	0	4.5493335	15.3322	0	0.63586788	0.78004592	0.8922	0.8884	1.8158	0.39928446	
365-6	365	2009_ca_365_fruit_t.jpg	6	14.7204	14.747225	3.7465	3.7846	4.8641	4.9022	1.2953	1.2983	0.84982254	0.80894964	1.05052588934955	0.96370938	0.926	0.4834	0.2771	0.0079	202.73422496	98.3822594	0.0117	169.68615302	87.74748524	0	0	0	0.0731	5.80272248	0	7.0067	0.53225732	0.77892352	0.8889	0.8837	1.2991	0.4058418	
365-7	365	2009_ca_365_fruit_t.jpg	7	17.11415	19.0369	3.8354	3.8862	5.8801	5.9055	1.5196	1.5331	0.878817	0.83967432	1.04661650245538	0.93058699	0.8807	0.5279	0.3364	0.0107	191.9610752	96.1039072	0.0097	166.89197074	73.37274352	0	0	0	0.0922	7.25938252	0	11.4131	0.51181608	0.78088772	0.8889	0.8846	1.5333	0.40062726	
366-1	366	2009_ca_366_fruit_t.jpg	1	15.79005	17.36415	4.3307	4.3815	4.8895	4.9403	1.1275	1.129	0.81723086	0.85723128	0.953337657020635	0.97255236	0.965	0.52	0	0.0036	197.38367008	95.7636758	0.0036	177.97885646	103.67976156	0.0001	0	0.213	0	2.8314574	8.1337	0	0.5590962	0.77841844	0.8895	0.8844	1.125	0.40499136	
366-2	366	2009_ca_366_fruit_t.jpg	2	16.2388	18.5111	4.2672	4.2926	5.1689	5.2197	1.216	1.2113	0.85857722	0.83822976	1.02427432306865	0.976586	0.9434	0.5391	0.511	0.0196	202.80107808	95.9312055	0.0129	172.77518978	94.24047872	0.0001	0	0	0.0773	3.57562572	0	3.2641	0.5157951	0.77926024	0.8901	0.8852	1.209	0.40208196	
366-3	366	2009_ca_366_fruit_t.jpg	3	16.64315	19.0648	4.3434	4.3942	5.2959	5.3721	1.2225	1.2193	0.8341768	0.84473028	0.987506686749763	0.9703804	0.9416	0.522	0	0.0156	206.33615292	96.1112342	0.0093	175.56091312	95.35789436	0	0	0.1839	0	3.42342352	6.6203	0	0.56135878	0.77729604	0.8901	0.8853	1.2206	0.40338	
366-4	366	2009_ca_366_fruit_t.jpg	4	16.00455	17.8106	4.2164	4.2164	5.207	5.2578	1.247	1.2349	0.83096964	0.83100696	0.999955090628844	0.9789131	0.943	0.5244	0	0.0108	189.48714956	96.2562657	0.0073	175.2347448	101.19769184	0.0001	0	0.1615	0	3.94315154	5.2628	0	0.5298387	0.78150504	0.8913	0.8889	1.2424	0.40693842	
366-5	366	2009_ca_366_fruit_t.jpg	5	16.9151	20.004475	4.4831	4.5085	5.3848	5.5118	1.2225	1.2011	0.83768734	0.82661772	1.013391462259	0.97604301	0.9459	0.5179	0	0.0208	200.33983148	95.525419	0.0115	174.36184524	93.41865304	0	0	0.146	0	5.18008414	4.5141	0	0.53545614	0.77387272	0.8895	0.8871	1.2071	0.40322334	
366-6	366	2009_ca_366_fruit_t.jpg	6	15.06835	15.76415	4.0259	4.0767	4.9911	5.0292	1.2336	1.2397	0.7771847	0.83078472	0.935482660297363	0.97511217	0.9505	0.4553	0	0.025	188.75630376	88.9519794	0.0066	168.95290478	96.34174268	0.0001	0	0.2035	0	4.11683202	10.15	0	0.55698966	0.77909188	0.8889	0.8839	1.2381	0.41049684	
366-7	366	2009_ca_366_fruit_t.jpg	7	16.3748	18.411575	4.2418	4.2672	5.3848	5.461	1.2798	1.2695	0.82797918	0.81222768	1.01939296134306	0.98069721	0.9337	0.4951	0	0.007	206.89619188	93.8473205	0.0122	170.21785782	89.99170152	0	0	0.1515	0	3.97590978	5.2806	0	0.54122962	0.77796948	0.8871	0.8871	1.2707	0.40754268	
367-1	367	2009_ca_367_fruit_t.jpg	1	16.2193	18.176425	4.826	4.8387	4.3815	4.6609	0.9633	0.9079	0.85268298	0.82589544	1.03243454159282	0.96091686	0.9909	0.5156	1.2752	0.0571	234.80405564	109.4094375	0.0695	178.56404698	106.731238	0	0	0	0.13	5.4069195	0	5.4263	0.47358628	0.75591432	0.8896	0.8839	0.9013	0.3990159	
367-2	367	2009_ca_367_fruit_t.jpg	2	13.89655	13.064	3.9116	3.9243	3.8862	4.1529	1.0583	0.9935	0.84007104	0.83600736	1.00486081845021	0.96688975	0.9839	0.5329	0	0.0604	211.42966908	107.3099072	0.0487	172.87522594	98.56839024	0.0001	0	0.0816	0	4.26061288	2.8571	0	0.47319618	0.7558582	0.8905	0.8873	0.9919	0.3993516	
367-3	367	2009_ca_367_fruit_t.jpg	3	13.97095	13.500775	3.81	3.8227	4.4196	4.4323	1.1595	1.16	0.82607222	0.821784	1.00521818385366	0.98092992	0.9637	0.528	0	0	216.6563872	96.6226588	0.0287	173.58598706	92.73797776	0	0	0.0932	0	3.62615376	2.4633	0	0.488098	0.78414268	0.891	0.8882	1.1583	0.4091988	
367-4	367	2009_ca_367_fruit_t.jpg	4	16.0972	17.154325	4.699	4.7117	4.6355	4.826	1.0243	0.9865	0.81515054	0.80556048	1.01190482929351	0.95440098	0.9936	0.5057	0	0.0299	236.96388688	114.5606633	0.0963	176.17841574	99.06999972	0.0005	0	0.0998	0	5.644494	5.673	0	0.46921716	0.76523024	0.8896	0.8841	0.9797	0.41096682	
