	Tomato Analyzer - Latitudinal Shape - Individual Data						
279-4	279	2009_ca_279_fruit_c.jpg	4	1.1623	0.4432	0.2525	
279-5	279	2009_ca_279_fruit_c.jpg	5	1.663	0.441	0.2526	
279-6	279	2009_ca_279_fruit_c.jpg	6	1.4346	0.4343	0.2541	
280-1	280	2009_ca_280_fruit_c.jpg	1	1.5263	0.4412	0.2526	
280-2	280	2009_ca_280_fruit_c.jpg	2	1.7916	0.4432	0.252	
280-3	280	2009_ca_280_fruit_c.jpg	3	1.0985	0.4374	0.2524	
280-4	280	2009_ca_280_fruit_c.jpg	4	1.8115	0.4413	0.2507	
280-5	280	2009_ca_280_fruit_c.jpg	5	1.4222	0.4433	0.2529	
280-6	280	2009_ca_280_fruit_c.jpg	6	1.0042	0.4417	0.253	
280-7	280	2009_ca_280_fruit_c.jpg	7	0.7722	0.4422	0.2546	
280-8	280	2009_ca_280_fruit_c.jpg	8	0.873	0.441	0.2528	
281-1	281	2009_ca_281_fruit_c.jpg	1	0.7218	0.4449	0.2523	
281-2	281	2009_ca_281_fruit_c.jpg	2	1.2923	0.4436	0.2493	
281-3	281	2009_ca_281_fruit_c.jpg	3	0.7182	0.4401	0.2507	
281-4	281	2009_ca_281_fruit_c.jpg	4	0.8223	0.4425	0.253	
281-5	281	2009_ca_281_fruit_c.jpg	5	0.5958	0.4443	0.2522	
281-6	281	2009_ca_281_fruit_c.jpg	6	1.7521	0.4405	0.2478	
281-7	281	2009_ca_281_fruit_c.jpg	7	1.3463	0.4364	0.253	
282-1	282	2009_ca_282_fruit_c.jpg	1	0.6643	0.4323	0.2507	
282-2	282	2009_ca_282_fruit_c.jpg	2	2.3764	0.4346	0.2544	
282-3	282	2009_ca_282_fruit_c.jpg	3	0.7297	0.4392	0.2529	
282-4	282	2009_ca_282_fruit_c.jpg	4	1.3708	0.4392	0.2514	
282-5	282	2009_ca_282_fruit_c.jpg	5	0.4	0.4432	0.2548	
282-6	282	2009_ca_282_fruit_c.jpg	6	0.7189	0.4316	0.2537	
282-7	282	2009_ca_282_fruit_c.jpg	7	1.176	0.4392	0.2508	
282-8	282	2009_ca_282_fruit_c.jpg	8	1.6846	0.4378	0.2531	
283-1	283	2009_ca_283_fruit_c.jpg	1	1.3949	0.4431	0.2518	
283-2	283	2009_ca_283_fruit_c.jpg	2	1.7944	0.4423	0.2528	
283-3	283	2009_ca_283_fruit_c.jpg	3	0.9684	0.441	0.254	
283-4	283	2009_ca_283_fruit_c.jpg	4	1.2392	0.444	0.2554	
283-5	283	2009_ca_283_fruit_c.jpg	5	0.8676	0.4445	0.2523	
283-6	283	2009_ca_283_fruit_c.jpg	6	0.9617	0.4438	0.253	
283-7	283	2009_ca_283_fruit_c.jpg	7	1.9606	0.444	0.2529	
284-1	284	2009_ca_284_fruit_c.jpg	1	1.0503	0.4332	0.2519	
284-2	284	2009_ca_284_fruit_c.jpg	2	1.2167	0.4433	0.253	
284-3	284	2009_ca_284_fruit_c.jpg	3	1.024	0.4401	0.2538	
284-4	284	2009_ca_284_fruit_c.jpg	4	1.5759	0.4361	0.254	
284-5	284	2009_ca_284_fruit_c.jpg	5	1.027	0.4421	0.2548	
284-6	284	2009_ca_284_fruit_c.jpg	6	0.7285	0.4428	0.2508	
284-7	284	2009_ca_284_fruit_c.jpg	7	0.5896	0.4445	0.2546	
284-8	284	2009_ca_284_fruit_c.jpg	8	0.8162	0.4405	0.253	
285-1	285	2009_ca_285_fruit_c.jpg	1	1.1059	0.4374	0.2533	
285-2	285	2009_ca_285_fruit_c.jpg	2	0.9124	0.4347	0.2537	
285-3	285	2009_ca_285_fruit_c.jpg	3	1.1226	0.432	0.2521	
285-4	285	2009_ca_285_fruit_c.jpg	4	1.3545	0.4393	0.2507	
285-5	285	2009_ca_285_fruit_c.jpg	5	1.3351	0.4352	0.2512	
285-6	285	2009_ca_285_fruit_c.jpg	6	0.9077	0.426	0.2528	
285-7	285	2009_ca_285_fruit_c.jpg	7	0.5864	0.4372	0.254	
285-8	285	2009_ca_285_fruit_c.jpg	8	0.8893	0.4298	0.252	
286-1	286	2009_ca_286_fruit_c.jpg	1	1.5872	0.4092	0.2508	
286-2	286	2009_ca_286_fruit_c.jpg	2	1.2819	0.4451	0.254	
286-3	286	2009_ca_286_fruit_c.jpg	3	0.7977	0.4455	0.256	
286-4	286	2009_ca_286_fruit_c.jpg	4	1.343	0.4446	0.2522	
286-5	286	2009_ca_286_fruit_c.jpg	5	1.1481	0.4467	0.2576	
286-6	286	2009_ca_286_fruit_c.jpg	6	1.116	0.4454	0.2574	
286-7	286	2009_ca_286_fruit_c.jpg	7	0.8665	0.4448	0.2536	
287-1	287	2009_ca_287_fruit_c.jpg	1	0.6034	0.4416	0.2537	
287-2	287	2009_ca_287_fruit_c.jpg	2	0.3854	0.4432	0.2532	
287-3	287	2009_ca_287_fruit_c.jpg	3	0.7452	0.442	0.2525	
287-4	287	2009_ca_287_fruit_c.jpg	4	1.5886	0.4429	0.2493	
287-5	287	2009_ca_287_fruit_c.jpg	5	0.4593	0.4423	0.2532	
287-6	287	2009_ca_287_fruit_c.jpg	6	1.9094	0.4419	0.2507	
287-7	287	2009_ca_287_fruit_c.jpg	7	0.7032	0.4255	0.2507	
288-1	288	2009_ca_288_fruit_c.jpg	1	0.8153	0.4324	0.2538	
288-2	288	2009_ca_288_fruit_c.jpg	2	1.2454	0.4194	0.2506	
288-3	288	2009_ca_288_fruit_c.jpg	3	0.4892	0.428	0.2547	
288-4	288	2009_ca_288_fruit_c.jpg	4	1.5717	0.436	0.2493	
288-5	288	2009_ca_288_fruit_c.jpg	5	0.7193	0.4362	0.2507	
288-6	288	2009_ca_288_fruit_c.jpg	6	0.9397	0.4299	0.2533	
288-7	288	2009_ca_288_fruit_c.jpg	7	2.5018	0.4297	0.2493	
288-8	288	2009_ca_288_fruit_c.jpg	8	1.5556	0.4169	0.2535	
289-1	289	2009_ca_289_fruit_c.jpg	1	1.1365	0.444	0.2521	
289-2	289	2009_ca_289_fruit_c.jpg	2	1.541	0.4445	0.2531	
289-3	289	2009_ca_289_fruit_c.jpg	3	2.2418	0.4281	0.2534	
289-4	289	2009_ca_289_fruit_c.jpg	4	0.9872	0.4405	0.2553	
289-5	289	2009_ca_289_fruit_c.jpg	5	1.6761	0.4399	0.2545	
289-6	289	2009_ca_289_fruit_c.jpg	6	2.6369	0.4438	0.2507	
289-7	289	2009_ca_289_fruit_c.jpg	7	0.4741	0.4447	0.2545	
290-1	290	2009_ca_290_fruit_c.jpg	1	1.2022	0.4447	0.253	
290-2	290	2009_ca_290_fruit_c.jpg	2	0.7518	0.4454	0.2542	
290-3	290	2009_ca_290_fruit_c.jpg	3	0.4985	0.4442	0.25	
290-4	290	2009_ca_290_fruit_c.jpg	4	0.4607	0.4458	0.2543	
290-5	290	2009_ca_290_fruit_c.jpg	5	0.5755	0.4445	0.2545	
290-6	290	2009_ca_290_fruit_c.jpg	6	0.9798	0.4444	0.2515	
290-7	290	2009_ca_290_fruit_c.jpg	7	0.3919	0.4441	0.2535	
290-8	290	2009_ca_290_fruit_c.jpg	8	0.2909	0.4435	0.2527	
291-1	291	2009_ca_291_fruit_c.jpg	1	1.7468	0.4438	0.2527	
291-2	291	2009_ca_291_fruit_c.jpg	2	0.9121	0.4448	0.2531	
291-3	291	2009_ca_291_fruit_c.jpg	3	1.2742	0.4401	0.2542	
291-4	291	2009_ca_291_fruit_c.jpg	4	1.5563	0.4442	0.2537	
291-5	291	2009_ca_291_fruit_c.jpg	5	1.1534	0.4446	0.2538	
291-6	291	2009_ca_291_fruit_c.jpg	6	1.114	0.4438	0.2529	
291-7	291	2009_ca_291_fruit_c.jpg	7	1.1631	0.4429	0.2527	
291-8	291	2009_ca_291_fruit_c.jpg	8	1.1744	0.4445	0.2536	
292-1	292	2009_ca_292_fruit_c.jpg	1	0.9435	0.4434	0.2533	
292-2	292	2009_ca_292_fruit_c.jpg	2	0.735	0.4456	0.2534	
292-3	292	2009_ca_292_fruit_c.jpg	3	1.1236	0.4452	0.2542	
292-4	292	2009_ca_292_fruit_c.jpg	4	2.0559	0.4454	0.2534	
292-5	292	2009_ca_292_fruit_c.jpg	5	1.0087	0.4444	0.25	
292-6	292	2009_ca_292_fruit_c.jpg	6	0.8759	0.4426	0.252	
292-7	292	2009_ca_292_fruit_c.jpg	7	0.9669	0.4442	0.2525	
292-8	292	2009_ca_292_fruit_c.jpg	8	1.1345	0.444	0.2534	
292-9	292	2009_ca_292_fruit_c.jpg	9	1.4238	0.4419	0.2523	
293-1	293	2009_ca_293_fruit_c.jpg	1	0.9665	0.4445	0.2543	
293-2	293	2009_ca_293_fruit_c.jpg	2	0.583	0.4445	0.2544	
293-3	293	2009_ca_293_fruit_c.jpg	3	1.4226	0.4445	0.253	
293-4	293	2009_ca_293_fruit_c.jpg	4	0.8419	0.4433	0.2533	
293-5	293	2009_ca_293_fruit_c.jpg	5	1.0677	0.4455	0.2542	
293-6	293	2009_ca_293_fruit_c.jpg	6	1.9537	0.4452	0.25	
293-7	293	2009_ca_293_fruit_c.jpg	7	0.3923	0.4439	0.2536	
294-1	294	2009_ca_294_fruit_c.jpg	1	0.9155	0.4448	0.2532	
294-2	294	2009_ca_294_fruit_c.jpg	2	0.6927	0.4434	0.253	
294-3	294	2009_ca_294_fruit_c.jpg	3	0.8803	0.4458	0.2535	
294-4	294	2009_ca_294_fruit_c.jpg	4	1.2293	0.4453	0.2551	
294-5	294	2009_ca_294_fruit_c.jpg	5	1.1783	0.4446	0.2561	
294-6	294	2009_ca_294_fruit_c.jpg	6	1.0033	0.445	0.2546	
294-7	294	2009_ca_294_fruit_c.jpg	7	1.2249	0.446	0.2542	
294-8	294	2009_ca_294_fruit_c.jpg	8	0.9242	0.4453	0.2535	
295-1	295	2009_ca_295_fruit_c.jpg	1	1.2418	0.4443	0.2542	
295-2	295	2009_ca_295_fruit_c.jpg	2	1.1498	0.4438	0.2507	
295-3	295	2009_ca_295_fruit_c.jpg	3	1.2858	0.4413	0.2543	
295-4	295	2009_ca_295_fruit_c.jpg	4	1.1523	0.4448	0.2531	
295-5	295	2009_ca_295_fruit_c.jpg	5	0.7744	0.4447	0.2548	
295-6	295	2009_ca_295_fruit_c.jpg	6	1.2779	0.445	0.2517	
295-7	295	2009_ca_295_fruit_c.jpg	7	0.7811	0.4448	0.254	
295-8	295	2009_ca_295_fruit_c.jpg	8	1.0075	0.4449	0.2538	
297-1	297	2009_ca_297_fruit_c.jpg	1	1.0208	0.4437	0.2536	
297-2	297	2009_ca_297_fruit_c.jpg	2	1.1422	0.4433	0.2537	
297-3	297	2009_ca_297_fruit_c.jpg	3	0.9887	0.4371	0.252	
297-4	297	2009_ca_297_fruit_c.jpg	4	1.3284	0.4447	0.2523	
297-5	297	2009_ca_297_fruit_c.jpg	5	1.0243	0.4431	0.2528	
297-6	297	2009_ca_297_fruit_c.jpg	6	1.4792	0.4395	0.253	
297-7	297	2009_ca_297_fruit_c.jpg	7	1.4153	0.4436	0.2526	
297-8	297	2009_ca_297_fruit_c.jpg	8	2.4412	0.4445	0.2549	
298-1	298	2009_ca_298_fruit_c.jpg	1	0.9386	0.4442	0.2507	
298-2	298	2009_ca_298_fruit_c.jpg	2	0.7562	0.4443	0.2536	
298-3	298	2009_ca_298_fruit_c.jpg	3	1.2012	0.4445	0.2515	
298-4	298	2009_ca_298_fruit_c.jpg	4	1.0251	0.4443	0.2522	
298-5	298	2009_ca_298_fruit_c.jpg	5	1.2521	0.4438	0.2514	
298-6	298	2009_ca_298_fruit_c.jpg	6	0.6794	0.4424	0.2528	
298-7	298	2009_ca_298_fruit_c.jpg	7	1.3532	0.4444	0.2515	
298-8	298	2009_ca_298_fruit_c.jpg	8	1.3833	0.4436	0.2522	
299-1	299	2009_ca_299_fruit_c.jpg	1	1.1548	0.4451	0.2549	
299-2	299	2009_ca_299_fruit_c.jpg	2	0.8443	0.4434	0.2536	
299-3	299	2009_ca_299_fruit_c.jpg	3	0.8459	0.4415	0.2529	
299-4	299	2009_ca_299_fruit_c.jpg	4	1.1172	0.4446	0.2544	
299-5	299	2009_ca_299_fruit_c.jpg	5	0.9737	0.4431	0.2544	
299-6	299	2009_ca_299_fruit_c.jpg	6	1.0292	0.4413	0.2515	
299-7	299	2009_ca_299_fruit_c.jpg	7	1.0734	0.4441	0.2523	
299-8	299	2009_ca_299_fruit_c.jpg	8	1.642	0.4449	0.2533	
300-1	300	2009_ca_300_fruit_c.jpg	1	0.9664	0.4443	0.2573	
300-2	300	2009_ca_300_fruit_c.jpg	2	0.51	0.4453	0.2559	
300-3	300	2009_ca_300_fruit_c.jpg	3	0.5636	0.4439	0.2536	
300-4	300	2009_ca_300_fruit_c.jpg	4	1.2047	0.4461	0.2535	
300-5	300	2009_ca_300_fruit_c.jpg	5	1.1693	0.4459	0.2545	
300-6	300	2009_ca_300_fruit_c.jpg	6	0.9287	0.4454	0.2517	
300-7	300	2009_ca_300_fruit_c.jpg	7	1.3269	0.4439	0.2524	
300-8	300	2009_ca_300_fruit_c.jpg	8	2.1725	0.4447	0.2515	
301-1	301	2009_ca_301_fruit_c.jpg	1	0.4974	0.4449	0.2554	
301-2	301	2009_ca_301_fruit_c.jpg	2	0.5887	0.4461	0.2552	
301-3	301	2009_ca_301_fruit_c.jpg	3	0.9328	0.4439	0.2493	
301-4	301	2009_ca_301_fruit_c.jpg	4	0.7883	0.4434	0.2536	
301-5	301	2009_ca_301_fruit_c.jpg	5	0.8887	0.4441	0.2528	
301-6	301	2009_ca_301_fruit_c.jpg	6	1.0255	0.4392	0.2536	
301-7	301	2009_ca_301_fruit_c.jpg	7	0.5501	0.4444	0.2537	
301-8	301	2009_ca_301_fruit_c.jpg	8	0.9644	0.4454	0.2534	
303-1	303	2009_ca_303_fruit_c.jpg	1	1.4148	0.4446	0.255	
303-2	303	2009_ca_303_fruit_c.jpg	2	1.3495	0.4453	0.2534	
303-3	303	2009_ca_303_fruit_c.jpg	3	1.3156	0.4431	0.2507	
303-4	303	2009_ca_303_fruit_c.jpg	4	2.2423	0.4449	0.25	
303-5	303	2009_ca_303_fruit_c.jpg	5	2.4203	0.443	0.2521	
303-6	303	2009_ca_303_fruit_c.jpg	6	1.4481	0.4362	0.25	
303-7	303	2009_ca_303_fruit_c.jpg	7	2.0008	0.4447	0.2515	
303-8	303	2009_ca_303_fruit_c.jpg	8	0.516	0.4445	0.2517	
304-1	304	2009_ca_304_fruit_c.jpg	1	0.7662	0.4417	0.2541	
304-2	304	2009_ca_304_fruit_c.jpg	2	0.6376	0.4375	0.2542	
304-3	304	2009_ca_304_fruit_c.jpg	3	0.893	0.4264	0.2524	
304-4	304	2009_ca_304_fruit_c.jpg	4	0.9807	0.4438	0.2521	
304-5	304	2009_ca_304_fruit_c.jpg	5	0.835	0.4318	0.2521	
304-6	304	2009_ca_304_fruit_c.jpg	6	0.635	0.4319	0.2519	
304-7	304	2009_ca_304_fruit_c.jpg	7	1.5454	0.4331	0.2555	
305-1	305	2009_ca_305_fruit_c.jpg	1	0.6253	0.4346	0.2533	
305-2	305	2009_ca_305_fruit_c.jpg	2	1.8339	0.4322	0.2531	
305-3	305	2009_ca_305_fruit_c.jpg	3	0.7974	0.4395	0.2547	
305-4	305	2009_ca_305_fruit_c.jpg	4	1.0326	0.4411	0.2538	
305-5	305	2009_ca_305_fruit_c.jpg	5	1.6508	0.4327	0.2493	
305-6	305	2009_ca_305_fruit_c.jpg	6	0.8974	0.4335	0.2524	
305-7	305	2009_ca_305_fruit_c.jpg	7	1.4788	0.4307	0.2531	
305-8	305	2009_ca_305_fruit_c.jpg	8	0.8467	0.442	0.2537	
306-1	306	2009_ca_306_fruit_c.jpg	1	1.0749	0.4441	0.2533	
306-2	306	2009_ca_306_fruit_c.jpg	2	0.8143	0.4452	0.2538	
306-3	306	2009_ca_306_fruit_c.jpg	3	0.4248	0.4431	0.2535	
306-4	306	2009_ca_306_fruit_c.jpg	4	0.8834	0.4398	0.255	
306-5	306	2009_ca_306_fruit_c.jpg	5	1.3757	0.4465	0.2509	
306-6	306	2009_ca_306_fruit_c.jpg	6	1.0712	0.4398	0.2521	
306-7	306	2009_ca_306_fruit_c.jpg	7	2.4095	0.4443	0.2523	
306-8	306	2009_ca_306_fruit_c.jpg	8	1.3733	0.4458	0.2544	
307-1	307	2009_ca_307_fruit_c.jpg	1	1.2344	0.4404	0.25	
307-2	307	2009_ca_307_fruit_c.jpg	2	1.1814	0.4419	0.2517	
307-3	307	2009_ca_307_fruit_c.jpg	3	1.3094	0.4419	0.2518	
307-4	307	2009_ca_307_fruit_c.jpg	4	0.7162	0.44	0.2506	
307-5	307	2009_ca_307_fruit_c.jpg	5	1.1993	0.4422	0.2506	
307-6	307	2009_ca_307_fruit_c.jpg	6	0.5567	0.4368	0.2533	
307-7	307	2009_ca_307_fruit_c.jpg	7	1.0448	0.4438	0.2526	
307-8	307	2009_ca_307_fruit_c.jpg	8	1.1132	0.4429	0.2529	
308-1	308	2009_ca_308_fruit_c.jpg	1	1.4526	0.4446	0.2555	
308-2	308	2009_ca_308_fruit_c.jpg	2	0.8906	0.4425	0.2528	
308-3	308	2009_ca_308_fruit_c.jpg	3	2.0847	0.4223	0.2513	
308-4	308	2009_ca_308_fruit_c.jpg	4	1.1153	0.4436	0.2538	
308-5	308	2009_ca_308_fruit_c.jpg	5	1.0491	0.4411	0.2515	
308-6	308	2009_ca_308_fruit_c.jpg	6	0.8323	0.4446	0.2508	
308-7	308	2009_ca_308_fruit_c.jpg	7	0.9678	0.4435	0.2542	
308-8	308	2009_ca_308_fruit_c.jpg	8	1.212	0.4444	0.2538	
309-1	309	2009_ca_309_fruit_c.jpg	1	1.0535	0.4443	0.2529	
309-2	309	2009_ca_309_fruit_c.jpg	2	0.6662	0.4434	0.2532	
309-3	309	2009_ca_309_fruit_c.jpg	3	1.9341	0.4443	0.2508	
309-4	309	2009_ca_309_fruit_c.jpg	4	1.7428	0.4445	0.2523	
309-5	309	2009_ca_309_fruit_c.jpg	5	1.6237	0.4413	0.254	
309-6	309	2009_ca_309_fruit_c.jpg	6	0.6917	0.4327	0.2522	
309-7	309	2009_ca_309_fruit_c.jpg	7	1.2963	0.4431	0.2526	
309-8	309	2009_ca_309_fruit_c.jpg	8	1.1168	0.4433	0.2536	
310-1	310	2009_ca_310_fruit_c.jpg	1	0.7569	0.4431	0.253	
310-2	310	2009_ca_310_fruit_c.jpg	2	0.3698	0.4374	0.2538	
310-3	310	2009_ca_310_fruit_c.jpg	3	1.6138	0.4382	0.2524	
310-4	310	2009_ca_310_fruit_c.jpg	4	0.7094	0.4358	0.252	
310-5	310	2009_ca_310_fruit_c.jpg	5	1.0711	0.4456	0.2552	
310-6	310	2009_ca_310_fruit_c.jpg	6	1.2894	0.4381	0.2532	
310-7	310	2009_ca_310_fruit_c.jpg	7	1.0526	0.4401	0.2549	
310-8	310	2009_ca_310_fruit_c.jpg	8	0.4129	0.44	0.2523	
311-1	311	2009_ca_311_fruit_c.jpg	1	1.5578	0.4441	0.2537	
311-2	311	2009_ca_311_fruit_c.jpg	2	0.738	0.4448	0.253	
311-3	311	2009_ca_311_fruit_c.jpg	3	0.7811	0.4442	0.2528	
311-4	311	2009_ca_311_fruit_c.jpg	4	0.8773	0.4443	0.2529	
311-5	311	2009_ca_311_fruit_c.jpg	5	0.6117	0.441	0.2515	
311-6	311	2009_ca_311_fruit_c.jpg	6	0.9005	0.4404	0.2538	
311-7	311	2009_ca_311_fruit_c.jpg	7	1.1129	0.4442	0.2507	
311-8	311	2009_ca_311_fruit_c.jpg	8	1.0119	0.4436	0.252	
312-1	312	2009_ca_312_fruit_c.jpg	1	0.81	0.4444	0.2546	
312-2	312	2009_ca_312_fruit_c.jpg	2	0.6818	0.4444	0.2522	
312-3	312	2009_ca_312_fruit_c.jpg	3	0.6329	0.4449	0.2538	
312-4	312	2009_ca_312_fruit_c.jpg	4	0.722	0.4438	0.2537	
312-5	312	2009_ca_312_fruit_c.jpg	5	1.0027	0.444	0.2547	
312-6	312	2009_ca_312_fruit_c.jpg	6	1.5124	0.4454	0.2541	
312-7	312	2009_ca_312_fruit_c.jpg	7	0.759	0.4435	0.2514	
312-8	312	2009_ca_312_fruit_c.jpg	8	1.1772	0.4434	0.2527	
313-1	313	2009_ca_313_fruit_c.jpg	1	1.4468	0.4334	0.2484	
313-2	313	2009_ca_313_fruit_c.jpg	2	0.8571	0.4402	0.2521	
313-3	313	2009_ca_313_fruit_c.jpg	3	0.8426	0.4434	0.2548	
313-4	313	2009_ca_313_fruit_c.jpg	4	0.6781	0.4401	0.2522	
313-5	313	2009_ca_313_fruit_c.jpg	5	0.9809	0.442	0.2526	
313-6	313	2009_ca_313_fruit_c.jpg	6	0.9707	0.4434	0.2527	
314-1	314	2009_ca_314_fruit_c.jpg	1	0.7909	0.4369	0.2513	
314-2	314	2009_ca_314_fruit_c.jpg	2	2.407	0.4431	0.2512	
314-3	314	2009_ca_314_fruit_c.jpg	3	1.0549	0.4433	0.2515	
314-4	314	2009_ca_314_fruit_c.jpg	4	1.1915	0.4439	0.2507	
314-5	314	2009_ca_314_fruit_c.jpg	5	0.6275	0.444	0.2521	
314-6	314	2009_ca_314_fruit_c.jpg	6	0.6379	0.4431	0.2523	
314-7	314	2009_ca_314_fruit_c.jpg	7	1.3431	0.4419	0.2551	
314-8	314	2009_ca_314_fruit_c.jpg	8	1.002	0.4439	0.254	
315-1	315	2009_ca_315_fruit_c.jpg	1	0.9204	0.4349	0.2514	
315-2	315	2009_ca_315_fruit_c.jpg	2	1.465	0.4357	0.2532	
315-3	315	2009_ca_315_fruit_c.jpg	3	1.1838	0.4408	0.2532	
315-4	315	2009_ca_315_fruit_c.jpg	4	1.5978	0.4411	0.2532	
315-5	315	2009_ca_315_fruit_c.jpg	5	1.7924	0.4371	0.2518	
315-6	315	2009_ca_315_fruit_c.jpg	6	0.4885	0.4221	0.253	
315-7	315	2009_ca_315_fruit_c.jpg	7	0.6306	0.4334	0.2512	
315-8	315	2009_ca_315_fruit_c.jpg	8	0.864	0.4442	0.2536	
316-1	316	2009_ca_316_fruit_c.jpg	1	1.1634	0.4217	0.2519	
316-2	316	2009_ca_316_fruit_c.jpg	2	1.1073	0.4256	0.2535	
316-3	316	2009_ca_316_fruit_c.jpg	3	0.7931	0.4318	0.2548	
316-4	316	2009_ca_316_fruit_c.jpg	4	0.7931	0.4348	0.2514	
316-5	316	2009_ca_316_fruit_c.jpg	5	1.2217	0.431	0.2534	
316-6	316	2009_ca_316_fruit_c.jpg	6	1.2987	0.39	0.2546	
316-7	316	2009_ca_316_fruit_c.jpg	7	0.5923	0.4052	0.2532	
316-8	316	2009_ca_316_fruit_c.jpg	8	1.4953	0.4304	0.2557	
317-1	317	2009_ca_317_fruit_c.jpg	1	2.1913	0.4375	0.2515	
317-2	317	2009_ca_317_fruit_c.jpg	2	0.8459	0.4356	0.2514	
317-3	317	2009_ca_317_fruit_c.jpg	3	2.0845	0.4238	0.2528	
317-4	317	2009_ca_317_fruit_c.jpg	4	0.8215	0.4356	0.2525	
317-5	317	2009_ca_317_fruit_c.jpg	5	1.1725	0.4347	0.2521	
317-6	317	2009_ca_317_fruit_c.jpg	6	0.9025	0.4161	0.2513	
317-7	317	2009_ca_317_fruit_c.jpg	7	3.2573	0.4255	0.2507	
317-8	317	2009_ca_317_fruit_c.jpg	8	1.1593	0.4186	0.2506	
318-1	318	2009_ca_318_fruit_c.jpg	1	1.0244	0.4429	0.2531	
318-2	318	2009_ca_318_fruit_c.jpg	2	1.0173	0.4321	0.2519	
318-3	318	2009_ca_318_fruit_c.jpg	3	0.9272	0.4438	0.2514	
318-4	318	2009_ca_318_fruit_c.jpg	4	2.0365	0.443	0.2487	
318-5	318	2009_ca_318_fruit_c.jpg	5	1.7819	0.444	0.2514	
318-6	318	2009_ca_318_fruit_c.jpg	6	1.4077	0.4401	0.2526	
318-7	318	2009_ca_318_fruit_c.jpg	7	1.3114	0.4377	0.2473	
318-8	318	2009_ca_318_fruit_c.jpg	8	0.9731	0.4442	0.2522	
319-1	319	2009_ca_319_fruit_c.jpg	1	1.5333	0.4302	0.2531	
319-2	319	2009_ca_319_fruit_c.jpg	2	0.8564	0.4366	0.2531	
319-3	319	2009_ca_319_fruit_c.jpg	3	1.032	0.4347	0.2533	
319-4	319	2009_ca_319_fruit_c.jpg	4	1.1165	0.431	0.2507	
319-5	319	2009_ca_319_fruit_c.jpg	5	1.4408	0.4315	0.2514	
319-6	319	2009_ca_319_fruit_c.jpg	6	0.9688	0.4223	0.2539	
319-7	319	2009_ca_319_fruit_c.jpg	7	1.1059	0.4395	0.2514	
319-8	319	2009_ca_319_fruit_c.jpg	8	1.2287	0.4194	0.252	
320-1	320	2009_ca_320_fruit_c.jpg	1	1.1739	0.4426	0.2548	
320-2	320	2009_ca_320_fruit_c.jpg	2	2.0781	0.443	0.2519	
320-3	320	2009_ca_320_fruit_c.jpg	3	1.0392	0.4356	0.25	
320-4	320	2009_ca_320_fruit_c.jpg	4	0.7336	0.4437	0.2528	
320-5	320	2009_ca_320_fruit_c.jpg	5	0.886	0.4415	0.2507	
320-6	320	2009_ca_320_fruit_c.jpg	6	0.7512	0.4351	0.2518	
320-7	320	2009_ca_320_fruit_c.jpg	7	0.4377	0.4433	0.2547	
320-8	320	2009_ca_320_fruit_c.jpg	8	0.9466	0.4156	0.2541	
321-1	321	2009_ca_321_fruit_c.jpg	1	0.6347	0.4426	0.25	
321-2	321	2009_ca_321_fruit_c.jpg	2	0.684	0.4443	0.2536	
321-3	321	2009_ca_321_fruit_c.jpg	3	2.2062	0.4434	0.2519	
321-4	321	2009_ca_321_fruit_c.jpg	4	0.5518	0.4439	0.2527	
321-5	321	2009_ca_321_fruit_c.jpg	5	0.428	0.4435	0.2519	
321-6	321	2009_ca_321_fruit_c.jpg	6	0.524	0.4434	0.2537	
321-7	321	2009_ca_321_fruit_c.jpg	7	0.8401	0.4436	0.2514	
321-8	321	2009_ca_321_fruit_c.jpg	8	0.4789	0.4432	0.2528	
322-1	322	2009_ca_322_fruit_c.jpg	1	0.5151	0.4426	0.2538	
322-2	322	2009_ca_322_fruit_c.jpg	2	1.61	0.4444	0.2507	
322-3	322	2009_ca_322_fruit_c.jpg	3	2.3747	0.4436	0.252	
322-4	322	2009_ca_322_fruit_c.jpg	4	1.1515	0.4414	0.2506	
322-5	322	2009_ca_322_fruit_c.jpg	5	0.7317	0.4435	0.2538	
322-6	322	2009_ca_322_fruit_c.jpg	6	1.4856	0.4371	0.2507	
322-7	322	2009_ca_322_fruit_c.jpg	7	0.7223	0.4415	0.2506	
322-8	322	2009_ca_322_fruit_c.jpg	8	1.2147	0.4365	0.252	
323-1	323	2009_ca_323_fruit_c.jpg	1	1.1298	0.4428	0.2517	
323-2	323	2009_ca_323_fruit_c.jpg	2	1.5382	0.4427	0.2494	
323-3	323	2009_ca_323_fruit_c.jpg	3	1.1169	0.4371	0.2511	
323-4	323	2009_ca_323_fruit_c.jpg	4	1.2105	0.4362	0.2513	
323-5	323	2009_ca_323_fruit_c.jpg	5	1.0375	0.4438	0.252	
323-6	323	2009_ca_323_fruit_c.jpg	6	1.5913	0.4439	0.2526	
323-7	323	2009_ca_323_fruit_c.jpg	7	1.526	0.4379	0.2538	
323-8	323	2009_ca_323_fruit_c.jpg	8	2.1972	0.4436	0.2506	
324-1	324	2009_ca_324_fruit_c.jpg	1	1.1466	0.441	0.2513	
324-2	324	2009_ca_324_fruit_c.jpg	2	1.7802	0.4427	0.2533	
324-3	324	2009_ca_324_fruit_c.jpg	3	1.1493	0.425	0.2531	
324-4	324	2009_ca_324_fruit_c.jpg	4	0.7283	0.4432	0.254	
