	Tomato Analyzer - Shape Individual Data																		 																				
	Plot #	SCT #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	sct#	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
8985-4	8985	SCT_0289	2010_oh_8985_fruit-t.jpg	4	13.8782	12.2311	3.3274	3.429	4.5339	4.6609	1.3593	1.3626	0.7557	0.8702	0.8684	0.9637	0.8949	0.4941	.	0	204.2691	67.6375	0	191.9705	82.436	0	0	0.2115	0	0.0457	0.0849	0	0.5785	0.776	0.8987	0.882	1.3786	0.3941	 
8985-5	8985	SCT_0289	2010_oh_8985_fruit-t.jpg	5	12.4793	10.3668	2.9464	3.0099	4.3434	4.3815	1.4557	1.4741	0.7672	0.875	0.8768	0.9626	0.8697	0.4641	.	0	160.9986	71.037	0	172.4161	77.221	0	0	0.1909	0	0.0646	0.095	0	0.5884	0.7907	0.8889	0.886	1.4783	0.3884	 
8985-6	8985	SCT_0289	2010_oh_8985_fruit-t.jpg	6	11.8717	9.3635	2.7559	2.8194	4.2291	4.2418	1.5045	1.5346	0.765	0.8894	0.8601	0.9572	0.8609	0.491	.	0	185.0977	62.5949	0	169.4964	79.324	0	0	0.1747	0	0.0363	0.0772	0	0.5569	0.7928	0.8889	0.8829	1.5349	0.3857	 
8985-7	8985	SCT_0289	2010_oh_8985_fruit-t.jpg	7	11.7075	9.5345	3.0353	3.0607	3.9116	3.9243	1.2822	1.2887	0.7699	0.8536	0.902	0.9737	0.9132	0.5049	.	0	169.6914	75.9396	0	171.9997	89.7922	0	0	0.1857	0	0.0156	0.0522	0	0.5534	0.7987	0.8913	0.8881	1.2947	0.379	 
8985-8	8985	SCT_0289	2010_oh_8985_fruit-t.jpg	8	10.9722	7.3339	2.413	2.4892	3.7592	3.7719	1.5153	1.5579	0.7474	0.9158	0.8161	0.9529	0.8511	0.5046	.	0	157.4615	50.2796	0	166.4357	78.8469	0	0	0.2196	0	0.0111	0.0901	0	0.5893	0.7703	0.8669	0.8769	1.4805	0.3935	 
8985-9	8985	SCT_0289	2010_oh_8985_fruit-t.jpg	9	10.489	7.5703	2.667	2.6797	3.5433	3.5687	1.3318	1.3286	0.8143	0.819	0.9942	0.9713	0.8978	0.4793	.	0	178.6429	76.5818	0	171.125	76.4933	0	0	0.1223	0	0.0388	0.0527	0	0.5125	0.7929	0.8916	0.8845	1.3214	0.3759	 
8986-1	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	1	24.9919	38.1386	7.9756	8.1788	4.7244	5.842	0.7143	0.5924	0.9745	0.7611	1.2803	0.9357	0.8621	0.5597	.	0.1435	227.7608	169.6388	0.2477	174.5862	125.5157	0	0	0	0.257	0.0328	0	0.124	0.387	0.6463	0.8916	0.8862	0.592	0.5084	 
8986-2	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	2	20.6363	27.5858	6.8072	6.8326	4.1402	4.8514	0.71	0.6082	0.9254	0.8284	1.1171	0.9455	0.8694	0.589	.	0.0918	221.8938	162.3006	0.1385	184.7218	138.0915	0.0094	0.0302	0	0.1675	0.025	0	0.0532	0.4346	0.6737	0.8889	0.8767	0.5981	0.4969	 
8986-3	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	3	19.1831	24.3625	6.2484	6.2738	4.191	4.7498	0.7571	0.6707	0.9106	0.8049	1.1313	0.9542	0.893	0.5713	.	0.0751	213.8109	160.1569	0.1268	172.5286	126.6021	0	0	0	0.1584	0.0241	0	0.0534	0.4439	0.6989	0.8904	0.8784	0.6633	0.4701	 
8986-4	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	4	18.8609	23.32	5.969	6.0198	4.191	4.7752	0.7932	0.7021	0.9277	0.7872	1.1784	0.953	0.9064	0.5765	.	0.0666	222.306	159.3961	0.0822	182.1561	121.8023	0.005	0.0196	0	0.2009	0.0148	0	0.0699	0.4415	0.6952	0.8904	0.8784	0.6989	0.4746	 
8986-5	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	5	17.7433	20.0161	5.4356	5.4864	4.0132	4.5212	0.8241	0.7383	0.9112	0.785	1.1607	0.9585	0.922	0.5639	.	0.0553	228.8479	152.6164	0.0496	173.6935	114.7807	0.001	0.0077	0	0.1759	0.0162	0	0.0605	0.4684	0.7232	0.9275	0.8828	0.7619	0.4556	 
8986-6	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	6	18.4298	20.6432	5.8166	5.8166	3.4798	4.4958	0.7729	0.5983	0.9083	0.7948	1.1429	0.9287	0.8672	0.5637	.	0.1248	248.2551	192.6923	0.1547	195.5639	122.1419	0.0175	0.0197	0	0.132	0.0391	0	0.0723	0.4633	0.6136	0.8926	0.878	0.5934	0.5175	 
8986-7	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	7	16.1838	17.0909	5.1308	5.1308	3.5052	4.0894	0.797	0.6832	0.896	0.8168	1.097	0.9561	0.9042	0.5681	.	0.0963	254.7526	149.1616	0.1272	183.6485	128.7036	0.0034	0.0159	0	0.1345	0.0264	0	0.0429	0.4907	0.6875	0.8943	0.8871	0.6875	0.4782	 
8986-8	8986	SCT_0295	2010_oh_8986_fruit-t.jpg	8	14.396	14.5716	4.4196	4.4704	3.9116	4.0894	0.9148	0.8851	0.8793	0.7701	1.1418	0.9726	0.9635	0.5124	.	0.0406	207.8155	124.6967	0.0629	178.7897	110.4313	0	0	0	0.1622	0.0136	0	0.0369	0.441	0.7625	0.8905	0.8841	0.8841	0.4146	 
8987-1	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	1	23.6747	37.4696	7.2136	7.2898	5.9182	6.5024	0.892	0.8204	0.8873	0.7606	1.1667	0.9605	0.9434	0.5017	.	0.0766	232.3164	139.4297	0.172	175.0512	102.2053	0	0	0	0.1723	0.0602	0	0.0737	0.4336	0.7216	0.8846	0.8804	0.8142	0.4377	 
8987-2	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	2	19.4505	25.6761	5.4864	5.588	5.3848	5.9182	1.0591	0.9815	0.912	0.7546	1.2086	0.9571	0.9517	0.5056	.	0.0562	239.587	126.3793	0.0812	169.1165	91.8886	0	0	0	0.1857	0.035	0	0.086	0.4034	0.7241	0.8936	0.8842	0.9767	0.4297	 
8987-3	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	3	20.4418	28.4574	6.1976	6.223	5.2578	5.6388	0.9061	0.8484	0.8975	0.7787	1.1526	0.9685	0.9539	0.5376	.	0.0451	192.6275	135.5623	0.0827	169.6255	110.0875	0.0029	0.0093	0	0.172	0.028	0	0.0569	0.4505	0.7421	0.8913	0.8817	0.8454	0.4335	 
8987-4	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	4	19.8358	27.169	5.715	5.7912	5.3848	5.8166	1.0044	0.9422	0.9289	0.7778	1.1943	0.9591	0.9567	0.5214	.	0.0611	216.352	125.6964	0.1572	171.5427	97.109	0	0	0	0.2167	0.0284	0	0.0808	0.3886	0.7368	0.8889	0.8842	0.9438	0.4423	 
8987-5	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	5	18.8275	24.3445	5.842	5.8928	4.7498	5.0038	0.8491	0.813	0.913	0.8087	1.129	0.9691	0.9408	0.5657	.	0.0381	203.8188	140.128	0.0702	172.649	118.6272	0	0	0	0.1824	0.0019	0	0.0483	0.4416	0.7551	0.8916	0.881	0.8043	0.4332	 
8987-6	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	6	19.9349	25.8503	5.6388	5.6896	5.3086	5.7404	1.0089	0.9414	0.8964	0.7432	1.2061	0.9613	0.9601	0.5343	.	0.0368	213.3428	126.6202	0.0704	157.9592	91.7133	0	0	0	0.1613	0.0276	0	0.0733	0.4675	0.7378	0.8925	0.883	0.954	0.4338	 
8987-7	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	7	18.7716	22.089	5.5626	5.5626	4.5974	4.9276	0.8858	0.8265	0.8721	0.8128	1.073	0.9707	0.9496	0.5443	.	0.0402	197.9495	129.2618	0.1095	173.7893	120.8472	0	0	0	0.1205	0.0207	0	0.0353	0.4933	0.7461	0.8889	0.8889	0.8471	0.4384	 
8987-8	8987	SCT_0296	2010_oh_8987_fruit-t.jpg	8	17.0807	19.7477	4.9276	5.0038	4.572	4.9276	0.9848	0.9278	0.8918	0.799	1.1161	0.9715	0.9577	0.509	.	0.0258	193.8277	120.1049	0.049	171.5454	99.6606	0	0	0	0.1647	0.0505	0	0.0518	0.4381	0.7461	0.8944	0.8889	0.9351	0.431	 
8988-1	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	1	15.8465	17.6482	4.7117	4.7244	4.445	4.5593	0.9651	0.9434	0.8733	0.8113	1.0764	0.9808	0.9803	0.5398	.	0.0251	213.2058	119.4318	0.0325	168.754	109.2085	0	0	0	0.132	0.017	0	0.0461	0.4819	0.7821	0.8917	0.8889	0.9459	0.4051	 
8988-2	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	2	14.8374	15.5714	4.3053	4.3053	4.4069	4.5212	1.0501	1.0236	0.8466	0.7965	1.063	0.9842	0.9782	0.5126	.	0.0126	214.3012	107.89	0.015	171.8926	102.631	0	0	0	0.1073	0.0239	0	0.033	0.4972	0.7775	0.8903	0.8846	1.0222	0.3938	 
8988-3	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	3	14.5867	14.945	4.2926	4.3307	4.0259	4.1656	0.9619	0.9379	0.8935	0.8284	1.0786	0.9763	0.9745	0.5521	.	0.0259	202.3824	124.0026	0.0343	174.3176	110.7478	0	0	0	0.1819	0.0242	0	0.0425	0.4146	0.7706	0.8905	0.8842	0.9333	0.4233	 
8988-4	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	4	14.5952	14.8658	4.1529	4.2037	4.2545	4.3688	1.0393	1.0245	0.8532	0.8226	1.0372	0.9805	0.9706	0.5323	.	0.0203	195.6404	104.8385	0.0267	171.2211	102.4891	0	0	0	0.1411	0.0208	0	0.0367	0.4622	0.7755	0.8896	0.8837	1.0231	0.4107	 
8988-5	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	5	14.6299	14.4555	4.1529	4.1783	4.1529	4.2926	1.0274	1	0.8685	0.8104	1.0717	0.9799	0.9761	0.5136	.	0.0096	195.5838	113.5473	0.0134	163.4575	102.7715	0	0	0	0.1414	0.0356	0	0.0462	0.4603	0.7893	0.9172	0.8808	1.0231	0.3939	 
8988-6	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	6	14.4974	14.8267	4.1783	4.2164	4.2418	4.3307	1.0271	1.0152	0.8875	0.7964	1.1145	0.9758	0.9732	0.5389	.	0.0191	192.3639	121.8406	0.0367	170.0174	102.5011	0	0	0	0.1981	0.0122	0	0.0794	0.4194	0.7824	0.8896	0.8867	1.0153	0.4046	 
8988-7	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	7	14.1072	14.0364	4.1656	4.1783	4.064	4.1402	0.9909	0.9756	0.8689	0.8018	1.0837	0.9798	0.9797	0.5437	.	0.0232	223.3245	113.4138	0.0346	175.8572	100.2118	0	0	0	0.1396	0.0292	0	0.0382	0.4417	0.7877	0.8889	0.8889	0.9771	0.3947	 
8988-8	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	8	12.7412	11.5195	3.7465	3.7719	3.7084	3.8227	1.0135	0.9898	0.8678	0.7797	1.113	0.9831	0.9805	0.5099	.	0.0166	210.5597	113.9186	0.0189	172.1518	106.307	0	0	0	0.1701	0.0246	0	0.059	0.4485	0.7733	0.8889	0.8855	0.9915	0.403	 
8988-9	8988	SCT_0297	2010_oh_8988_fruit-t.jpg	9	13.5056	12.119	3.937	3.937	3.7338	3.81	0.9677	0.9484	0.8419	0.8097	1.0398	0.9849	0.9847	0.532	.	0.0147	201.1112	109.2405	0.0201	182.2866	111.5582	0	0	0	0.1071	0.0213	0	0.0264	0.5103	0.7759	0.8889	0.8788	0.9587	0.4131	 
8989-1	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	1	21.6472	31.0535	5.2324	5.2578	7.493	7.5184	1.43	1.432	0.8204	0.8058	1.0181	0.9653	0.8854	0.4913	.	0.017	213.1324	63.3782	0.0407	166.6257	72.6241	0	0	0	0.0982	0.0306	0	0.0357	0.4764	0.7932	0.8897	0.883	1.4268	0.3738	 
8989-2	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	2	20.7128	28.9257	5.334	5.3848	6.731	6.9342	1.2877	1.2619	0.8048	0.7857	1.0242	0.968	0.912	0.4685	.	0.0441	244.1719	79.3003	0.0814	165.7799	77.3024	0	0	0	0.1472	0.0382	0	0.056	0.4396	0.7721	0.8898	0.8824	1.25	0.382	 
8989-3	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	3	20.4429	28.6232	5.1816	5.207	6.858	7.0358	1.3512	1.3235	0.8824	0.7304	1.2081	0.9653	0.9086	0.5012	.	0.0184	205.7036	89.041	0.0462	155.5965	79.3585	0	0	0	0.1787	0.0281	0	0.0855	0.4296	0.7826	0.8926	0.8889	1.3333	0.3805	 
8989-4	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	4	17.4164	21.0458	4.7752	4.8006	5.2324	5.5118	1.1481	1.0957	0.8777	0.7926	1.1074	0.9654	0.9468	0.5077	.	0.0466	201.7882	96.8897	0.1125	171.625	90.8365	0	0	0	0.1518	0.029	0	0.0423	0.4332	0.7593	0.8865	0.8865	1.0933	0.4077	 
8989-5	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	5	18.416	23.2819	5.0038	5.0038	5.6388	6.0452	1.2081	1.1269	0.8477	0.7563	1.1208	0.9692	0.9364	0.4641	.	0.0444	230.3453	99.2882	0.1025	162.1151	90.2004	0	0	0	0.1228	0.0598	0	0.0731	0.4664	0.7426	0.8934	0.8844	1.1282	0.4024	 
8989-6	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	6	17.8869	21.4896	4.4958	4.6736	5.842	6.0452	1.2935	1.2994	0.9096	0.7062	1.288	0.9586	0.9045	0.4587	.	0.0294	213.9494	91.2429	0.0447	162.7456	72.5318	0	0	0	0.2346	0.0388	0	0.0925	0.3824	0.7764	0.8889	0.8889	1.3143	0.3926	 
8989-7	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	7	17.3307	20.1503	4.318	4.3942	5.9436	6.0198	1.3699	1.3765	0.8	0.7529	1.0625	0.9671	0.8898	0.4521	.	0	198.9143	73.3135	0	147.8951	77.9572	0	0	0	0.1397	0.0306	0	0.0404	0.4726	0.7881	0.89	0.8857	1.3676	0.3639	 
8989-8	8989	SCT_0298	2010_oh_8989_fruit-t.jpg	8	16.0078	17.8832	4.7752	4.8006	4.572	4.7498	0.9894	0.9574	0.8936	0.7234	1.2353	0.9683	0.9628	0.4962	.	0.0241	221.0577	125.1505	0.0166	166.7774	92.663	0	0	0	0.1704	0.0429	0	0.0609	0.4866	0.7742	0.8944	0.8889	0.96	0.388	 
8990-1	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	1	20.5137	28.6645	6.223	6.2992	5.2324	5.4864	0.871	0.8408	0.9184	0.8204	1.1194	0.9659	0.9481	0.5526	.	0.0302	213.4915	138.3832	0.0389	172.3906	115.4431	0	0	0	0.1749	0.0284	0	0.0499	0.4537	0.7628	0.8913	0.8865	0.8454	0.4376	 
8990-2	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	2	19.5064	25.4825	5.9944	6.0452	4.6482	5.1816	0.8571	0.7754	0.911	0.8093	1.1257	0.9617	0.9337	0.5539	.	0.0663	223.6022	144.6344	0.1137	164.2394	116.4861	0	0	0	0.1806	0.0371	0	0.0536	0.4314	0.7094	0.8889	0.878	0.766	0.4617	 
8990-3	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	3	18.436	21.9838	5.4102	5.4356	4.4704	4.953	0.9112	0.8263	0.9296	0.8028	1.1579	0.9552	0.9447	0.5615	.	0.0641	222.0349	140.4566	0.115	174.1866	111.3475	0	0	0	0.1694	0.0205	0	0.0604	0.4359	0.7216	0.8917	0.8861	0.8333	0.4579	 
8990-4	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	4	17.4723	20.6909	5.4864	5.5118	4.2418	4.6228	0.8387	0.7731	0.8935	0.8056	1.1092	0.9598	0.9271	0.5631	.	0.0604	206.4042	147.6252	0.1341	183.9001	122.6026	0.0312	0.0596	0	0.1816	0.0218	0	0.0497	0.4341	0.7293	0.8919	0.88	0.7674	0.444	 
8990-5	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	5	17.3024	19.6206	5.5372	5.5626	3.8354	4.4196	0.7945	0.6927	0.8807	0.8257	1.0667	0.9533	0.898	0.5456	.	0.0322	175.6553	151.5771	0.0562	189.2799	132.7719	0.0033	0.0132	0	0.1328	0.0437	0	0.0413	0.4598	0.6936	0.9023	0.8889	0.6897	0.4608	 
8990-6	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	6	16.7015	19.2503	5.08	5.1308	4.3688	4.6736	0.9109	0.86	0.9	0.775	1.1613	0.9703	0.9562	0.5161	.	0.0463	214.359	133.2128	0.066	170.4823	111.4918	0	0	0	0.1848	0.0238	0	0.0512	0.4348	0.7432	0.8889	0.8831	0.85	0.4272	 
8990-7	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	7	16.0463	17.4638	4.8006	4.8768	4.0894	4.4196	0.9063	0.8519	0.9312	0.7725	1.2055	0.9607	0.9539	0.5415	.	0.0345	251.3539	146.0474	0.0222	172.9541	102.0503	0.0011	0.0096	0	0.2075	0.0166	0	0.0596	0.4368	0.7399	0.8889	0.8889	0.8533	0.4429	 
8990-8	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	8	15.5172	15.9322	4.8514	4.9022	3.6576	4.0386	0.8238	0.7539	0.8953	0.8115	1.1032	0.9624	0.9225	0.5621	.	0.0851	243.5374	145.7485	0.1029	171.199	122.048	0	0	0	0.1585	0.0178	0	0.0387	0.4528	0.7215	0.8837	0.8837	0.75	0.4489	 
8990-9	8990	SCT_0303	2010_oh_8990_fruit-t.jpg	9	15.2806	15.72	4.4704	4.572	3.8608	4.2672	0.9333	0.8636	0.9375	0.8068	1.162	0.9545	0.953	0.5586	.	0.0569	267.8977	143.0809	0.0456	180	102.9343	0	0	0	0.2052	0.0228	0	0.0569	0.4048	0.7186	0.8889	0.8824	0.8571	0.4585	 
8991-1	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	1	12.9488	11.4819	4.0259	4.0386	3.2893	3.5306	0.8742	0.817	0.8612	0.8044	1.0706	0.9751	0.9486	0.5324	.	0.045	237.9669	132.1215	0.0466	176.8941	118.9347	0	0	0	0.1331	0.0383	0	0.0417	0.4784	0.7437	0.8918	0.8841	0.8175	0.4273	 
8991-2	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	2	13.1564	11.7801	4.191	4.2037	3.0861	3.3909	0.8066	0.7364	0.8788	0.8364	1.0507	0.9671	0.9218	0.5584	.	0.06	245.3105	135.5387	0.0635	185.665	127.4989	0.0007	0.0099	0	0.1094	0.0191	0	0.0365	0.4906	0.7218	0.8889	0.8807	0.7273	0.4549	 
8991-3	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	3	12.0667	9.8745	3.8227	3.8227	2.9464	3.175	0.8306	0.7708	0.8738	0.814	1.0735	0.9671	0.932	0.5522	.	0.054	240.6774	139.8977	0.0781	179.8915	126.389	0	0	0	0.1341	0.0334	0	0.0451	0.488	0.739	0.8889	0.8846	0.7667	0.4335	 
8991-4	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	4	12.1919	10.108	3.8735	3.8862	2.921	3.2131	0.8268	0.7541	0.882	0.8164	1.0803	0.9656	0.9234	0.5338	.	0.0456	242.3641	139.23	0.0538	189.8642	127.5887	0.0126	0.0651	0	0.1319	0.0528	0	0.0517	0.4664	0.7302	0.8932	0.8889	0.7603	0.442	 
8991-5	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	5	12.3142	9.2063	3.8227	3.8227	2.54	2.9464	0.7708	0.6645	0.8904	0.8007	1.112	0.9506	0.8986	0.5671	.	0.0661	283.6477	156.2821	0.0543	184.7383	123.4367	0.0044	0.0205	0	0.1399	0.0257	0	0.052	0.4906	0.7013	0.8901	0.905	0.6807	0.4695	 
8991-6	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	6	12.0475	9.2242	3.5306	3.5433	3.1115	3.2004	0.9032	0.8813	0.8345	0.8273	1.0087	0.9735	0.9659	0.5492	.	0.0066	188.2742	118.3773	0.0103	175.9015	116.7	0.0019	0.0173	0	0.1107	0.0202	0	0.0198	0.4984	0.7888	0.8879	0.9041	0.9167	0.4127	 
8991-7	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	7	11.015	8.3085	3.3528	3.3655	2.9718	3.0861	0.917	0.8864	0.8523	0.8371	1.0181	0.9712	0.9528	0.5429	.	0.0525	234.9794	125.7645	0.0794	175.4504	109.578	0	0	0.1452	0	0.0335	0.0261	0	0.5391	0.7686	0.89	0.8857	0.8857	0.4045	 
8991-8	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	8	11.0974	8.6568	3.3782	3.4036	2.9845	3.1242	0.9179	0.8835	0.8722	0.8308	1.0498	0.9754	0.961	0.5331	.	0.0348	210.6204	124.5173	0.0548	170.1971	119.7058	0	0	0	0.1304	0.0393	0	0.0354	0.4715	0.7592	0.89	0.8815	0.8774	0.423	 
8991-9	8991	SCT_0326	2010_oh_8991_fruit-t.jpg	9	9.6826	6.5768	2.9972	3.0099	2.5781	2.667	0.8861	0.8602	0.8517	0.8305	1.0255	0.9744	0.9563	0.5437	.	0.0214	192.0745	120.548	0.0495	175.4065	119.389	0	0	0	0.0814	0.0126	0	0.0194	0.5381	0.7656	0.8889	0.8791	0.8511	0.4206	 
8992-1	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	1	18.0285	21.7503	5.461	5.5118	4.318	4.7498	0.8618	0.7907	0.9302	0.8093	1.1494	0.9596	0.9363	0.5832	.	0.0724	240.2374	143.2965	0.0937	185.2904	117.5508	0	0	0	0.1964	0.0102	0	0.0552	0.4118	0.7312	0.9007	0.8889	0.8	0.4614	 
8992-2	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	2	15.879	17.4154	4.8006	4.8514	4.0894	4.4196	0.911	0.8519	0.9101	0.7884	1.1544	0.9697	0.9586	0.5443	.	0.0374	230.7999	132.5758	0.0393	183.5292	114.9188	0	0.0167	0	0.1988	0.0094	0	0.0478	0.431	0.7399	0.8889	0.8828	0.8533	0.4414	 
8992-3	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	3	15.9123	17.6671	4.6736	4.7498	4.3434	4.6228	0.9733	0.9293	0.913	0.75	1.2174	0.9677	0.968	0.5303	.	0.0495	236.9769	125.5679	0.0467	161.4508	106.3183	0	0	0	0.238	0.0101	0	0.0512	0.3516	0.7514	0.8889	0.8889	0.9315	0.4305	 
8992-4	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	4	15.5249	16.4309	4.4704	4.4704	4.064	4.3942	0.983	0.9091	0.9205	0.8466	1.0872	0.9623	0.9609	0.5752	.	0.0495	231.4268	130.4768	0.0644	172.649	106.6479	0	0	0	0.146	0.0266	0	0.0337	0.4509	0.7442	0.8951	0.8889	0.9143	0.4474	 
8992-5	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	5	15.687	16.52	4.5466	4.5974	3.9878	4.3688	0.9503	0.8771	0.9385	0.7989	1.1748	0.9609	0.9577	0.5461	.	0.0494	262.1347	138.5518	0.0426	173.7819	106.0517	0	0	0	0.1769	0.023	0	0.0467	0.4477	0.7251	0.8921	0.8794	0.8732	0.4599	 
8992-6	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	6	15.0934	15.9322	4.4196	4.4196	4.4704	4.6736	1.0575	1.0115	0.8506	0.7356	1.1563	0.9767	0.9632	0.4688	.	0.0357	224.8965	114.9101	0.0899	173.9634	100.7334	0	0	0	0.1345	0.0429	0	0.0475	0.4946	0.765	0.8917	0.8861	1.0145	0.3855	 
8992-7	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	7	14.9846	15.3032	4.4704	4.4958	3.8608	4.1402	0.9209	0.8636	0.9091	0.8125	1.1189	0.971	0.9575	0.5365	.	0.0368	229.3747	130.4189	0.0396	164.1146	119.201	0	0	0	0.1772	0.0219	0	0.0356	0.4356	0.7407	0.8889	0.8824	0.8571	0.4437	 
8992-8	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	8	13.5698	12.8316	4.0132	4.0132	3.6322	3.8354	0.9557	0.9051	0.9114	0.7975	1.1429	0.9694	0.9646	0.5399	.	0.0464	215.4808	128.6525	0.0573	193.3805	104.5901	0	0	0	0.1637	0.021	0	0.0369	0.457	0.7467	0.8889	0.875	0.8889	0.4427	 
8992-9	8992	SCT_0304	2010_oh_8992_fruit-t.jpg	9	13.9737	13.4464	4.1148	4.1402	3.81	4.0386	0.9755	0.9259	0.8827	0.8025	1.1	0.9662	0.9651	0.5282	.	0.0285	223.6331	128.2795	0.0297	171.1327	106.3795	0	0	0	0.1695	0.0333	0	0.0347	0.434	0.7595	0.8955	0.8889	0.9375	0.4212	 
8993-1	8993	SCT_0308	2010_oh_8993_fruit-t.jpg	1	20.0862	27.0935	6.4262	6.4516	4.5974	5.1308	0.7953	0.7154	0.8893	0.8182	1.087	0.962	0.9135	0.5574	.	0.067	222.524	144.9904	0.1005	186.1896	125.8166	0.0021	0.0052	0	0.1484	0.0199	0	0.0377	0.4406	0.7164	0.8889	0.8889	0.72	0.4614	 
8993-2	8993	SCT_0308	2010_oh_8993_fruit-t.jpg	2	18.9922	24.0238	6.0706	6.096	4.2672	4.9022	0.8042	0.7029	0.9163	0.7908	1.1587	0.9562	0.9084	0.5432	.	0.0727	223.9203	157.3041	0.0986	171.5904	124.3353	0.0021	0.0056	0	0.1573	0.0415	0	0.0668	0.4404	0.6979	0.8933	0.8874	0.7053	0.463	 
8993-3	8993	SCT_0308	2010_oh_8993_fruit-t.jpg	3	18.4211	22.218	5.7404	5.8166	4.2418	4.7752	0.821	0.7389	0.9425	0.7743	1.2171	0.9536	0.9117	0.5456	.	0.0455	216.4815	164.1741	0.0558	171.351	120.0029	0	0	0	0.233	0.0402	0	0.078	0.367	0.7059	0.898	0.8742	0.7333	0.4581	 
