	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	Comments
unique#	Plot #	image files	Fruit	SP:0000087|unit:centimeter	SP:0000085|unit:square centimeter	SP:0000133|unit:centimeter	SP:0000134|unit:centimeter	SP:0000135|unit:centimeter	SP:0000136|unit:centimeter	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154|unit:centimeter	SP:0000369	SP:0000370	SP:0000079|unit:square centimeter	SP:0000155	SP:0000160	SP:0000076|unit:square centimeter	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
608-1	608	2010_ca_11608_fruit_t.jpg	1	15.4037	15.2929	3.4671	3.4925	5.5372	5.5499	1.5891	1.5971	0.63	0.6117	1.0299	0.9735	0.8793	0.4875	0	0.0036	216.1939	135.5591	0.0063	146.3986	112.0098	0	0	0.1363	0	3.4564	6.4343	0	0.5286	0.7982	0.8923	0.8878	1.6111	0.3774	
608-2	608	2010_ca_11608_fruit_t.jpg	2	14.1629	13.0882	3.1496	3.175	5.2197	5.2197	1.644	1.6573	0.7016	0.4919	1.4262	0.9599	0.8714	0.48	0.2538	0.006	183.5305	131.4097	0.0024	103.471	99.5812	0	0	0	0.1341	3.2707	0	8.7269	0.4866	0.8	0.8889	0.8889	1.6566	0.3714	
608-3	608	2010_ca_11608_fruit_t.jpg	3	14.1067	13.6303	3.5687	3.6195	4.4958	4.5974	1.2702	1.2598	0.7153	0.6762	1.0579	0.9544	0.9313	0.5409	0	0.0363	223.316	162.3359	0.0466	162.6042	142.9528	0	0	0.1436	0	4.3324	5.3063	0	0.5635	0.7812	0.8896	0.8868	1.2589	0.4129	
608-4	608	2010_ca_11608_fruit_t.jpg	4	12.9483	11.3511	3.175	3.2385	4.2037	4.3688	1.349	1.324	0.76	0.568	1.338	0.9293	0.9127	0.5104	0.5497	0.0203	194.056	157.4166	0.0229	149.3778	121.2315	0	0	0	0.1748	5.7347	0	8.6299	0.4593	0.7697	0.8889	0.8889	1.32	0.4108	
608-5	608	2010_ca_11608_fruit_t.jpg	5	14.9695	14.7038	3.556	3.6576	4.953	5.0038	1.3681	1.3929	0.7964	0.5786	1.3765	0.9098	0.9045	0.5198	0.5291	0.0188	194.3035	162.9533	0.0284	161.2814	124.2949	0	0	0	0.2101	5.8397	0	13.2195	0.434	0.7939	0.8839	0.894	1.3929	0.3979	
609-1	609	2010_ca_11609_fruit_t.jpg	1	15.8224	17.2745	4.0005	4.0259	5.3467	5.3721	1.3344	1.3365	0.6349	0.6317	1.005	0.9768	0.922	0.4967	0	0	149.8933	139.7188	0	149.2132	124.8389	0	0	0.1272	0	4.5758	5.962	0	0.5272	0.7962	0.8889	0.8889	1.344	0.384	
609-2	609	2010_ca_11609_fruit_t.jpg	2	12.5431	10.7898	3.2385	3.2893	4.064	4.1021	1.2471	1.2549	0.6627	0.651	1.0181	0.9744	0.9397	0.5307	0	0.0022	184.3206	149.9111	0.0069	152.2012	138.5243	0	0	0.1699	0	2.6957	3.1008	0	0.5789	0.795	0.892	0.892	1.2673	0.3929	
609-3	609	2010_ca_11609_fruit_t.jpg	3	15.4581	16.164	3.9116	3.9624	5.1181	5.1435	1.2981	1.3084	0.6396	0.6104	1.0479	0.9751	0.9318	0.4981	0.3951	0.014	197.1239	151.503	0.0119	156.711	134.4235	0	0	0	0.0633	3.9134	0	5.6688	0.5259	0.7921	0.8889	0.884	1.3008	0.3831	
609-4	609	2010_ca_11609_fruit_t.jpg	4	11.7875	9.56	2.9083	2.9337	3.8862	3.9497	1.3463	1.3362	0.6987	0.6681	1.0458	0.9754	0.919	0.5644	0	0.0003	184.3457	146.5017	0.0055	161.5248	136.5476	0	0	0.1425	0	1.4226	1.8043	0	0.5595	0.7871	0.8905	0.8841	1.3407	0.4116	
609-5	609	2010_ca_11609_fruit_t.jpg	5	15.924	16.9814	3.8862	3.8989	5.334	5.3594	1.3746	1.3725	0.6634	0.6438	1.0305	0.9818	0.9168	0.5377	0	0.0304	211.9689	141.975	0.0374	150.7472	129.5117	0	0	0.1338	0	1.5962	2.902	0	0.5355	0.7981	0.8912	0.8889	1.377	0.3884	
610-1	610	2010_ca_11610_fruit_t.jpg	1	15.0798	15.0164	3.4544	3.5433	5.2451	5.2959	1.4946	1.5184	0.6949	0.6765	1.0272	0.9433	0.8873	0.5226	0	0.0245	186.6946	135.0131	0.0232	154.7727	131.4665	0	0	0.1479	0	5.8774	9.1187	0	0.542	0.7885	0.8889	0.8841	1.5185	0.4023	
610-2	610	2010_ca_11610_fruit_t.jpg	2	16.5938	17.2969	3.5179	3.5941	5.8674	5.8928	1.6396	1.6679	0.6895	0.6931	0.9948	0.945	0.8682	0.5344	0	0.0244	240.5096	155.3659	0.0045	149.929	122.9769	0	0	0.186	0	5.1037	7.0603	0	0.5797	0.7948	0.8889	0.8867	1.6727	0.4071	
610-3	610	2010_ca_11610_fruit_t.jpg	3	15.1912	15.1167	3.5433	3.683	5.1816	5.2197	1.4172	1.4624	0.6344	0.7097	0.8939	0.9098	0.8967	0.4825	0	0.0143	169.651	132.8089	0.0125	169.6844	134.2167	0	0	0.2356	0	7.1634	12.5986	0	0.6204	0.7951	0.8907	0.8883	1.4685	0.3935	
610-4	610	2010_ca_11610_fruit_t.jpg	4	15.5958	16.37	3.6957	3.7719	5.3594	5.3975	1.431	1.4502	0.646	0.7079	0.9126	0.952	0.899	0.5083	0	0.0001	168.5037	127.8155	0.0006	160.0878	140.4582	0	0	0.1823	0	4.7406	8.223	0	0.5576	0.7925	0.8889	0.8865	1.4483	0.3968	
610-5	610	2010_ca_11610_fruit_t.jpg	5	13.2518	11.6011	3.0226	3.1242	4.699	4.699	1.5041	1.5546	0.6134	0.6933	0.8848	0.9454	0.8863	0.4987	0	0	133.8012	118.4781	0	158.1019	129.4092	0	0	0.2112	0	3.8157	9.0531	0	0.6162	0.8022	0.8916	0.8889	1.5579	0.3859	
611-1	611	2010_ca_11611_fruit_t.jpg	1	13.1317	11.6177	3.1496	3.1496	4.445	4.5085	1.4315	1.4113	0.7742	0.5363	1.4436	0.9542	0.9052	0.5499	0.3804	0.0121	179.7119	161.0308	0.016	156.025	130.0593	0.0004	0	0	0.156	3.0763	0	8.9676	0.4676	0.791	0.8917	0.8889	1.4141	0.3955	
611-2	611	2010_ca_11611_fruit_t.jpg	2	10.2294	7.1013	2.6416	2.7305	3.2385	3.429	1.2558	1.226	0.5962	0.5769	1.0333	0.8492	0.9243	0.4242	0.1274	0	146.0987	131.6051	0	141.4528	118.8783	0	0	0	0.1097	10.3606	0	13.028	0.4778	0.7509	0.8938	0.8821	1.2169	0.4018	
611-3	611	2010_ca_11611_fruit_t.jpg	3	14.7904	13.4179	3.4671	3.4798	4.7752	4.9784	1.4307	1.3773	0.6886	0.4872	1.4135	0.9744	0.9151	0.5184	0.5047	0.0189	189.1115	141.6713	0.0219	149.3487	170.7991	0.0162	0	0	0.1085	5.688	0	8.293	0.5357	0.7673	0.8902	0.8876	1.3889	0.3882	
611-4	611	2010_ca_11611_fruit_t.jpg	4	13.0368	11.613	3.2385	3.2766	4.4069	4.4323	1.3527	1.3608	0.7059	0.5882	1.2	0.9449	0.9153	0.4811	0.4044	0.0141	169.5689	148.6715	0.0129	155.3411	116.2606	0.0001	0	0	0.0878	6.181	0	8.2646	0.5358	0.7931	0.8903	0.8846	1.3663	0.3918	
611-5	611	2010_ca_11611_fruit_t.jpg	5	15.299	15.7882	3.7338	3.7846	5.08	5.2197	1.3792	1.3605	0.6701	0.6293	1.0649	0.9706	0.9119	0.5106	0	0	187.3654	146.6074	0.0136	156.7534	131.1642	0	0	0.1454	0	4	5.899	0	0.5547	0.7805	0.8914	0.8889	1.3675	0.3992	
612-1	612	2010_ca_11612_fruit_t.jpg	1	15.2997	16.1551	4.0386	4.0386	4.7498	4.8006	1.1887	1.1761	0.7516	0.6384	1.1773	0.9551	0.9485	0.5373	0.6875	0.028	241	166.2285	0.0133	165.0246	146.3531	0.0001	0	0	0.1079	4.1432	0	4.7886	0.5106	0.7905	0.8896	0.8869	1.1732	0.4065	
612-2	612	2010_ca_11612_fruit_t.jpg	2	14.6504	15.0914	4.3053	4.318	4.3561	4.4196	1.0235	1.0118	0.5929	0.6903	0.859	0.9853	0.9915	0.5162	0	0	163.7638	146.8909	0	172.0374	161.473	0.0001	0	0.134	0	3.5303	5.1298	0	0.5029	0.7839	0.8889	0.8831	1.0074	0.3835	
612-3	612	2010_ca_11612_fruit_t.jpg	3	15.056	15.4613	4.0005	4.0386	4.826	4.826	1.195	1.2063	0.6349	0.6127	1.0363	0.9853	0.9555	0.5158	0	0	198.9505	150.0882	0.0058	153.826	137.0295	0	0	0.1729	0	2.3325	3.8013	0	0.5711	0.8021	0.8915	0.8889	1.216	0.3773	
612-4	612	2010_ca_11612_fruit_t.jpg	4	17.1361	20.5122	4.9657	4.9911	4.953	5.207	1.0433	0.9974	0.624	0.6496	0.9606	0.9758	0.9875	0.5153	0	0.0405	214.7223	163.2023	0.0336	173.2304	152.2696	0	0	0.1536	0	6.1883	5.2755	0	0.5293	0.7628	0.8889	0.8889	1	0.3988	
612-5	612	2010_ca_11612_fruit_t.jpg	5	16.2888	18.3425	4.3942	4.445	5.0927	5.1562	1.16	1.159	0.7081	0.6214	1.1395	0.9659	0.9599	0.5382	0.7619	0.0315	227.2006	136.4734	0.0597	159.1376	139.3937	0	0	0	0.1256	5.0519	0	6.0487	0.4729	0.7901	0.8864	0.8889	1.1594	0.39	
613-1	613	2010_ca_11613_fruit_t.jpg	1	17.4616	19.7087	3.9116	4.0767	5.969	6.0452	1.4829	1.526	0.7078	0.7013	1.0093	0.8979	0.8864	0.5098	0	0.0236	194.8064	139.5699	0.0374	160.7791	127.5981	0	0	0.1983	0	8.8632	13.9781	0	0.5945	0.7916	0.8974	0.8889	1.5285	0.4055	
613-2	613	2010_ca_11613_fruit_t.jpg	2	19.0223	24.6117	4.7498	4.8387	6.1087	6.3627	1.315	1.2861	0.6203	0.6925	0.8958	0.9559	0.9231	0.5163	0	0	198.6425	137.8408	0	154.3851	142.5058	0	0	0.1782	0	8.11	9.7816	0	0.5649	0.768	0.8828	0.8889	1.2886	0.411	
613-3	613	2010_ca_11613_fruit_t.jpg	3	17.54	19.6261	3.6703	3.7846	5.9309	6.096	1.6107	1.6159	0.8201	0.7716	1.0628	0.8725	0.8631	0.5789	0	0.0104	187.0136	151.5514	0.0188	150.9874	127.3609	0	0	0.1977	0	7.1754	12.5051	0	0.6188	0.7766	0.8857	0.8857	1.6174	0.4478	
613-4	613	2010_ca_11613_fruit_t.jpg	4	16.5808	18.9569	4.1148	4.1656	5.4102	5.5499	1.3323	1.3148	0.6759	0.713	0.9481	0.9661	0.9205	0.5397	0	0	189.8902	146.0018	0	164.088	149.4774	0	0	0.1832	0	5.6147	5.2294	0	0.5744	0.7798	0.8901	0.8877	1.3178	0.4138	
613-5	613	2010_ca_11613_fruit_t.jpg	5	14.2237	13.8595	3.5306	3.5433	4.8387	4.8768	1.3763	1.3705	0.6187	0.6727	0.9198	0.9737	0.9134	0.5268	0	0	161.7521	135.2081	0	151.809	136.6075	0	0	0.1672	0	5.5248	5.4209	0	0.5495	0.7937	0.8889	0.8889	1.3694	0.3832	
614-1	614	2010_ca_11614_fruit_t.jpg	1	15.5935	16.659	3.9116	3.9116	4.9276	5.0292	1.2857	1.2597	0.7532	0.7013	1.0741	0.9657	0.9268	0.589	0.483	0.0183	191.4908	159.6686	0.0166	175.0593	144.6012	0	0	0	0.0717	1.8911	0	1.987	0.5328	0.7848	0.8908	0.8883	1.2602	0.4201	
614-2	614	2010_ca_11614_fruit_t.jpg	2	13.1943	11.5155	3.175	3.2639	4.2799	4.318	1.323	1.348	0.708	0.704	1.0057	0.944	0.9169	0.5569	0	0.0105	152.6035	153.1576	0.0062	141.7448	140.2782	0	0	0.1579	0	5.0708	4.25	0	0.5471	0.7906	0.8933	0.8845	1.34	0.4104	
614-3	614	2010_ca_11614_fruit_t.jpg	3	15.0408	15.3411	3.6449	3.6703	4.9149	5.0165	1.3668	1.3484	0.7561	0.6551	1.1543	0.9511	0.9095	0.5666	0.4062	0.0137	211.1736	157.8508	0.0284	157.2308	136.9631	0	0	0	0.127	6.0914	0	5.0625	0.4785	0.7817	0.8928	0.8851	1.3509	0.4201	
614-4	614	2010_ca_11614_fruit_t.jpg	4	15.3295	16.0708	3.8735	3.8862	4.8895	5.0038	1.2876	1.2623	0.7016	0.6852	1.0239	0.9573	0.9288	0.5537	0	0.0315	212.0022	162.814	0.0448	159.6341	139.9737	0	0	0.1499	0	4.5267	4.8492	0	0.5609	0.7786	0.887	0.8844	1.2645	0.4163	
614-5	614	2010_ca_11614_fruit_t.jpg	5	13.7759	12.8066	3.3909	3.429	4.5085	4.5593	1.3296	1.3296	0.7004	0.7041	0.9947	0.9438	0.9169	0.5402	0	0.0117	189.27	146.8635	0.023	161.196	142.9004	0.0004	0	0.155	0	5.433	5.6617	0	0.5571	0.7877	0.8896	0.884	1.3302	0.4086	
615-1	615	2010_ca_11615_fruit_t.jpg	1	15.6138	16.1913	3.6449	3.6957	5.4356	5.4483	1.4742	1.4913	0.6376	0.6899	0.9242	0.9308	0.8954	0.5053	0	0.0002	203.3866	147.4292	0.0007	159.1882	128.1059	0	0	0.1976	0	5.4486	9.6345	0	0.5874	0.7991	0.8906	0.8883	1.5	0.3899	
615-2	615	2010_ca_11615_fruit_t.jpg	2	15.612	15.2655	3.9116	4.0005	4.699	4.7498	1.1873	1.2013	0.6786	0.724	0.9372	0.9361	0.9466	0.5213	0	0.0268	167.4969	187.1995	0.0191	357.0637	158.7596	0.0012	0	0.1957	0	5.2359	8.6274	0	0.5882	0.7936	0.8916	0.8889	1.2033	0.3958	
615-3	615	2010_ca_11615_fruit_t.jpg	3	15.9725	17.134	3.7338	3.8989	5.3721	5.4356	1.3941	1.4388	0.6803	0.7313	0.9302	0.8726	0.8952	0.4891	0	0	155.237	141.7214	0	155.8885	139.5601	0	0	0.2241	0	11.5597	16.2712	0	0.6542	0.7869	0.8889	0.8842	1.4359	0.4187	
615-4	615	2010_ca_11615_fruit_t.jpg	4	18.5356	23.0298	4.4196	4.4831	6.4135	6.4516	1.4391	1.4511	0.7385	0.5747	1.285	0.9393	0.897	0.4899	0.3744	0.0116	183.7637	154.5276	0.002	143.9719	115.9243	0	0	0	0.1656	7.1262	0	12.554	0.4606	0.7929	0.8894	0.8835	1.446	0.3853	
615-5	615	2010_ca_11615_fruit_t.jpg	5	16.9362	18.6438	3.937	3.9878	5.8166	5.8928	1.4777	1.4774	0.6968	0.6	1.1613	0.8465	0.8833	0.4494	0.7703	0.0324	193.1851	142.9168	0.0149	149.1079	115.0697	0	0	0	0.0924	12.568	0	18.853	0.5259	0.7905	0.8905	0.8883	1.4758	0.3833	
616-1	616	2010_ca_11616_fruit_t.jpg	1	12.6701	11.2564	3.3147	3.3528	4.1529	4.1783	1.2462	1.2529	0.613	0.7011	0.8743	0.9594	0.9389	0.5144	0	0.0036	172.1847	135.052	0.0051	162.5027	147.3831	0.0001	0	0.1637	0	4.6372	6.0228	0	0.5471	0.7927	0.8874	0.8844	1.25	0.3914	
616-2	616	2010_ca_11616_fruit_t.jpg	2	14.9947	15.3238	3.9243	3.9751	4.9403	5.0038	1.2588	1.2589	0.4887	0.644	0.7588	0.9718	0.9444	0.4859	0	0	156.8909	146.6511	0	162.3371	142.612	0.0001	0	0.1764	0	7.43	8.5096	0	0.5533	0.7888	0.8908	0.8832	1.2602	0.3696	
616-3	616	2010_ca_11616_fruit_t.jpg	3	13.1545	11.8111	3.2893	3.302	4.4069	4.4323	1.3423	1.3398	0.6911	0.61	1.1329	0.9555	0.9164	0.5015	0.3922	0.0133	182.7791	149.9346	0.0069	148.0517	131.8245	0	0	0	0.1063	5.6523	0	7.5946	0.5014	0.7931	0.8903	0.8846	1.3398	0.3902	
616-4	616	2010_ca_11616_fruit_t.jpg	4	14.6009	14.5717	4.4196	4.4323	3.8227	4.064	0.9169	0.8649	0.6724	0.6523	1.0308	0.9574	0.9791	0.5254	0	0.0555	246.3191	181.6527	0.0625	173.8116	158.7829	0.0004	0	0.0955	0	5.6552	5.5115	0	0.4844	0.7524	0.8889	0.8889	0.8633	0.42	
616-5	616	2010_ca_11616_fruit_t.jpg	5	14.586	14.668	3.683	3.7465	4.826	4.9022	1.3085	1.3103	0.6448	0.6586	0.9791	0.9793	0.9256	0.5279	0	0.0133	179.3068	137.3688	0.0071	156.5119	135.6722	0	0	0.1226	0	4.6727	3.8639	0	0.5052	0.7896	0.8915	0.8889	1.3103	0.3909	
617-1	617	2010_ca_11617_fruit_t.jpg	1	15.8657	17.1548	4.2037	4.2545	4.9149	5.0038	1.1761	1.1692	0.6647	0.6677	0.9955	0.9854	0.956	0.5157	0	0.011	125.4468	159.655	0.0054	169.5496	151.641	0	0	0.1544	0	2.2494	3.4611	0	0.5787	0.7837	0.8902	0.8851	1.1667	0.3996	
617-2	617	2010_ca_11617_fruit_t.jpg	2	13.8445	13.2671	3.6703	3.7084	4.5339	4.572	1.2329	1.2353	0.654	0.5882	1.1118	0.9879	0.9456	0.5159	0.4545	0.0159	182.1959	151.0094	0.0109	166.9671	146.1653	0.0002	0	0	0.1471	2.8691	0	3.866	0.4472	0.7911	0.8903	0.8875	1.2348	0.3763	
617-3	617	2010_ca_11617_fruit_t.jpg	3	17.2579	19.7463	5.2324	5.2451	4.6863	4.8768	0.9298	0.8956	0.6262	0.6189	1.0118	0.9669	0.9797	0.4957	0	0.0405	209.4981	222.0893	0.0689	169.6354	149.6555	0.0002	0	0.1162	0	6.2115	5.9709	0	0.5052	0.7676	0.8909	0.8855	0.8963	0.3814	
617-4	617	2010_ca_11617_fruit_t.jpg	4	17.6854	21.6371	4.9022	4.9022	5.5372	5.6388	1.1503	1.1295	0.6528	0.544	1.2	0.9903	0.9687	0.5036	0.6687	0.0271	208.1281	154.4991	0.0302	187.988	137.9038	0.0031	0	0	0.1045	2.0971	0	3.9844	0.5045	0.7856	0.89	0.8878	1.1299	0.3725	
617-5	617	2010_ca_11617_fruit_t.jpg	5	14.7409	14.9835	3.8481	3.8735	4.5466	4.7371	1.223	1.1815	0.6634	0.6931	0.9571	0.9616	0.944	0.5409	0	0.0142	207.2617	165.5227	0.0302	178.0485	145.4052	0	0	0.1384	0	7.1317	4.5099	0	0.5147	0.7688	0.891	0.8882	1.1917	0.4197	
618-1	618	2010_ca_11618_fruit_t.jpg	1	13.3175	11.914	3.3909	3.4671	4.2672	4.2799	1.2344	1.2584	0.6966	0.6479	1.0751	0.9265	0.9329	0.4893	0	0	153.6907	149.7932	0.0031	151.3837	134.2078	0	0	0.0969	0	7.8214	10.0257	0	0.4896	0.7976	0.8904	0.8874	1.2642	0.3959	
618-2	618	2010_ca_11618_fruit_t.jpg	2	13.0375	11.8469	3.4798	3.5306	4.0894	4.1275	1.1691	1.1752	0.6898	0.6825	1.0107	0.9806	0.9553	0.5339	0	0.0146	194.3217	155.7332	0.0136	172.7036	132.3742	0	0	0.1277	0	2.2716	2.231	0	0.5354	0.7901	0.8889	0.8858	1.1743	0.4033	
618-3	618	2010_ca_11618_fruit_t.jpg	3	16.0015	17.2877	4.5593	4.6482	4.445	4.5974	0.9891	0.9749	0.7103	0.6602	1.0759	0.9665	0.9916	0.5421	0.6901	0.0287	226.4198	183.3044	0.0415	171.6546	159.4923	0	0	0	0.0635	2.6094	0	2.726	0.5525	0.7756	0.8917	0.8889	0.979	0.4132	
618-4	618	2010_ca_11618_fruit_t.jpg	4	13.0881	11.3153	3.7846	3.7846	3.7719	3.8735	1.0235	0.9966	0.6443	0.6275	1.0267	0.9841	0.983	0.5059	0	0.0199	193.077	158.7091	0.018	173.0615	151.6253	0	0	0.1017	0	6.9967	1.404	0	0.4951	0.7763	0.8906	0.8839	0.9916	0.3712	
618-5	618	2010_ca_11618_fruit_t.jpg	5	13.8427	13.2567	3.7846	3.8227	4.2164	4.318	1.1296	1.1141	0.7081	0.6208	1.1405	0.9689	0.9629	0.5315	0.2315	0.0049	173.1412	166.6045	0.0051	152.522	153.1408	0	0	0	0.138	3.9705	0	5.9233	0.4794	0.7788	0.8889	0.8859	1.1092	0.3996	
619-1	619	2010_ca_11619_fruit_t.jpg	1	14.5788	13.8526	3.6449	3.6703	4.5466	4.6482	1.2664	1.2474	0.7003	0.676	1.0361	0.9405	0.9315	0.5164	0	0.0173	168.0275	165.0114	0.0074	153.633	137.8925	0	0	0.0969	0	6.2247	7.2604	0	0.4918	0.7836	0.891	0.8882	1.2544	0.4037	
619-2	619	2010_ca_11619_fruit_t.jpg	2	13.7003	12.8064	3.4671	3.5306	4.4831	4.5085	1.277	1.293	0.641	0.6923	0.9259	0.9571	0.9345	0.5263	0	0.0143	225.9103	145.4984	0.0305	160.9306	142.8347	0	0	0.1761	0	5.6469	5.4982	0	0.5803	0.791	0.8889	0.8833	1.2963	0.4018	
619-3	619	2010_ca_11619_fruit_t.jpg	3	14.5041	14.4077	3.9878	4.0767	4.4577	4.4831	1.0997	1.1178	0.621	0.6529	0.9512	0.9704	0.9712	0.5117	0	0.0109	178.2463	150.9211	0.0146	164.5355	142.6669	0	0	0.1882	0	3.3778	5.5469	0	0.5864	0.7955	0.8889	0.8861	1.12	0.3845	
619-4	619	2010_ca_11619_fruit_t.jpg	4	13.9096	13.0524	3.5941	3.6322	4.4831	4.4958	1.2378	1.2473	0.6148	0.7032	0.8744	0.9633	0.9439	0.5348	0	0.0404	217.5385	144.5581	0.045	163.5448	147.0794	0.0001	0	0.1284	0	5.6006	5.6737	0	0.4887	0.7932	0.8861	0.8833	1.25	0.3913	
619-5	619	2010_ca_11619_fruit_t.jpg	5	14.8295	15.5753	4.1021	4.1275	4.6482	4.6863	1.1354	1.1331	0.6285	0.6563	0.9575	0.9823	0.9661	0.5126	0	0.0062	175.7888	148.9565	0.0006	163.5952	145.0035	0	0	0.1535	0	3.4973	4.4475	0	0.5501	0.7935	0.8902	0.8875	1.1406	0.392	
620-1	620	2010_ca_11620_fruit_t.jpg	1	15.9779	17.4256	4.1148	4.1275	5.1816	5.2959	1.2831	1.2593	0.6975	0.6049	1.1531	0.9591	0.9342	0.5193	0.5153	0.0193	214.4977	162.4218	0.0415	169.544	136.7782	0	0	0	0.1207	5.0096	0	7.9846	0.4964	0.7837	0.8932	0.8883	1.2636	0.3886	
620-2	620	2010_ca_11620_fruit_t.jpg	2	14.353	14.3271	3.8227	3.8481	4.6609	4.6736	1.2145	1.2193	0.6512	0.6246	1.0426	0.9855	0.9513	0.5143	0.1337	0	199.1554	148.0277	0.0045	153.1655	127.5015	0.0001	0	0	0.1349	3.4332	0	2.5993	0.4429	0.7956	0.8902	0.8848	1.2167	0.3804	
620-3	620	2010_ca_11620_fruit_t.jpg	3	16.412	18.2788	4.4069	4.4323	4.953	5.0673	1.1433	1.1239	0.7176	0.5937	1.2087	0.9589	0.962	0.537	0.1356	0	208.0264	182.0064	0.0383	154.825	134.8295	0	0	0	0.1425	6.1382	0	7.0057	0.4637	0.7839	0.894	0.8889	1.1304	0.4032	
620-4	620	2010_ca_11620_fruit_t.jpg	4	14.4169	14.4966	3.8354	3.8862	4.6736	4.6863	1.2059	1.2185	0.5762	0.702	0.8208	0.9607	0.9505	0.5178	0	0	194.3966	152.1665	0	162.6441	148.2577	0	0	0.179	0	6.0027	8.6426	0	0.5501	0.7989	0.8909	0.8882	1.225	0.3834	
620-5	620	2010_ca_11620_fruit_t.jpg	5	13.3162	12.3211	3.683	3.7084	3.9751	4.0513	1.0925	1.0793	0.669	0.6724	0.9949	0.9703	0.9713	0.5321	0	0.0167	205.5441	164.9366	0.033	164.6475	152.2502	0	0	0.1151	0	4.0377	2.4536	0	0.5047	0.7799	0.8889	0.8826	1.069	0.4085	
621-1	621	2010_ca_11621_fruit_t.jpg	1	14.3835	14.3048	3.7973	3.81	4.445	4.6101	1.21	1.1706	0.6823	0.6488	1.0515	0.9561	0.9485	0.5389	0.8858	0.0379	194.4828	167.4005	0.043	163.7448	142.6416	0.0001	0	0	0.1077	5.663	0	5.204	0.4766	0.7735	0.8917	0.8889	1.1765	0.4099	
621-2	621	2010_ca_11621_fruit_t.jpg	2	14.4156	13.9895	3.7211	3.7973	4.572	4.6355	1.2207	1.2287	0.6416	0.628	1.0217	0.974	0.9461	0.5227	0	0.0201	205.4897	142.0833	0.0307	155.7776	138.1714	0	0	0.101	0	3.6593	3.4966	0	0.4877	0.7912	0.8944	0.8916	1.2414	0.395	
621-3	621	2010_ca_11621_fruit_t.jpg	3	12.8307	11.2938	3.2385	3.2639	4.0386	4.1275	1.2646	1.2471	0.7255	0.7059	1.0278	0.9573	0.9312	0.5569	0	0.0172	218.4193	154.677	0.0295	165.1408	144.9484	0	0	0.1474	0	2.8673	3.7695	0	0.5538	0.784	0.8944	0.8881	1.2574	0.4245	
621-4	621	2010_ca_11621_fruit_t.jpg	4	15.4811	16.4598	3.9116	4.0386	4.9149	5.0292	1.2453	1.2565	0.6461	0.7435	0.869	0.9424	0.9307	0.5301	0	0	204.4	144.972	0.0134	162.8519	149.9043	0	0	0.2319	0	6.0835	9.4637	0	0.6162	0.7797	0.8876	0.8851	1.252	0.4169	
621-5	621	2010_ca_11621_fruit_t.jpg	5	13.4601	12.2676	3.302	3.3274	4.2545	4.3815	1.3168	1.2885	0.7462	0.6962	1.0718	0.9465	0.9184	0.579	0	0.0325	201.3211	160.481	0.0413	173.5093	143.1845	0	0	0.124	0	3.2994	3.7356	0	0.5362	0.7733	0.8896	0.8837	1.2788	0.4287	
622-1	622	2010_ca_11622_fruit_t.jpg	1	19.2779	22.4232	5.207	5.2705	5.3721	5.4991	1.0434	1.0317	0.5976	0.5585	1.0699	0.956	0.9877	0.4968	0	0.0974	129.9615	82.5861	0.0938	167.7687	155.4496	0.0002	0	0	0.1548	5.7037	0	8.3116	0.4411	0.7778	0.8865	0.8842	1.0244	0.3774	
622-2	622	2010_ca_11622_fruit_t.jpg	2	15.0816	15.738	3.9497	3.9751	4.8641	4.8641	1.2236	1.2315	0.6656	0.6688	0.9952	0.9679	0.9428	0.5368	0	0.0195	195.3889	151.7608	0.0242	157.9691	136.6631	0	0	0.1318	0	6	2.9167	0	0.5352	0.7958	0.8889	0.8837	1.2258	0.3932	
622-3	622	2010_ca_11622_fruit_t.jpg	3	16.3728	18.1148	4.4704	4.572	5.1435	5.2197	1.1417	1.1506	0.5426	0.5881	0.9227	0.9862	0.9689	0.4848	0	0.012	193.0884	157.3474	0.0215	155.3479	145.8489	0.0001	0	0.1149	0	7.8756	3.8691	0	0.5207	0.7854	0.8895	0.8846	1.15	0.3695	
