Tomato Analyzer - Color Data																
Plot #	Plot #	SCT #	Plot File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment
unique#	Plot #	sct#	image files	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
9038-5	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	5	30.61	24.65	118.9319	74.2542	44.8165	77.0451	35.1402	19.1264	25.8143	53.4644	32.1278	
9038-6	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	6	49.26	2.79	130.368	89.8623	50.5975	85.154	40.6286	15.4044	29.3097	62.2749	33.1112	
9038-7	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	7	43.1	10.26	115.0895	76.6943	43.0178	74.4022	35.2123	15.5786	26.6273	59.6697	30.8497	
9038-8	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	8	47.27	1.09	126.6673	87.7427	47.5589	81.982	39.5795	14.709	29.5585	63.544	33.0161	
9038-9	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	9	46.35	7.38	125.9754	82.4789	41.9658	79.0311	38.0291	17.1916	30.6883	60.7424	35.1756	
9039-1	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	1	8.62	11.77	123.0702	72.7688	44.9334	79.0361	35.2811	22.0364	26.1726	49.9039	34.2142	
9039-2	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	2	6.85	28.35	130.2616	74.814	48.5304	84.1036	36.8061	24.4248	26.2069	47.0159	35.8242	
9039-3	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	3	4.51	33.56	131.1799	73.291	46.6904	83.6688	36.5622	25.6243	26.9264	46.4193	37.1703	
9039-4	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	4	8.45	26.77	129.9555	74.4287	45.8696	82.691	36.6409	24.3532	27.4075	48.377	36.664	
9039-5	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	5	4.78	29.4	131.6953	73.1774	45.4841	83.3599	36.6021	25.7989	27.6468	46.9802	37.8144	
9039-6	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	6	6.24	42.57	132.4866	74.4338	49.6271	85.6792	37.04	25.7408	25.9358	45.2162	36.5412	
9039-7	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	7	14.44	10.99	139.7847	82.0009	45.3609	87.1007	39.8112	24.2543	31.5104	52.4136	39.764	
9039-8	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	8	27.13	5.03	130.9967	79.466	40.3499	80.6228	37.9678	21.3233	31.6556	56.0357	38.1675	
9039-9	9039	SCT_0350	2010_oh_9039_fruit-c.jpg	9	10.68	15.95	134.9253	77.3152	45.5818	84.8673	38.063	24.8694	29.323	49.6981	38.449	
9040-1	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	1	10.45	22.92	129.4942	73.5875	43.7888	81.5189	36.3874	24.3878	28.1176	49.0632	37.2205	
9040-2	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	2	31.87	25.36	133.8369	84.5131	52.501	87.6357	39.8047	20.4488	27.5004	53.3662	34.2698	
9040-3	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	3	34.73	10.21	131.39	83.8363	47.7319	84.2844	39.1783	19.3243	29.183	56.4884	35.0011	
9040-4	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	4	19.96	26.27	131.1972	78.0197	48.2554	84.4317	37.7647	22.8098	27.3314	50.1528	35.599	
9040-5	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	5	22.65	23.97	130.9209	79.233	49.7729	84.9925	38.0238	22.0952	26.8682	50.5677	34.7865	
9040-6	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	6	55.01	0.75	129.9487	91.3149	48.4684	83.9559	40.966	14.086	30.7658	65.3994	33.8371	
9040-7	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	7	37.11	14.81	131.1646	83.885	48.0381	84.321	39.1852	19.1929	29.0336	56.533	34.804	
9040-8	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	8	15.83	15.8	125.3453	76.1907	47.4466	81.2936	36.4895	21.225	26.1866	50.9743	33.7081	
9040-9	9040	SCT_0351	2010_oh_9040_fruit-c.jpg	9	29.51	13.13	131.619	82.3365	48.2097	84.5537	38.8519	20.4898	28.6171	54.3973	35.1962	
9041-1	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	1	1.88	42.51	145.7242	81.4536	57.1256	95.4406	40.5465	27.9804	26.401	43.3364	38.4697	
9041-2	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	2	10.87	31.34	151.5588	94.2154	69.7823	104.1382	44.5341	24.3218	24.5821	45.305	34.5807	
9041-3	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	3	2.99	62.54	144.06	77.8433	56.5855	94.3978	39.5571	29.3031	25.541	41.0759	38.8718	
9041-4	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	4	5.19	35.01	158.7309	93.3934	66.8889	106.1702	45.2276	27.5831	27.0712	44.4633	38.6481	
9041-5	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	5	3.73	58.09	152.7631	83.9774	60.7098	100.4493	42.2697	29.893	26.717	41.7888	40.0922	
9041-6	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	6	6.63	52.37	150.0474	88.0643	65.1715	101.2571	42.7925	26.7479	24.887	42.936	36.5351	
9041-7	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	7	3.88	53.14	140.6357	80.1132	59.4339	94.1188	39.5841	26.7675	23.9308	41.7975	35.9052	
9041-8	9041	SCT_0358	2010_oh_9041_fruit-c.jpg	8	4.07	66.8	134.2774	72.6015	53.3879	88.2954	36.8969	27.7982	23.8302	40.6051	36.6145	
9042-1	9042	SCT_0333	2010_oh_9042_fruit-c.jpg	1	3.54	71.13	134.1708	70.6427	51.1968	87.2162	36.467	28.6461	24.3927	40.4151	37.6245	
9042-2	9042	SCT_0333	2010_oh_9042_fruit-c.jpg	2	2.97	60.35	139.3773	80.6549	61.631	94.5796	39.5925	26.0152	22.5598	40.9311	34.4345	
9042-3	9042	SCT_0333	2010_oh_9042_fruit-c.jpg	3	2.86	64.41	132.0957	72.2023	53.3205	87.2399	36.5273	27.0322	23.2381	40.6838	35.6476	
9042-4	9042	SCT_0333	2010_oh_9042_fruit-c.jpg	4	3.41	72.96	142.177	77.4129	59.0265	94.6803	39.2551	28.893	23.6306	39.2785	37.3257	
9042-5	9042	SCT_0333	2010_oh_9042_fruit-c.jpg	5	1.68	69.81	139.4941	73.4947	53.3663	90.7496	37.9084	29.5127	25.0686	40.3452	38.7225	
9042-6	9042	SCT_0333	2010_oh_9042_fruit-c.jpg	6	1.21	48.32	129.1883	72.7412	53.1115	85.7862	36.2246	25.3894	22.9016	42.0509	34.1922	
9043-1	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	1	2.71	73.37	135.5737	71.2638	53.175	88.8149	36.8537	29.0541	23.7921	39.3136	37.5527	
9043-2	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	2	1.53	77.68	134.4409	70.2075	53.9257	88.6254	36.4502	29.2635	22.8671	38.0048	37.1383	
9043-3	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	3	1.85	81.63	125.6566	64.9321	50.775	83.0007	33.9117	28.2512	21.3818	37.1201	35.4304	
9043-4	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	4	3.22	65.22	133.2643	73.6298	55.5931	88.849	37.065	26.8928	22.666	40.1252	35.1706	
9043-5	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	5	2.08	67.39	134.686	72.6869	55.2128	89.3586	37.0339	27.9894	22.8905	39.2773	36.1578	
9043-6	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	6	6.66	65.24	99.2914	56.7965	43.396	67.1453	27.9622	20.4842	17.5749	40.6288	26.9903	
9043-7	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	7	1.55	63.47	137.3733	77.663	58.5496	92.1914	38.5448	26.6124	22.9599	40.7861	35.1479	
9043-8	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	8	3.13	71.3	133.9785	76.6724	60.0758	91.3054	37.8984	25.8867	21.2668	39.4042	33.5022	
9043-9	9043	SCT_0352	2010_oh_9043_fruit-c.jpg	9	2.83	76.2	128.5372	67.5689	51.5145	84.721	34.9571	27.9962	22.2735	38.5055	35.7756	
9044-1	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	1	8.93	59.21	152.9304	84.1225	58.1785	99.3244	42.3446	29.7531	27.9921	43.2533	40.851	
9044-2	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	2	12.9	67.43	140.9246	82.7672	64.2117	96.4614	40.4368	25.8744	22.1287	40.5383	34.0465	
9044-3	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	3	5.3	79.77	146.5501	77.2838	60.0045	97.1635	39.9935	31.0776	24.0775	37.7669	39.3134	
9044-4	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	4	9.98	63.54	148.0319	85.8688	64.4327	99.9488	42.0615	27.2161	24.3214	41.7853	36.4999	
9044-5	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	5	11.76	63.65	144.425	85.0784	64.7859	98.4246	41.3884	26.0947	23.1366	41.5614	34.8746	
9044-6	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	6	17.79	64.3	137.6673	78.8504	55.2715	90.7841	38.9902	25.8618	25.1312	44.1792	36.0612	
9044-7	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	7	4.99	70.16	146.1863	76.8357	55.3848	94.8516	39.7054	30.7254	26.2837	40.5449	40.4337	
9044-8	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	8	7.78	77.79	144.8555	76.3484	59.4022	96.0711	39.547	30.7745	23.8196	37.74	38.9159	
9044-9	9044	SCT_0353	2010_oh_9044_fruit-c.jpg	9	6.79	63.81	146.3735	78.7734	56.6989	95.5284	40.2402	29.8553	26.1613	41.2272	39.6957	
9045-1	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	1	8.7	25.54	129.7799	76.0622	50.9896	85.0657	37.0862	23.448	25.093	46.941	34.3434	
9045-2	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	2	8	41.28	132.5277	76.0583	52.5893	87.1099	37.4905	24.8761	24.7997	44.9119	35.1262	
9045-3	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	3	5.14	50.09	134.104	76.3031	55.8442	89.3758	37.8513	25.6993	23.4508	42.3807	34.7908	
9045-4	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	4	9.1	38.75	142.8195	83.7957	59.8022	95.3482	40.8374	25.4598	25.1103	44.6041	35.7593	
9045-5	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	5	3.59	72.03	139.2146	72.728	53.6352	90.7209	37.764	29.8693	24.7364	39.63	38.7823	
9045-6	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	6	5.6	56.81	135.9977	76.6546	56.2236	90.4266	38.206	26.4157	23.7935	42.0104	35.5517	
9045-7	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	7	11.18	44.72	135.8867	79.9153	57.3469	90.9188	38.9843	24.4675	24.0359	44.4902	34.2985	
9045-8	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	8	6.92	53.14	142.25	82.3956	60.9697	95.6117	40.4686	26.1589	24.0063	42.543	35.5048	
9045-9	9045	SCT_0366	2010_oh_9045_fruit-c.jpg	9	7.7	37.04	121.6109	71.5732	50.5163	80.9865	34.8564	22.4339	22.5395	45.1345	31.8011	
9046-1	9046	SCT_0339	2010_oh_9046_fruit-c.jpg	1	26.47	11.29	156.3283	108.326	71.3315	107.129	48.625	18.2084	28.5201	57.4442	33.837	
9046-2	9046	SCT_0339	2010_oh_9046_fruit-c.jpg	2	19.79	16.97	154.5133	102.3012	69.9868	105.6423	46.9196	20.819	27.2307	52.6007	34.2774	
9046-3	9046	SCT_0339	2010_oh_9046_fruit-c.jpg	3	27.09	18.4	147.5829	102.5732	68.3607	101.633	46.1131	17.4582	26.9632	57.0777	32.1217	
9046-4	9046	SCT_0339	2010_oh_9046_fruit-c.jpg	4	4.63	63.92	142.5654	79.4462	60.2961	95.3948	39.831	28.0256	23.6674	40.1808	36.6822	
9046-5	9046	SCT_0339	2010_oh_9046_fruit-c.jpg	5	6.06	63.01	140.9953	76.7285	57.7355	93.4895	39.0486	28.5719	24.0843	40.1287	37.3686	
9046-6	9046	SCT_0339	2010_oh_9046_fruit-c.jpg	6	9.74	40.49	155.0055	95.7897	66.9578	104.4676	45.3976	24.6096	27.1333	47.7924	36.6312	
9047-1	9047	SCT_0334	2010_oh_9047_fruit-c.jpg	1	1.85	67.68	150.2751	84.7969	65.1777	101.3814	42.1513	28.7097	24.0214	39.9192	37.4336	
9047-2	9047	SCT_0334	2010_oh_9047_fruit-c.jpg	2	1.97	74.77	132.1491	71.9117	55.8225	88.3936	36.5349	27.5086	21.8885	38.5091	35.1543	
9047-3	9047	SCT_0334	2010_oh_9047_fruit-c.jpg	3	3.88	55.48	142.1991	81.4429	60.7825	95.5065	40.1989	26.736	23.8269	41.7071	35.8125	
9047-4	9047	SCT_0334	2010_oh_9047_fruit-c.jpg	4	2.78	43.93	139.4986	78.7225	55.7128	91.8574	39.0946	26.712	25.249	43.3873	36.7566	
9047-5	9047	SCT_0334	2010_oh_9047_fruit-c.jpg	5	5.23	58.39	151.3975	84.812	61.868	100.3434	42.2656	28.9531	26.0631	41.993	38.956	
9047-6	9047	SCT_0334	2010_oh_9047_fruit-c.jpg	6	7.42	41.61	147.2506	85.6544	60.8202	97.8907	41.8821	26.5472	26.0132	44.4179	37.1677	
9048-1	9048	SCT_0355	2010_oh_9048_fruit-c.jpg	1	2.7	50.01	134.9259	75.8401	54.3648	89.0672	37.7553	26.2099	24.1781	42.6908	35.6587	
9048-2	9048	SCT_0355	2010_oh_9048_fruit-c.jpg	2	7.44	35.33	145.4154	88.3831	64.0985	98.5608	42.2822	24.451	24.6473	45.229	34.718	
9048-3	9048	SCT_0355	2010_oh_9048_fruit-c.jpg	3	8.06	28.45	156.2266	95.5629	68.7942	105.8535	45.4382	25.3664	26.2174	45.9452	36.4802	
9048-4	9048	SCT_0355	2010_oh_9048_fruit-c.jpg	4	20.31	26.54	141.7431	84.6092	52.4898	91.3906	40.8268	23.9102	28.8465	50.3454	37.4676	
9048-5	9048	SCT_0355	2010_oh_9048_fruit-c.jpg	5	9.76	40.7	138.355	77.3696	49.2655	88.2902	38.539	26.4407	27.9389	46.5781	38.4668	
9048-6	9048	SCT_0355	2010_oh_9048_fruit-c.jpg	6	8.96	43.52	129.2218	70.8928	46.1443	82.501	35.7539	25.8791	26.1182	45.2635	36.768	
9048-7	9048	SCT_0355	2010_oh_9048_fruit-c.jpg	7	11.85	41.89	125.1604	71.4538	47.3661	81.1753	35.2632	23.8292	24.8027	46.1467	34.3949	
9049-1	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	1	3.86	59.24	143.9843	78.9715	57.5928	94.817	39.8774	28.8443	25.3264	41.2844	38.3852	
9049-2	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	2	4.89	59.33	135.5793	71.8969	50.6403	87.5894	36.9864	28.6796	25.4187	41.5506	38.3227	
9049-3	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	3	6.82	41.24	139.2531	79.5749	55.6727	91.6663	39.3621	26.1818	25.544	44.2935	36.5785	
9049-4	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	4	6.23	58.64	130.0554	70.3964	50.2441	84.7945	35.8321	27.07	24.1262	41.7091	36.261	
9049-5	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	5	6.34	60.91	132.6133	70.2817	49.2525	85.525	36.1896	28.2421	25.177	41.716	37.8352	
9049-6	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	6	17.73	36.89	141.18	83.0523	55.6084	92.5524	40.4651	24.936	26.9017	47.1717	36.6811	
9049-7	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	7	6.08	41.86	134.3282	73.5059	48.6676	86.0983	37.1405	26.9626	26.6157	44.629	37.8864	
9049-8	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	8	22.13	24.38	134.6944	81.9199	50.1758	86.9013	39.2455	22.4139	28.046	51.3687	35.9022	
9049-9	9049	SCT_0356	2010_oh_9049_fruit-c.jpg	9	7.82	49.87	131.9963	74.5501	53.3056	87.1423	37.1329	25.7611	24.0256	43.0035	35.2259	
9050-1	9050	SCT_0338	2010_oh_9050_fruit-c.jpg	1	2.42	71.65	132.7253	69.0573	49.9472	85.9438	35.8571	28.8887	24.3728	40.1536	37.7967	
9050-2	9050	SCT_0338	2010_oh_9050_fruit-c.jpg	2	2.62	71.34	129.8308	69.476	52.0805	85.5323	35.563	27.5912	22.7655	39.5261	35.7707	
9050-3	9050	SCT_0338	2010_oh_9050_fruit-c.jpg	3	2.16	63.24	132.9797	72.4462	53.1371	87.5123	36.7004	27.3534	23.6374	40.8319	36.1515	
9050-4	9050	SCT_0338	2010_oh_9050_fruit-c.jpg	4	2.15	66	112.2018	58.3626	41.7968	72.4664	30.2252	25.3655	21.6769	40.5166	33.3661	
9050-5	9050	SCT_0338	2010_oh_9050_fruit-c.jpg	5	3.66	54.3	137.3401	74.9763	52.7948	89.462	37.913	27.7474	25.4117	42.4842	37.6254	
9050-6	9050	SCT_0338	2010_oh_9050_fruit-c.jpg	6	3.88	70.31	137.2174	72.8998	54.2242	90.0572	37.4173	29.0079	24.0971	39.7167	37.7111	
9051-1	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	1	6.45	15.31	154.8923	91.8592	58.4006	100.3496	44.2723	26.0319	30.2336	49.2707	39.8965	
9051-2	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	2	8.43	54.42	122.7265	70.5664	51.0346	81.7387	34.6416	23.6416	22.0944	43.0624	32.3587	
9051-3	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	3	5.99	45.34	121.393	68.9058	47.7366	79.5732	34.0546	23.6977	23.1257	44.3001	33.1116	
9051-4	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	4	4.45	66.33	124.8709	67.8413	49.8048	82.1617	34.382	26.144	22.5237	40.7457	34.5083	
9051-5	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	5	6.09	58.8	123.7563	67.0916	45.9037	79.8265	33.934	25.7263	24.1055	43.1371	35.2551	
9051-6	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	6	4.45	68.14	125.1469	65.2493	46.4042	80.7005	33.8051	27.4825	23.7115	40.7871	36.2977	
9051-7	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	7	4.89	51.69	120.751	66.9575	46.4582	78.6604	33.5134	24.4919	23.1648	43.4049	33.7114	
9051-8	9051	SCT_0337	2010_oh_9051_fruit-c.jpg	8	11.45	46.68	123.6849	71.5376	48.63	81.0656	35.006	23.2995	23.8468	45.6651	33.3397	
9052-1	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	1	17.09	37.96	126.6878	72.206	43.7104	80.1816	35.5909	23.8488	27.1479	48.7014	36.1355	
9052-2	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	2	13.94	53.32	126.7604	70.3999	45.6438	81.1136	35.1824	25.1121	25.7745	45.7458	35.9853	
9052-3	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	3	13.14	43.62	122.8194	68.2759	42.9967	78.0109	34.086	24.3616	25.8001	46.6426	35.4843	
9052-4	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	4	23.12	22.8	132.2438	83.6117	55.3907	88.2984	39.2478	20.474	25.2972	51.0154	32.5443	
9052-5	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	5	8.85	51.52	115.9354	64.6944	44.2451	75.3694	32.2625	23.4803	22.8612	44.2347	32.7713	
9052-6	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	6	16.89	47.07	115.2142	66.0948	43.1023	74.496	32.4964	22.1862	23.6433	46.821	32.4227	
9052-7	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	7	12.35	28.14	132.6907	73.969	42.1136	82.2478	36.8393	25.4031	29.6266	49.3888	39.0263	
9052-8	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	8	21.11	31.56	112.7697	66.9975	41.2334	72.4677	32.351	20.3229	24.445	50.2608	31.7896	
9052-9	9052	SCT_0335	2010_oh_9052_fruit-c.jpg	9	9.87	9.22	142.2438	81.113	47.4622	89.2639	39.882	25.9286	30.6919	49.8088	40.1782	
9053-1	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	1	5.32	26.12	127.9403	72.8622	47.0955	82.3616	35.9458	24.2708	25.9119	46.8731	35.5035	
9053-2	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	2	15.02	35.29	143.0248	85.6873	58.5757	94.8471	41.2312	24.4286	26.2744	47.0848	35.8762	
9053-3	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	3	12.82	26.59	141.789	87.7546	61.906	95.845	41.6595	22.9046	24.8716	47.3576	33.8115	
9053-4	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	4	3.31	24.88	131.5207	74.4595	48.2059	84.5638	36.8498	25.0393	26.463	46.5835	36.4315	
9053-5	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	5	5.22	49.76	138.8564	75.7692	50.4874	89.0892	38.2745	27.6983	27.0694	44.3421	38.7292	
9053-6	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	6	2.8	31.17	106.8813	60.3766	41.7058	69.8868	29.9012	21.737	21.2169	44.3063	30.3752	
9053-7	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	7	4.04	52.43	135.6154	74.0355	51.168	87.8779	37.4362	27.39	25.5952	43.0599	37.4877	
9053-8	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	8	5.05	34.58	126.5748	70.822	46.6872	81.5139	35.3102	24.8432	25.3025	45.5247	35.4598	
9053-9	9053	SCT_0336	2010_oh_9053_fruit-c.jpg	9	4.09	64.35	133.1706	71.5345	51.1722	86.7288	36.4634	27.7598	24.4269	41.3458	36.9767	
9054-1	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	1	10.99	32.41	125.9511	72.3115	45.4055	80.627	35.5684	23.632	26.195	47.9446	35.2796	
9054-2	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	2	35.46	3.63	135.4059	91.2595	56.6937	90.3673	41.616	17.4491	27.4773	57.5829	32.5496	
9054-3	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	3	5.92	47.19	126.182	71.1573	49.2862	82.5166	35.3558	24.8199	23.9856	44.0207	34.5157	
9054-4	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	4	12.83	31.32	125.6649	75.5724	51.2679	83.2399	36.3849	22.0425	24.0325	47.4732	32.6103	
9054-5	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	5	28.02	14.22	136.9769	88.3382	55.8426	90.7351	41.0561	19.9055	27.3032	53.9059	33.789	
9054-6	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	6	24.45	7.57	136.6668	90.2233	60.2944	92.6432	41.6131	19.0187	25.5707	53.3592	31.868	
9054-7	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	7	10.31	24.13	134.4646	79.8183	52.0718	87.7609	38.6417	23.5914	26.4736	48.2949	35.46	
9054-8	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	8	19.78	19.12	128.7202	79.6495	49.4473	83.8348	37.7298	20.8196	26.5933	51.943	33.7736	
9054-9	9054	SCT_0368	2010_oh_9054_fruit-c.jpg	9	16.96	22.88	129.6621	79.003	49.8457	84.4598	37.7426	21.6763	26.4941	50.7115	34.2316	
9055-1	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	1	1.23	86.02	134.5661	67.3218	52.9484	88.1852	35.783	30.9817	22.7381	36.2757	38.4303	
9055-2	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	2	1.77	83.14	125.444	64.5711	50.7135	82.8552	33.7238	28.3892	21.2491	36.8145	35.4608	
9055-3	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	3	1.33	86.97	125.482	63.9452	51.3688	83.1558	33.6313	28.8383	20.7601	35.7493	35.5335	
9055-4	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	4	1.64	85.37	134.1569	65.2422	51.5699	87.3487	35.2952	31.8416	22.9365	35.7663	39.2425	
9055-5	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	5	1.12	81.72	134.9077	68.6734	52.48	88.1607	36.0857	30.2682	23.3849	37.6893	38.2494	
9055-6	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	6	3.87	59.26	150.7273	85.562	64.6865	101.3307	42.3852	28.558	24.69	40.8453	37.7513	
9055-7	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	7	1.56	75.51	144.2417	74.3706	55.519	93.9911	38.8352	31.3031	25.2598	38.9016	40.2236	
9055-8	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	8	1.4	85.15	136.1993	66.0193	51.572	88.3056	35.7444	32.2793	23.5104	36.0675	39.9335	
9055-9	9055	SCT_0330	2010_oh_9055_fruit-c.jpg	9	1.49	86.13	129.4493	65.5339	53.102	85.8173	34.6143	29.8277	21.106	35.2831	36.5398	
9056-1	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	1	13.08	55.46	108.0836	63.919	46.8592	72.8848	31.0708	20.6578	19.6323	43.5419	28.4987	
9056-2	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	2	6.72	64.62	132.1062	71.9325	52.4638	86.8129	36.5216	27.2677	23.7076	41.0049	36.1328	
9056-3	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	3	6.46	59.07	135.4278	75.7491	55.6529	89.8137	37.9118	26.7904	23.728	41.531	35.7875	
9056-4	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	4	17.18	40.32	133.0118	79.0523	53.2808	87.6423	38.3519	23.466	25.3847	47.2492	34.5693	
9056-5	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	5	12.56	41.55	133.572	79.7743	57.0153	89.6016	38.6699	23.7023	23.8083	45.1279	33.5952	
9056-6	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	6	10.37	52.31	126.8822	72.6685	52.2469	84.174	35.939	24.5568	23.0538	43.1918	33.6826	
9056-7	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	7	16.9	39.29	129.2035	75.7968	50.0967	84.3558	36.9819	23.3832	25.3609	47.3234	34.4956	
9056-8	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	8	13.59	41.13	126.737	74.09	50.4548	83.3357	36.2495	23.3839	24.2539	46.0463	33.6906	
9056-9	9056	SCT_0331	2010_oh_9056_fruit-c.jpg	9	12.54	44.04	126.1834	73.0523	50.6019	83.1611	35.937	23.767	23.839	45.0867	33.6626	
9057-1	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	1	4.06	39.51	128.368	72.5853	49.7249	83.8029	35.9957	24.8689	24.5399	44.6185	34.938	
9057-2	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	2	2.24	65.22	133.9875	71.7705	51.9756	87.4991	36.6285	28.0486	24.1889	40.7742	37.0382	
9057-3	9057	SCT_0329	2010_oh_9057_fruit-c.jpg	3	5.94	54.16	142.0965	80.2476	57.4926	93.9182	39.8825	27.1172	25.2074	42.9097	37.0238	
