	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area  (cm2)	  Width Mid-height  (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
8579-3	8579	2009_oh_8579_fruit-t.jpg	3	17.5328	21.8251	5.2324	5.2578	5.08	5.1816	0.9855	0.9709	0.835	0.8058	1.0361	0.9854	0.9973	0.5293	0.4361	0.0152	198.1955	109.9603	0.0336	174.3	111.2	0.0003	0	0	0.1294	0.8079	0	1.2282	0.4706	0.7882	0.8889	0.8889	0.9756	0.3908	
8579-4	8579	2009_oh_8579_fruit-t.jpg	4	16.7462	19.5516	5.08	5.08	4.6736	4.826	0.95	0.92	0.86	0.785	1.0955	0.9731	0.9932	0.5381	0.663	0.0265	195.3709	121.9538	0.0426	169.8532	107.4718	0	0	0	0.1316	0.6349	0	2.5678	0.4737	0.7725	0.8902	0.8848	0.9125	0.3946	
8579-5	8579	2009_oh_8579_fruit-t.jpg	5	17.9356	22.2535	5.1054	5.1054	5.1308	5.334	1.0448	1.005	0.8557	0.8209	1.0424	0.969	0.9811	0.5524	0.7169	0.0294	214.4991	108.6056	0.0312	171.6	98.5	0.0052	0	0	0.1173	1.1053	0	1.595	0.4952	0.7656	0.8889	0.884	1	0.4171	
8579-6	8579	2009_oh_8579_fruit-t.jpg	6	16.7575	19.1387	4.5212	4.5974	5.08	5.1562	1.1215	1.1236	0.9101	0.8202	1.1096	0.9571	0.9604	0.5241	0.5565	0.0211	227.8816	107.8716	0.0201	168	92	0.0003	0	0	0.141	2.1089	0	3.3667	0.4466	0.7921	0.8989	0.884	1.1268	0.3985	
8579-7	8579	2009_oh_8579_fruit-t.jpg	7	17.1762	20.9406	4.8006	4.826	5.2324	5.3086	1.1	1.0899	0.8519	0.8254	1.0321	0.98	0.9685	0.5421	0.5263	0.02	201.3452	98.3747	0.021	165.9626	98.6239	0	0	0	0.1059	0.2548	0	1.9418	0.5072	0.7885	0.8913	0.8865	1.0933	0.4047	
8579-8	8579	2009_oh_8579_fruit-t.jpg	8	15.9867	17.1329	4.3942	4.445	4.7244	4.8768	1.0971	1.0751	0.8902	0.7746	1.1493	0.9719	0.9726	0.5254	0.582	0.0218	208.4337	105.5108	0.0369	178.7395	95.6909	0	0	0	0.1809	0.3665	0	4.2931	0.4505	0.7958	0.9212	0.8837	1.1176	0.3886	
8579-9	8579	2009_oh_8579_fruit-t.jpg	9	14.7752	15.2064	4.318	4.3434	4.064	4.2672	0.9825	0.9412	0.9176	0.7882	1.1642	0.9477	0.9872	0.5475	1.0992	0.0476	225.0953	125.0912	0.0615	172.0729	96.4144	0.0004	0	0	0.1867	0.8084	0	3.5176	0.4167	0.7665	0.8951	0.8889	0.9412	0.4199	
8580-1	8580	2009_oh_8580_fruit-t.jpg	1	19.706	26.4793	5.1816	5.2324	5.969	6.1976	1.1845	1.152	0.9167	0.799	1.1472	0.9424	0.9473	0.5345	0.8786	0.0365	240.9028	107.7845	0.0675	171.2163	85.5751	0	0	0	0.1961	1.9136	0	6.0195	0.418	0.7654	0.89	0.8815	1.1481	0.4234	
8580-2	8580	2009_oh_8580_fruit-t.jpg	2	17.7037	20.7432	4.7498	4.9022	5.1562	5.334	1.0881	1.0856	0.9198	0.7754	1.1862	0.9524	0.9684	0.5179	0.5341	0.0187	214.8465	111.4236	0.033	167.5728	98.1531	0.0003	0	0	0.2391	1.3923	0	6.2448	0.3739	0.7943	0.9222	0.883	1.1216	0.3999	
8580-3	8580	2009_oh_8580_fruit-t.jpg	3	17.7745	19.9729	4.318	4.4196	5.3594	5.5626	1.2586	1.2412	0.9529	0.7765	1.2273	0.9169	0.9284	0.539	0.5654	0.0206	214.9956	99.4477	0.0502	170.4589	79.1081	0	0	0	0.2096	1.7339	0	7.3584	0.4042	0.8073	0.9462	0.8844	1.3333	0.4106	
8580-4	8580	2009_oh_8580_fruit-t.jpg	4	15.9552	16.3606	3.9624	4.0894	4.8514	4.9276	1.205	1.2244	0.9423	0.8013	1.176	0.9444	0.9381	0.5462	0.2068	0.0032	188.1736	108.2806	0.0039	168.0141	79.7379	0	0	0	0.1697	1.2539	0	4.475	0.4118	0.7876	0.9102	0.8686	1.2459	0.4257	
8580-5	8580	2009_oh_8580_fruit-t.jpg	5	16.1591	18.2109	4.3434	4.3688	4.953	5.08	1.1628	1.1404	0.8889	0.8187	1.0857	0.9699	0.9539	0.5437	0.4151	0.0138	218.8949	98.9709	0.0171	176.293	91.2354	0	0	0	0.1545	1.5578	0	2.4035	0.455	0.7739	0.8902	0.88	1.1324	0.4172	
8580-6	8580	2009_oh_8580_fruit-t.jpg	6	15.5038	16.6877	3.9116	3.9624	5.1054	5.207	1.3141	1.3052	0.9091	0.8312	1.0938	0.9455	0.9241	0.53	0.2163	0.004	210.1021	95.9389	0.0274	168.9425	86.0809	0	0	0	0.1493	2.2549	0	3.9806	0.4049	0.7843	0.8889	0.8889	1.3115	0.4073	
8580-7	8580	2009_oh_8580_fruit-t.jpg	7	15.2462	16.3374	3.9624	3.9878	4.826	4.9276	1.2357	1.2179	0.9231	0.8077	1.1429	0.9589	0.9394	0.5588	0.4168	0.0137	201.8272	100.0653	0.0218	178.3478	83.3244	0	0	0	0.1689	0.8808	0	3.8333	0.4124	0.7876	0.8941	0.8889	1.2258	0.4154	
8580-8	8580	2009_oh_8580_fruit-t.jpg	8	14.8521	15.6361	4.064	4.1148	4.6228	4.6482	1.1296	1.1375	0.8562	0.8562	1	0.9813	0.9631	0.5298	0.4067	0.0138	203.1034	95.8834	0.0034	180	103.9647	0	0	0	0.1202	1.1923	0	1.4224	0.4699	0.7912	0.8889	0.8834	1.125	0.4027	
8580-9	8580	2009_oh_8580_fruit-t.jpg	9	14.924	15.2496	3.8608	3.9116	4.5974	4.8514	1.2403	1.1908	0.9145	0.8026	1.1393	0.9449	0.9394	0.5324	0.37	0.0112	208.1021	100.6045	0.0328	175.8111	87.0479	0.0004	0	0	0.1839	2.1632	0	4.3007	0.4084	0.7579	0.8889	0.8889	1.2	0.4258	
8582-1	8582	2009_oh_8582_fruit-t.jpg	1	19.6926	25.4277	4.572	4.6228	6.4008	6.6548	1.4396	1.4	0.8944	0.9	0.9938	0.9272	0.9015	0.5798	0	0.057	240.508	79.7699	0.0617	174.271	79.6913	0	0	0.1642	0	2.5594	4.221	0	0.5802	0.7663	0.8889	0.885	1.3889	0.4261	
8582-2	8582	2009_oh_8582_fruit-t.jpg	2	18.9875	24.6167	4.8006	4.8006	6.0706	6.2992	1.3122	1.2646	0.8307	0.836	0.9937	0.9619	0.9231	0.5323	0	0.0337	202.0539	77.0763	0.0405	163.9	78.5	0.0013	0	0.1012	0	2.3725	3.3564	0	0.496	0.7692	0.892	0.8837	1.2667	0.4134	
8582-3	8582	2009_oh_8582_fruit-t.jpg	3	19.2749	24.4851	4.7244	4.7752	6.0706	6.2992	1.3191	1.2849	0.8495	0.8548	0.9937	0.9669	0.9204	0.5571	0	0.0207	217.2281	80.82	0.0422	172.0759	75.814	0	0	0.0964	0	1.004	1.9037	0	0.4784	0.7854	0.9108	0.8818	1.3288	0.4138	
8582-4	8582	2009_oh_8582_fruit-t.jpg	4	17.9992	21.4477	4.4958	4.4958	5.3848	5.6388	1.2542	1.1977	0.8588	0.8757	0.9806	0.9294	0.9303	0.5997	0	0.0357	262.6747	87.5182	0.0463	175.0891	92.2571	0	0	0.0902	0	3.7828	1.8693	0	0.482	0.7602	0.8842	0.8842	1.2	0.4443	
8582-5	8582	2009_oh_8582_fruit-t.jpg	5	18.555	21.5709	4.2926	4.318	6.0452	6.2484	1.4471	1.4083	0.8876	0.787	1.1278	0.9516	0.8965	0.5397	0.6592	0.0259	216.1753	77.3659	0.0437	171.8709	71.3863	0	0	0	0.1657	1.1388	0	5.7515	0.4627	0.7755	0.892	0.8837	1.4179	0.4019	
8582-6	8582	2009_oh_8582_fruit-t.jpg	6	16.3003	17.3342	3.937	3.9878	5.1816	5.3594	1.3439	1.3161	0.8645	0.8387	1.0308	0.967	0.9175	0.5506	0.3818	0.0122	199.2915	82.4318	0.0466	171.0533	81.7753	0	0	0	0.1485	0.881	0	2.3269	0.4444	0.7714	0.895	0.8852	1.3279	0.4223	
8582-7	8582	2009_oh_8582_fruit-t.jpg	7	15.0641	15.4193	3.6576	3.7084	4.9022	5.0292	1.3562	1.3403	0.8681	0.875	0.9921	0.9585	0.9114	0.5568	0	0.0208	219.8752	77.0652	0.0372	178.7897	85.1624	0	0	0.1424	0	1.4467	2.469	0	0.5657	0.7716	0.8889	0.8786	1.3333	0.4306	
8582-8	8582	2009_oh_8582_fruit-t.jpg	8	13.9465	13.2129	3.6068	3.6322	4.3942	4.572	1.2587	1.2183	0.838	0.8169	1.0259	0.9711	0.9401	0.5404	0.7907	0.033	223.0337	89.8271	0.036	166.1818	87.9492	0	0	0	0.1241	1.0615	0	1.6268	0.4722	0.7598	0.8831	0.8774	1.2143	0.4159	
8582-9	8582	2009_oh_8582_fruit-t.jpg	9	12.6272	10.8232	3.175	3.175	4.0132	4.1148	1.296	1.264	0.848	0.848	1	0.9715	0.926	0.563	0	0.0183	208.6293	78.5176	0.0254	168.1177	87.4681	0	0	0.1266	0	0.2236	0.7742	0	0.5309	0.7826	0.9	0.8873	1.2857	0.4219	
8583-1	8583	2009_oh_8583_fruit-t.jpg	1	21.1577	30.4425	6.1214	6.1722	5.8674	6.2484	1.0123	0.9585	0.8672	0.7967	1.0885	0.9393	0.9869	0.5064	0.7574	0.0311	238.0537	119.9519	0.0655	169.1543	100.814	0	0	0	0.145	4.0776	0	4.7149	0.4435	0.751	0.9064	0.8846	0.9583	0.412	
8583-2	8583	2009_oh_8583_fruit-t.jpg	2	19.6526	26.6432	5.7912	5.8166	5.2324	5.5626	0.9563	0.9035	0.8684	0.8289	1.0476	0.96	0.9925	0.5425	0.9972	0.0429	227.941	119.8419	0.0593	175.8	115.1	0.0012	0	0	0.1598	1.7706	0	3.0921	0.4475	0.7523	0.8865	0.8865	0.9011	0.4323	
8583-3	8583	2009_oh_8583_fruit-t.jpg	3	20.1548	27.8645	5.8166	5.842	5.6388	6.0452	1.0348	0.9694	0.869	0.7817	1.1117	0.968	0.9896	0.5086	1.1164	0.049	232.1606	112.5812	0.0442	178.2039	93.7118	0.0012	0	0	0.1472	2.0675	0	3.3406	0.4504	0.7426	0.8756	0.88	0.967	0.4175	
8583-4	8583	2009_oh_8583_fruit-t.jpg	4	19.0096	25.0735	5.461	5.5118	5.5372	5.6642	1.0276	1.014	0.8419	0.8372	1.0056	0.9701	0.9896	0.5323	0	0.0249	241.3486	118.7896	0.0371	175.3	107.4	0.0111	0	0.1203	0	1.9595	1.8009	0	0.4843	0.7838	0.8923	0.8878	1.0235	0.4022	
8583-5	8583	2009_oh_8583_fruit-t.jpg	5	17.99	22.7464	5.0546	5.0546	5.3594	5.5626	1.1005	1.0603	0.8442	0.8492	0.9941	0.9769	0.9768	0.5329	0.5178	0.0196	212.3613	100.2598	0.0364	167.9	102.6	0.0003	0	0	0.1004	1.7661	0	1.3182	0.4703	0.7706	0.8889	0.8842	1.0633	0.4087	
8583-6	8583	2009_oh_8583_fruit-t.jpg	6	17.4672	21.0548	5.0038	5.0546	5.2324	5.334	1.0553	1.0457	0.8274	0.8122	1.0188	0.9513	0.9791	0.4728	0	0.007	215.0061	107.8562	0.0124	165.9537	108.4923	0	0	0.1232	0	4.8038	5.2626	0	0.5286	0.7847	0.8913	0.8865	1.0513	0.3843	
8583-7	8583	2009_oh_8583_fruit-t.jpg	7	17.5379	20.3812	4.8006	4.826	4.9784	5.1816	1.0737	1.037	0.8836	0.8201	1.0774	0.9412	0.9714	0.5333	0.6649	0.0264	206.0785	107.9077	0.0582	158.5	95.7	0	0	0	0.1505	2.7635	0	3.6349	0.4524	0.7586	0.8902	0.875	1.0267	0.4257	
8583-8	8583	2009_oh_8583_fruit-t.jpg	8	15.7563	17.2329	4.2164	4.2418	5.1054	5.1816	1.2216	1.2108	0.7952	0.8494	0.9362	0.9436	0.9474	0.4774	0	0.0026	201.8119	93.4346	0.0233	169.3471	94.6465	0	0	0.1538	0	3.9852	4.9458	0	0.5196	0.7882	0.8889	0.8889	1.2121	0.379	
8583-9	8583	2009_oh_8583_fruit-t.jpg	9	14.8891	14.7245	4.2164	4.2672	4.064	4.2926	1.006	0.9639	0.8434	0.8253	1.0219	0.9558	0.9854	0.5199	0	0.025	225.5639	102.6348	0.0441	170	105.6	0.0035	0	0.1339	0	2.7083	2.7485	0	0.547	0.7738	0.922	0.8784	0.9848	0.4095	
8584-1	8584	2009_oh_8584_fruit-t.jpg	1	17.9592	21.4361	4.3942	4.4704	5.8166	6.0198	1.3466	1.3237	0.763	0.8786	0.8684	0.9534	0.9138	0.5121	0	0.0075	209.0621	56.3018	0.0231	158.9	83.5	0.006	0	0.1654	0	2.1907	5.2171	0	0.5527	0.7712	0.8966	0.8792	1.3382	0.4149	
8584-2	8584	2009_oh_8584_fruit-t.jpg	2	19.162	21.5664	4.1402	4.2164	6.1214	6.4008	1.5181	1.4785	0.7914	0.8528	0.9281	0.9544	0.8891	0.5491	0	0.0192	188.1675	48.4254	0.0538	166.3952	71.0098	0.0006	0	0.1385	0	1.7888	3.9333	0	0.5321	0.741	0.8815	0.8611	1.4091	0.4231	
8584-3	8584	2009_oh_8584_fruit-t.jpg	3	18.797	22.2058	4.6736	4.7244	5.842	6.0198	1.2742	1.25	0.788	0.8043	0.9797	0.9716	0.9369	0.5162	0	0.0293	212.5693	70.6849	0.0666	178.1471	76.6418	0	0	0.1216	0	2.6144	2.3243	0	0.5079	0.7712	0.8878	0.8835	1.2466	0.3937	
8584-4	8584	2009_oh_8584_fruit-t.jpg	4	18.4759	22.3	4.5466	4.7498	5.6642	5.7912	1.2193	1.2458	0.8603	0.9665	0.8902	0.8961	0.9329	0.5623	0	0.0428	252.5129	78.2128	0.0707	162.2083	127.2803	0	0	0.242	0	3.7489	5.9677	0	0.6316	0.7753	0.8889	0.88	1.2394	0.4321	
8584-5	8584	2009_oh_8584_fruit-t.jpg	5	16.4465	17.0813	3.8354	3.9116	5.2832	5.4864	1.4026	1.3775	0.8146	0.8411	0.9685	0.9657	0.9084	0.5243	0	0.0228	208.3321	62.9134	0.0483	166.3906	79.0961	0	0	0.1368	0	2.1209	3.2941	0	0.5368	0.8	0.9348	0.8821	1.4333	0.3877	
8584-6	8584	2009_oh_8584_fruit-t.jpg	6	16.5753	17.9258	3.937	4.0386	5.6896	5.7912	1.434	1.4452	0.7484	0.8516	0.8788	0.9541	0.9019	0.4772	0	0	203.999	53.0137	0.0188	175.407	81.1508	0.0007	0	0.1908	0	2.9559	5.0949	0	0.5833	0.7841	0.89	0.8856	1.459	0.3862	
8584-7	8584	2009_oh_8584_fruit-t.jpg	7	16.1827	17.2684	3.8354	3.9116	5.3086	5.461	1.3961	1.3841	0.8477	0.9007	0.9412	0.9319	0.9036	0.5371	0	0.0076	211.8896	68.649	0.0171	153.9157	94.6298	0	0	0.1696	0	3.0327	4.2549	0	0.5442	0.7757	0.8877	0.8877	1.3833	0.4155	
8584-8	8584	2009_oh_8584_fruit-t.jpg	8	15.2796	14.389	3.3274	3.429	5.2324	5.461	1.5926	1.5725	0.7786	0.8321	0.9358	0.911	0.8694	0.4875	0	0.0082	210.2444	39.7184	0.0162	155.0419	77.8924	0	0	0.1554	0	3.2009	5.5597	0	0.5953	0.7664	0.8865	0.8865	1.5769	0.3994	
8584-9	8584	2009_oh_8584_fruit-t.jpg	9	14.4802	14.38	3.7592	3.8354	4.8768	4.8768	1.2715	1.2973	0.7095	0.8716	0.814	0.9685	0.9415	0.4832	0	0	191.2642	73.6636	0	160.2203	94.2353	0	0	0.2291	0	0.5864	5.7067	0	0.5938	0.7958	0.8889	0.8837	1.2881	0.368	
8585-1	8585	2009_oh_8585_fruit-t.jpg	1	17.8761	21.7929	4.7498	4.7752	5.4864	5.6896	1.1915	1.1551	0.8396	0.8182	1.0261	0.971	0.9511	0.5306	0.825	0.0349	198.2111	92.1371	0.0397	172.3618	91.5398	0	0	0	0.1057	1.9507	0	2.0214	0.5022	0.7623	0.8854	0.8808	1.1333	0.4071	
8585-2	8585	2009_oh_8585_fruit-t.jpg	2	17.1587	20.4916	4.7498	4.8006	5.207	5.334	1.1111	1.0963	0.8663	0.8021	1.08	0.9611	0.966	0.5146	0.136	0	192.3172	105.6291	0.0279	173.1479	95.48	0	0	0	0.1438	2.5502	0	3.2872	0.4619	0.7751	0.8901	0.8804	1.0946	0.4071	
8585-3	8585	2009_oh_8585_fruit-t.jpg	3	17.051	20.3071	4.8768	4.9276	4.953	5.207	1.0567	1.0156	0.8438	0.8177	1.0318	0.9669	0.9824	0.5106	0	0.0093	205.2055	109.1528	0.044	173.3	106.5	0	0	0.0804	0	2.4412	2.4456	0	0.4683	0.7549	0.8902	0.88	1.0132	0.4159	
8585-4	8585	2009_oh_8585_fruit-t.jpg	4	16.1119	17.5077	4.2926	4.318	4.6482	4.9276	1.1412	1.0828	0.8817	0.8343	1.0567	0.9402	0.9572	0.542	0.4921	0.0183	200.7905	101.8277	0.0651	167.9714	97.1398	0.0004	0	0	0.1012	2.2176	0	3.0414	0.5103	0.7461	0.8889	0.878	1.0746	0.4415	
8585-5	8585	2009_oh_8585_fruit-t.jpg	5	16.3783	17.7019	4.318	4.3688	4.826	5.0038	1.1453	1.1176	0.9059	0.7706	1.1756	0.935	0.9543	0.5218	0.7165	0.028	199.5233	111.4613	0.0566	175.27	85.2525	0	0	0	0.225	1.949	0	5.6901	0.396	0.7755	0.9048	0.8837	1.1343	0.417	
8585-6	8585	2009_oh_8585_fruit-t.jpg	6	16.293	18.4213	4.318	4.3434	4.953	5.0292	1.1579	1.1471	0.8824	0.8471	1.0417	0.9661	0.9496	0.5722	0.2435	0.0055	192.2301	94.7488	0.0138	172.649	93.1807	0	0	0	0.1324	1.1726	0	0.9176	0.4798	0.7817	0.8902	0.88	1.1324	0.4239	
8585-7	8585	2009_oh_8585_fruit-t.jpg	7	16.6138	18.4954	4.3434	4.3942	5.1308	5.2832	1.2023	1.1813	0.8713	0.8304	1.0493	0.9539	0.9514	0.5221	0	0.0448	227.0533	106.4905	0.0519	149	92.4	0.0007	0	0.1342	0	3.0628	2.6279	0	0.528	0.7729	0.8889	0.8791	1.1765	0.4039	
8585-8	8585	2009_oh_8585_fruit-t.jpg	8	15.7168	16.9277	4.0386	4.064	5.207	5.2832	1.3	1.2893	0.8428	0.805	1.0469	0.9574	0.9289	0.5054	0	0.0109	211.2608	97.8472	0.0401	179.6626	78.1571	0.0004	0	0.0957	0	2.4106	3.6038	0	0.4663	0.7826	0.895	0.8804	1.2857	0.389	
8585-9	8585	2009_oh_8585_fruit-t.jpg	9	13.2578	12.2116	3.429	3.5306	4.191	4.2418	1.2014	1.2222	0.837	0.8889	0.9417	0.9445	0.9418	0.5247	0	0.0139	186.1397	80.4262	0.0035	176.803	92.8385	0	0	0.1868	0	2.5181	3.2971	0	0.5868	0.7831	0.8904	0.8784	1.2264	0.4282	
8586-1	8586	2009_oh_8586_fruit-t.jpg	1	19.8384	26.6167	5.4864	5.5118	5.6642	5.9944	1.0876	1.0324	0.8935	0.787	1.1353	0.9367	0.9729	0.5432	1.3965	0.0628	261.1595	111.4397	0.109	172.7	99.6	0.0022	0	0	0.1624	2.0638	0	5.3981	0.4576	0.7489	0.8889	0.88	1.0233	0.4237	
8586-2	8586	2009_oh_8586_fruit-t.jpg	2	21.1069	29.367	6.4262	6.4262	4.8768	5.588	0.8696	0.7589	0.8854	0.834	1.0616	0.8777	0.9543	0.5756	0	0.109	247.2257	134.8004	0.2348	173.4357	127.3805	0.0002	0	0	0.1387	2.0868	0	4.5238	0.4818	0.6941	0.8837	0.8837	0.76	0.4755	
8586-3	8586	2009_oh_8586_fruit-t.jpg	3	18.2984	23.149	5.2578	5.2578	5.207	5.4864	1.0435	0.9903	0.8309	0.8116	1.0238	0.9712	0.9856	0.5301	0.8343	0.0351	227.2393	100.0395	0.0718	177.9386	105.0588	0	0	0	0.1257	0.8605	0	1.9612	0.4769	0.7535	0.8852	0.8804	0.9878	0.4185	
8586-4	8586	2009_oh_8586_fruit-t.jpg	4	18.3195	23.3464	5.08	5.1054	5.461	5.6896	1.1144	1.075	0.85	0.805	1.0559	0.975	0.9675	0.5162	0.7156	0.029	232.6598	97.1441	0.0372	174.3722	95.8492	0	0	0	0.141	2.2422	0	2.34	0.4643	0.7623	0.8901	0.8808	1.0625	0.4097	
8586-5	8586	2009_oh_8586_fruit-t.jpg	5	18.1399	22.5787	5.0038	5.0292	5.334	5.588	1.1111	1.066	0.8832	0.7919	1.1154	0.9482	0.9697	0.5417	1.1991	0.053	243.6325	107.1925	0.0917	169.8215	95.3511	0	0	0	0.158	2.0639	0	4.9137	0.4636	0.7671	0.8936	0.8889	1.0769	0.4118	
8586-6	8586	2009_oh_8586_fruit-t.jpg	6	19.375	23.0109	4.8514	4.9276	5.6388	5.8928	1.1959	1.1623	0.8534	0.822	1.0382	0.9518	0.9453	0.5459	0.9228	0.0399	228.8696	88.6237	0.0741	169.5047	95.5789	0.0003	0	0	0.0953	2.4026	0	3.7979	0.5269	0.7965	0.9485	0.872	1.2267	0.3922	
8586-7	8586	2009_oh_8586_fruit-t.jpg	7	17.3594	20.4729	4.826	4.9022	4.953	5.2832	1.0777	1.0263	0.9421	0.7421	1.2695	0.919	0.9691	0.5324	1.0844	0.0463	222.0517	119.9675	0.0807	164.9	92.1	0.0003	0	0	0.2372	0.6957	0	8.349	0.3942	0.744	0.8902	0.88	1.0132	0.4206	
8586-8	8586	2009_oh_8586_fruit-t.jpg	8	16.9879	19.1161	4.3434	4.3434	5.1562	5.3848	1.2398	1.1871	0.8421	0.8304	1.0141	0.9712	0.9405	0.5561	0.6202	0.0248	223.8237	86.7976	0.0428	171.7	93.9	0.001	0	0	0.0967	0.7536	0	1.8647	0.5091	0.7773	0.9061	0.8865	1.2059	0.4088	
8586-9	8586	2009_oh_8586_fruit-t.jpg	9	16.8678	19.6761	4.5466	4.5974	5.0038	5.207	1.1326	1.1006	0.8659	0.8603	1.0065	0.9604	0.9598	0.5514	0	0.0314	215.3803	98.1102	0.0541	177.9386	99.4404	0	0	0.1418	0	1.5098	1.7611	0	0.5388	0.7647	0.8864	0.8814	1.0986	0.4295	
8587-1	8587	2009_oh_8587_fruit-t.jpg	1	19.12	25.1432	5.5118	5.5626	5.2832	5.6896	1.0228	0.9585	0.8433	0.8571	0.9839	0.9156	0.9803	0.5153	0	0.0605	216.5991	112.7923	0.064	175.0569	122.7401	0.0005	0	0.1298	0	6.5381	6.6514	0	0.4955	0.7444	0.8925	0.8877	0.9651	0.4246	
8587-2	8587	2009_oh_8587_fruit-t.jpg	2	18.6849	23.0264	5.1308	5.1562	5.207	5.4864	1.064	1.0149	0.8614	0.8218	1.0482	0.9678	0.9794	0.5386	0.8049	0.0338	215.9349	103.5833	0.0412	158.3766	101.7199	0.0118	0	0	0.1118	2.0047	0	1.8911	0.4956	0.7721	0.9121	0.883	1.0375	0.4155	
8587-3	8587	2009_oh_8587_fruit-t.jpg	3	18.4508	22.1638	5.0292	5.0546	5.1054	5.3086	1.0503	1.0152	0.8889	0.8333	1.0667	0.9653	0.9801	0.5591	0.7019	0.0284	210.5603	112.1313	0.0489	174.523	102.8912	0	0	0	0.1373	0.3654	0	3.0051	0.481	0.7981	0.9379	0.8783	1.0641	0.408	
8587-4	8587	2009_oh_8587_fruit-t.jpg	4	17.5082	21.7367	5.1816	5.1816	5.1054	5.1816	1	0.9853	0.8676	0.8186	1.0599	0.9741	0.9923	0.5407	0.5776	0.0224	212.8807	115.8933	0.0369	176.9338	108.8939	0.0006	0	0	0.1173	1.6404	0	1.6897	0.4951	0.7882	0.8889	0.8889	0.9877	0.3958	
8587-5	8587	2009_oh_8587_fruit-t.jpg	5	17.1885	20.609	4.7498	4.7498	5.1562	5.4102	1.139	1.0856	0.8984	0.7861	1.1429	0.9451	0.9622	0.5197	0.8571	0.0361	203.5591	108.6965	0.0532	170.9352	92.4479	0	0	0	0.1392	2.7453	0	5.1022	0.446	0.7547	0.884	0.8791	1.0811	0.4178	
8587-6	8587	2009_oh_8587_fruit-t.jpg	6	16.6656	18.3038	4.445	4.5212	4.8768	5.0546	1.118	1.0971	0.8857	0.8114	1.0915	0.9562	0.9625	0.539	0.5668	0.0215	209.4705	104.4156	0.0454	169.8	91.5	0	0	0	0.1505	2.4242	0	3.209	0.4495	0.798	0.9294	0.8827	1.1449	0.3964	
8587-7	8587	2009_oh_8587_fruit-t.jpg	7	17.01	19.3225	4.7498	4.8006	4.7244	5.0038	1.0423	0.9947	0.9144	0.754	1.2128	0.9403	0.9806	0.5302	0.8793	0.0364	236.1507	121.1661	0.0682	165.04	93.9768	0	0	0	0.2048	0.8469	0	5.9734	0.4341	0.7551	0.8916	0.8862	1	0.4256	
8587-8	8587	2009_oh_8587_fruit-t.jpg	8	15.3586	16.2174	4.2418	4.2418	4.6482	4.7752	1.1257	1.0958	0.8563	0.8084	1.0593	0.9787	0.9705	0.5396	0.5628	0.0217	199.1392	97.2167	0.0471	153.887	99.3438	0	0	0	0.1169	0.6364	0	1.8735	0.4922	0.7701	0.8889	0.878	1.0909	0.4061	
8587-9	8587	2009_oh_8587_fruit-t.jpg	9	13.2686	12.3226	3.937	3.937	3.7846	3.937	1	0.9613	0.8452	0.7806	1.0826	0.972	0.9932	0.4991	0.4828	0.0176	196.3285	110.0545	0.0412	175.01	101.0782	0	0	0	0.126	1.3377	0	1.7662	0.4968	0.7662	0.8872	0.8806	0.9672	0.408	
8588-1	8588	2009_oh_8588_fruit-t.jpg	1	21.3141	29.5999	4.7752	4.7752	7.4168	7.62	1.5957	1.5532	0.8564	0.8191	1.0455	0.9666	0.8745	0.5188	0.2295	0.005	211.8977	64.7188	0.0144	157.7475	72.343	0	0	0	0.116	2.612	0	3.9626	0.5	0.7759	0.8889	0.8855	1.5467	0.4043	
8588-2	8588	2009_oh_8588_fruit-t.jpg	2	21.345	28.2038	4.5466	4.6228	7.7724	7.8994	1.7088	1.7095	0.7765	0.8659	0.8968	0.9627	0.8606	0.4925	0	0.0217	202.6304	49.6746	0.0019	161.7718	66.6644	0	0.3973	0.1852	0	1.8935	7.1768	0	0.5852	0.7871	0.8905	0.8873	1.7183	0.3775	
