	Tomato Analyzer - Color Data														
	Plot #	Plot File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment
unique#	Plot #	Plot File Name	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
8941-1	8941	2009_oh_8941_fruit-c.jpg	1	11.3267	43.7812	129.015	74.3162	49.467	83.9846	37.5106	18.188	26.371	54.5043	32.7665	color data not normalized to color checker
8941-2	8941	2009_oh_8941_fruit-c.jpg	2	13.8713	45.1266	130.242	75.6721	50.794	85.1901	38.0619	18.001	26.3913	55.0068	32.8514	color data not normalized to color checker
8941-3	8941	2009_oh_8941_fruit-c.jpg	3	3.89074	44.0212	119.77	65.6549	44.5685	77.3342	34.0166	18.8444	24.6675	52.5319	31.4053	color data not normalized to color checker
8941-4	8941	2009_oh_8941_fruit-c.jpg	4	34.8869	17.5133	124.822	82.2167	48.9539	81.7769	38.9608	11.6732	27.9243	65.1153	31.6719	color data not normalized to color checker
8941-5	8941	2009_oh_8941_fruit-c.jpg	5	29.3531	17.5092	120.035	78.4573	46.0183	78.1418	37.3928	11.4961	27.5818	65.3302	31.6036	color data not normalized to color checker
8941-6	8941	2009_oh_8941_fruit-c.jpg	6	14.5128	38.1921	120.461	70.3874	47.4899	79.0351	35.3433	16.5853	24.5321	55.4907	30.2968	color data not normalized to color checker
8941-7	8941	2009_oh_8941_fruit-c.jpg	7	23.9651	37.6373	115.938	70.5908	45.8207	76.1213	34.7784	14.3091	24.5919	59.1364	29.6654	color data not normalized to color checker
8941-8	8941	2009_oh_8941_fruit-c.jpg	8	36.3392	25.0302	121.703	78.4197	45.0352	78.4647	37.5782	12.1668	28.4024	64.9642	32.6598	color data not normalized to color checker
8941-9	8941	2009_oh_8941_fruit-c.jpg	9	25.557	39.0899	117.774	72.6754	47.2426	77.6515	35.6137	14.0128	24.937	59.942	30.1797	color data not normalized to color checker
8942-1	8942	2009_oh_8942_fruit-c.jpg	1	5.1833	47.9835	134.933	76.4	53.3704	88.6052	38.856	19.7304	26.1103	52.9823	33.1864	color data not normalized to color checker
8942-2	8942	2009_oh_8942_fruit-c.jpg	2	6.9183	54.4361	137.177	79.6721	59.8573	92.6563	40.0226	19.4169	24.1018	52.2578	31.6822	color data not normalized to color checker
8942-3	8942	2009_oh_8942_fruit-c.jpg	3	13.5318	34.5693	134.71	80.8328	55.7144	89.5362	39.9532	17.3418	26.2171	57.6057	32.2291	color data not normalized to color checker
8942-4	8942	2009_oh_8942_fruit-c.jpg	4	18.5562	32.8488	122.675	74.9654	50.2911	81.3699	36.7626	15.1231	24.8276	58.2677	29.9287	color data not normalized to color checker
8942-5	8942	2009_oh_8942_fruit-c.jpg	5	16.955	27.539	117.486	73.2686	50.3805	78.9518	35.6154	13.9975	23.2496	59.6069	27.8362	color data not normalized to color checker
8942-6	8942	2009_oh_8942_fruit-c.jpg	6	13.9306	34.6118	130.986	78.6254	53.9538	86.9785	38.9327	16.8543	25.6897	57.3439	31.5125	color data not normalized to color checker
8942-7	8942	2009_oh_8942_fruit-c.jpg	7	8.95687	34.3382	119.277	69.8218	47.4068	78.3759	34.9641	16.5169	24.1612	56.6951	29.8766	color data not normalized to color checker
8942-8	8942	2009_oh_8942_fruit-c.jpg	8	4.89352	55.9825	125.723	69.7266	50.1982	82.7717	35.9374	19.4685	23.9555	50.8798	31.335	color data not normalized to color checker
8942-9	8942	2009_oh_8942_fruit-c.jpg	9	7.10082	38.2652	116.548	69.4643	50.0304	78.3535	34.5463	15.7626	22.0385	54.7986	27.6054	color data not normalized to color checker
8943-1	8943	2009_oh_8943_fruit-c.jpg	1	30.5481	5.98652	145.553	104.381	76.6775	104.563	47.5206	10.2179	24.4927	66.8843	27.2943	color data not normalized to color checker
8943-2	8943	2009_oh_8943_fruit-c.jpg	2	12.7598	43.6031	128.894	83.2907	64.7332	91.0519	39.7051	14.3801	20.8274	56.5192	26.0612	color data not normalized to color checker
8943-3	8943	2009_oh_8943_fruit-c.jpg	3	28.1678	13.3852	141.747	97.1133	69.4092	99.3625	45.1304	12.0457	25.1966	63.1703	28.6544	color data not normalized to color checker
8943-4	8943	2009_oh_8943_fruit-c.jpg	4	13.8585	15.533	135.262	88.6949	64.5982	94.0447	42.0907	13.7789	23.8948	59.4045	28.094	color data not normalized to color checker
8943-5	8943	2009_oh_8943_fruit-c.jpg	5	17.6898	20.0442	128.123	83.4371	60.2886	88.6528	39.7348	13.4234	23.1787	59.2004	27.3672	color data not normalized to color checker
8943-6	8943	2009_oh_8943_fruit-c.jpg	6	19.7152	26.2479	141.138	94.3051	70.9925	99.8048	44.2584	13.6881	23.3828	59.4076	27.7724	color data not normalized to color checker
8943-7	8943	2009_oh_8943_fruit-c.jpg	7	20.3027	29.8194	127.634	84.1735	62.5304	89.4627	39.8927	13.0116	22.0769	59.3218	26.4151	color data not normalized to color checker
8943-8	8943	2009_oh_8943_fruit-c.jpg	8	72.2717	0.62226	145.818	112.65	78.7572	105.677	49.7426	5.79422	26.1772	76.3026	27.243	color data not normalized to color checker
8944-1	8944	2009_oh_8944_fruit-c.jpg	1	19.2558	29.2626	126.091	79.1712	54.523	84.9704	38.2996	14.6052	24.6035	58.8375	29.3325	color data not normalized to color checker
8944-2	8944	2009_oh_8944_fruit-c.jpg	2	27.9272	29.8064	134.969	87.3966	60.2273	91.8313	41.6113	14.0886	25.8152	60.5851	30.3976	color data not normalized to color checker
8944-3	8944	2009_oh_8944_fruit-c.jpg	3	14.0303	39.7105	126.23	78.4472	57.911	86.6367	38.1937	15.3956	22.5637	55.5908	27.9902	color data not normalized to color checker
8944-4	8944	2009_oh_8944_fruit-c.jpg	4	15.2747	37.4815	127.257	78.7012	56.106	86.2646	38.307	15.5178	23.7664	56.2995	29.0646	color data not normalized to color checker
8944-5	8944	2009_oh_8944_fruit-c.jpg	5	29.1284	6.06603	147.522	101.903	71.8238	103.202	47.1229	12.0812	26.6512	65.4836	29.8379	color data not normalized to color checker
8944-6	8944	2009_oh_8944_fruit-c.jpg	6	21.5579	38.5872	136.907	88.5595	64.865	94.9312	42.22	14.7375	24.1331	58.3144	29.2575	color data not normalized to color checker
8944-7	8944	2009_oh_8944_fruit-c.jpg	7	16.1619	27.6762	135.18	85.463	60.6301	92.1441	41.0953	15.3868	25.0314	57.3829	30.0191	color data not normalized to color checker
8944-8	8944	2009_oh_8944_fruit-c.jpg	8	23.4975	24.7668	145.663	95.8066	68.6538	100.842	45.2317	14.5398	25.9994	60.246	30.5294	color data not normalized to color checker
8944-9	8944	2009_oh_8944_fruit-c.jpg	9	55.3007	0.554555	151.364	112.571	78.5552	108.188	50.4034	8.25006	27.2742	72.9612	28.9572	color data not normalized to color checker
8945-1	8945	2009_oh_8945_fruit-c.jpg	1	17.1475	28.5958	144.671	88.8962	61.0093	96.7575	43.3445	17.4046	27.8307	58.0322	33.5834	color data not normalized to color checker
8945-2	8945	2009_oh_8945_fruit-c.jpg	2	11.5267	45.9314	137.427	81.4179	58.9029	92.3667	40.512	18.4569	25.3069	54.0432	32.1123	color data not normalized to color checker
8945-3	8945	2009_oh_8945_fruit-c.jpg	3	51.9471	4.33187	147.028	107.165	71.416	102.79	48.3543	8.71685	28.4627	72.1626	30.5762	color data not normalized to color checker
8945-4	8945	2009_oh_8945_fruit-c.jpg	4	18.7822	16.2701	142.332	90.513	61.6249	95.9719	43.4605	15.4963	27.4795	60.0403	32.1943	color data not normalized to color checker
8945-5	8945	2009_oh_8945_fruit-c.jpg	5	23.5011	14.6956	142.188	93.0239	63.5307	96.7897	44.0237	14.1742	27.2026	61.9635	31.3408	color data not normalized to color checker
8945-6	8945	2009_oh_8945_fruit-c.jpg	6	41.6619	5.02175	147.39	104.389	70.1571	102.358	47.6945	10.4147	28.189	69.0294	30.7574	color data not normalized to color checker
8946-1	8946	2009_oh_8946_fruit-c.jpg	1	10.0831	32.3008	138.424	82.9276	57.9161	92.3651	40.9033	17.8365	26.3478	56.5657	32.4355	color data not normalized to color checker
8946-2	8946	2009_oh_8946_fruit-c.jpg	2	15.2828	17.0536	136.493	86.1187	59.6128	92.2719	41.5451	15.3445	26.0409	59.1682	30.8401	color data not normalized to color checker
8946-3	8946	2009_oh_8946_fruit-c.jpg	3	6.11304	44.734	112.506	63.8441	44.6958	73.9684	32.464	16.8781	22.4909	52.9679	28.5402	color data not normalized to color checker
8946-4	8946	2009_oh_8946_fruit-c.jpg	4	66.2866	0.26355	143.554	110.47	70.2472	100.613	48.8312	5.13424	29.5465	78.7892	30.7877	color data not normalized to color checker
8946-5	8946	2009_oh_8946_fruit-c.jpg	5	15.4525	41.2794	120.927	72.1851	50.0306	80.4137	35.7441	15.961	23.8216	57.5406	29.6057	color data not normalized to color checker
8946-6	8946	2009_oh_8946_fruit-c.jpg	6	16.8717	38.234	118.154	71.0992	48.843	78.5782	35.1797	15.3381	23.596	56.9358	28.9788	color data not normalized to color checker
8946-7	8946	2009_oh_8946_fruit-c.jpg	7	8.65457	49.1758	126.389	72.2603	51.2913	83.5615	36.5863	18.4096	24.3283	54.1867	31.21	color data not normalized to color checker
8946-8	8946	2009_oh_8946_fruit-c.jpg	8	13.1613	35.1086	120.272	72.1192	50.0372	80.1381	35.6883	15.762	23.6652	55.8169	29.0686	color data not normalized to color checker
8947-1	8947	2009_oh_8947_fruit-c.jpg	1	8.24851	47.2283	119.464	70.3914	52.3139	80.8087	35.1885	16.6315	21.7654	53.6239	27.9789	color data not normalized to color checker
8947-2	8947	2009_oh_8947_fruit-c.jpg	2	14.2688	33.9283	143.111	87.9883	63.1108	97.0302	42.9013	17.3048	26.1015	57.2091	32.0211	color data not normalized to color checker
8947-3	8947	2009_oh_8947_fruit-c.jpg	3	7.61129	45.6468	106.521	62.1893	45.2726	71.4082	31.1719	15.3541	20.3875	53.4305	26.0325	color data not normalized to color checker
8947-4	8947	2009_oh_8947_fruit-c.jpg	4	7.30806	52.1001	125.052	72.094	52.7918	83.66	36.3871	18.0478	23.1353	52.8592	29.9429	color data not normalized to color checker
8947-5	8947	2009_oh_8947_fruit-c.jpg	5	13.9326	35.3037	131.186	80.3056	57.8338	88.9312	39.3223	16.2672	24.2016	56.8493	29.9712	color data not normalized to color checker
8947-6	8947	2009_oh_8947_fruit-c.jpg	6	5.95738	49.3959	121.535	73.1015	56.0298	83.5406	36.2114	16.2768	20.8983	52.3216	26.8959	color data not normalized to color checker
8948-1	8948	2009_oh_8948_fruit-c.jpg	1	7.41493	51.0048	148.292	86.1912	63.0098	99.4045	43.1656	20.5748	26.6835	52.8088	34.291	color data not normalized to color checker
8948-2	8948	2009_oh_8948_fruit-c.jpg	2	35.0803	12.2695	153.028	104.529	72.3746	106.05	48.4504	12.9002	28.2422	65.6214	31.9147	color data not normalized to color checker
8948-3	8948	2009_oh_8948_fruit-c.jpg	3	3.38569	49.1512	138.716	76.8808	53.4638	90.4263	39.5325	21.0991	27.1419	52.0987	34.7891	color data not normalized to color checker
8948-4	8948	2009_oh_8948_fruit-c.jpg	4	12.6394	24.2963	118.504	71.3089	48.3475	78.5177	35.2775	15.2671	23.9697	57.103	28.929	color data not normalized to color checker
8948-5	8948	2009_oh_8948_fruit-c.jpg	5	12.1783	43.3044	141.992	86.0481	61.6718	95.8244	42.2966	17.8896	25.9468	55.2348	32.1981	color data not normalized to color checker
8948-6	8948	2009_oh_8948_fruit-c.jpg	6	18.1856	34.2661	149.015	94.4561	67.7553	101.994	45.3377	16.5925	26.7192	57.8144	32.2317	color data not normalized to color checker
8948-7	8948	2009_oh_8948_fruit-c.jpg	7	14.4852	20.5323	143.259	91.8717	66.6049	98.7512	43.9408	15.5393	25.4224	58.477	30.3047	color data not normalized to color checker
8949-1	8949	2009_oh_8949_fruit-c.jpg	1	20.8707	0.0739296	126.378	117.498	46.7404	81.4963	48.8114	-8.63278	40.8128	102.047	41.9752	color data not normalized to color checker
8949-2	8949	2009_oh_8949_fruit-c.jpg	2	1.40067	0	136.433	137.141	59.0031	93.1273	55.4635	-14.1516	42.72	108.755	45.1295	color data not normalized to color checker
8949-3	8949	2009_oh_8949_fruit-c.jpg	3	1.65226	0	133.474	133.242	53.1383	88.6482	53.9948	-13.7929	43.7249	107.845	45.9458	color data not normalized to color checker
8949-4	8949	2009_oh_8949_fruit-c.jpg	4	10.0682	0.0249269	134.28	129.07	50.362	87.0173	52.8026	-11.2806	43.6736	104.482	45.2273	color data not normalized to color checker
8949-5	8949	2009_oh_8949_fruit-c.jpg	5	13.9157	0.0161461	143.514	136.701	58.6357	95.2312	55.8158	-10.8061	43.5432	103.865	45.0334	color data not normalized to color checker
8950-1	8950	2009_oh_8950_fruit-c.jpg	1	25.1774	25.2263	138.086	85.4827	54.3571	90.528	41.5685	15.9455	29.0194	61.2443	34.1541	color data not normalized to color checker
8950-2	8950	2009_oh_8950_fruit-c.jpg	2	20.424	33.9812	115.587	69.882	45.3587	75.7055	34.4437	14.6756	24.5516	59.1552	29.5782	color data not normalized to color checker
8950-3	8950	2009_oh_8950_fruit-c.jpg	3	36.4206	18.953	120.152	77.4237	45.9667	78.1684	36.9982	12.1929	27.434	64.9358	31.0598	color data not normalized to color checker
8950-4	8950	2009_oh_8950_fruit-c.jpg	4	30.4489	29.5534	123.308	77.1071	46.5728	79.9381	37.3946	13.8241	27.6808	62.3631	32.1484	color data not normalized to color checker
8950-5	8950	2009_oh_8950_fruit-c.jpg	5	32.4472	7.87247	127.968	82.2367	49.1118	83.3245	39.3137	13.0297	28.7933	64.8773	32.3577	color data not normalized to color checker
8950-6	8950	2009_oh_8950_fruit-c.jpg	6	39.9071	2.96897	135.882	90.9871	54.0925	89.3898	42.5973	11.807	30.3823	68.3239	33.4926	color data not normalized to color checker
8950-7	8950	2009_oh_8950_fruit-c.jpg	7	18.4928	46.2861	120.036	69.1683	44.5632	77.4514	34.957	16.9059	25.7611	56.4913	31.7723	color data not normalized to color checker
8950-8	8950	2009_oh_8950_fruit-c.jpg	8	35.4316	27.9943	126.963	81.1082	49.033	82.8154	38.8621	13.2879	28.2853	63.5151	32.5969	color data not normalized to color checker
8950-9	8950	2009_oh_8950_fruit-c.jpg	9	32.7763	21.76	124.697	79.3452	48.2117	81.3553	38.1023	13.2743	27.7284	63.471	31.8437	color data not normalized to color checker
8951-1	8951	2009_oh_8951_fruit-c.jpg	1	37.1867	7.31616	136.698	94.7682	61.7494	93.3799	43.7921	10.5677	27.537	67.6493	30.3265	color data not normalized to color checker
8951-2	8951	2009_oh_8951_fruit-c.jpg	2	22.1247	38.2051	123.454	79.8004	58.113	85.3745	38.2022	13.4163	22.233	59.2704	27.1458	color data not normalized to color checker
8951-3	8951	2009_oh_8951_fruit-c.jpg	3	23.26	41.9471	123.677	76.7283	53.6549	83.4365	37.3907	14.8092	23.7159	57.0037	28.999	color data not normalized to color checker
8951-4	8951	2009_oh_8951_fruit-c.jpg	4	36.594	30.1882	119.556	78.3579	51.8989	80.6748	37.2747	11.8859	24.4113	62.4743	28.3714	color data not normalized to color checker
8951-5	8951	2009_oh_8951_fruit-c.jpg	5	8.30874	57.4671	132.419	77.8408	59.2827	90.1856	38.9645	18.3791	22.8207	51.0025	30.0431	color data not normalized to color checker
8951-6	8951	2009_oh_8951_fruit-c.jpg	6	24.8528	35.7457	129.326	83.1097	57.7598	88.0261	39.8609	13.8931	24.6259	59.1791	29.4886	color data not normalized to color checker
8951-7	8951	2009_oh_8951_fruit-c.jpg	7	11.0431	51.3579	129.948	77.5003	57.2844	88.0854	38.4987	17.469	23.3929	53.6606	29.8947	color data not normalized to color checker
8951-8	8951	2009_oh_8951_fruit-c.jpg	8	19.2152	38.5604	124.442	80.4041	60.0124	86.765	38.5763	13.5604	21.5875	57.757	26.4608	color data not normalized to color checker
8951-9	8951	2009_oh_8951_fruit-c.jpg	9	13.5831	53.4126	132.161	80.6979	59.8026	90.3007	39.6698	16.7199	23.3497	54.4433	29.6695	color data not normalized to color checker
8952-1	8952	2009_oh_8952_fruit-c.jpg	1	27.202	5.32329	166.31	113.653	80.1338	115.97	52.4815	13.8698	29.358	64.3062	33.0055	color data not normalized to color checker
8952-2	8952	2009_oh_8952_fruit-c.jpg	2	25.301	6.89636	159.588	109.272	77.7597	111.683	50.5168	13.3844	27.9829	63.8738	31.4925	color data not normalized to color checker
8952-3	8952	2009_oh_8952_fruit-c.jpg	3	3.00464	35.9222	145.95	86.4483	63.6532	98.6137	42.9989	19.4871	25.872	52.7828	32.7242	color data not normalized to color checker
8952-4	8952	2009_oh_8952_fruit-c.jpg	4	3.03395	45.7264	145.482	85.3499	63.8204	98.4681	42.6601	19.9313	25.3382	51.9448	32.6092	color data not normalized to color checker
8953-1	8953	2009_oh_8953_fruit-c.jpg	1	11.7309	64.9584	128.355	68.3982	48.9985	83.4363	36.0639	21.1565	24.9928	50.0695	33.8349	color data not normalized to color checker
8953-2	8953	2009_oh_8953_fruit-c.jpg	2	9.37914	59.26	140.767	78.652	57.4529	93.2733	40.4032	21.1032	25.8719	51.0326	34.1941	color data not normalized to color checker
8953-3	8953	2009_oh_8953_fruit-c.jpg	3	7.0597	51.492	136.647	77.6831	58.0022	91.5891	39.5907	19.9443	24.4699	51.7224	32.1893	color data not normalized to color checker
8953-4	8953	2009_oh_8953_fruit-c.jpg	4	14.996	61.2605	126.409	74.1342	55.8557	85.6847	37.2401	17.7292	22.3859	52.3357	29.867	color data not normalized to color checker
8953-5	8953	2009_oh_8953_fruit-c.jpg	5	19.9738	35.6613	126.866	80.821	58.0244	86.9651	38.978	14.1808	23.3209	58.631	28.4	color data not normalized to color checker
8953-6	8953	2009_oh_8953_fruit-c.jpg	6	6.29347	72.4576	132.609	73.458	57.4917	89.4501	37.9737	20.7591	22.5258	47.3768	31.2355	color data not normalized to color checker
8954-1	8954	2009_oh_8954_fruit-c.jpg	1	34.7993	32.3515	139.752	94.82	65.0149	96.3481	44.3225	11.9785	26.6019	66.2335	31.4363	color data not normalized to color checker
8954-2	8954	2009_oh_8954_fruit-c.jpg	2	21.7112	55.4651	134.716	79.5554	57.5441	90.4334	39.8161	18.05	24.9101	55.1527	32.5707	color data not normalized to color checker
8954-3	8954	2009_oh_8954_fruit-c.jpg	3	10.5401	67.1484	139.326	83.2017	66.4212	96.7983	41.4013	18.7915	22.0227	50.3414	30.001	color data not normalized to color checker
8954-4	8954	2009_oh_8954_fruit-c.jpg	4	18.2214	40.1413	140.215	96.4377	76.0204	101.758	44.8996	12.5588	21.3428	59.6566	26.3791	color data not normalized to color checker
8954-5	8954	2009_oh_8954_fruit-c.jpg	5	11.9762	71.2958	127.448	73.6928	57.1086	86.8155	37.2734	18.5255	21.6433	48.9864	29.6987	color data not normalized to color checker
8954-6	8954	2009_oh_8954_fruit-c.jpg	6	11.8884	60.6769	130.286	80.562	64.3523	91.5645	39.5012	16.3969	20.4464	51.0879	27.1674	color data not normalized to color checker
8955-1	8955	2009_oh_8955_fruit-c.jpg	1	12.8102	34.1652	129.476	79.8671	57.997	88.2037	39.0689	15.832	23.57	56.1983	29.1339	color data not normalized to color checker
8955-2	8955	2009_oh_8955_fruit-c.jpg	2	34.8015	16.517	142.687	99.3888	71.4085	100.747	45.9387	11.4072	25.2072	65.7488	28.8276	color data not normalized to color checker
8955-3	8955	2009_oh_8955_fruit-c.jpg	3	12.3845	44.5526	136.83	80.9219	57.709	91.4953	40.2835	18.2722	25.5627	55.5842	32.2245	color data not normalized to color checker
8955-4	8955	2009_oh_8955_fruit-c.jpg	4	29.1913	8.84118	146.174	98.3313	67.009	100.312	46.0445	12.9559	27.8267	65.1793	31.7222	color data not normalized to color checker
8955-5	8955	2009_oh_8955_fruit-c.jpg	5	26.0028	18.5759	142.181	93.6085	64.5614	97.2765	44.2154	13.7966	26.7839	62.7364	31.1513	color data not normalized to color checker
8955-6	8955	2009_oh_8955_fruit-c.jpg	6	26.8472	34.5317	120.04	78.601	55.2215	82.4717	37.4312	12.237	22.7628	60.6089	27.0883	color data not normalized to color checker
8956-1	8956	2009_oh_8956_fruit-c.jpg	1	48.9533	11.4973	130.869	88.5275	49.8939	85.0518	41.325	10.6668	30.8334	70.5922	33.9546	color data not normalized to color checker
8956-2	8956	2009_oh_8956_fruit-c.jpg	2	52.6702	5.92289	131.287	90.8991	49.2728	84.9682	42.0075	9.32559	31.9508	72.3353	34.4258	color data not normalized to color checker
8956-3	8956	2009_oh_8956_fruit-c.jpg	3	64.4698	1.78005	117.943	89.1624	47.2544	77.7388	39.9343	4.22637	30.1273	79.7605	31.499	color data not normalized to color checker
8956-4	8956	2009_oh_8956_fruit-c.jpg	4	52.6802	3.45503	127.413	89.8041	46.3275	81.7628	41.2529	8.02941	32.4039	75.3388	34.6136	color data not normalized to color checker
8956-5	8956	2009_oh_8956_fruit-c.jpg	5	70.7437	0.907207	132.906	101.721	59.6733	90.5908	45.2428	4.62726	30.2895	80.3679	31.5197	color data not normalized to color checker
8956-6	8956	2009_oh_8956_fruit-c.jpg	6	75.56	0.00436662	126.906	99.7518	49.5882	83.0617	43.9258	2.08047	33.8675	85.1249	34.7321	color data not normalized to color checker
8956-7	8956	2009_oh_8956_fruit-c.jpg	7	44.9493	4.09537	127.58	86.7369	48.1948	82.7164	40.4802	10.0749	30.5084	70.092	33.1539	color data not normalized to color checker
8956-8	8956	2009_oh_8956_fruit-c.jpg	8	54.603	5.25612	122.807	88.0892	47.7417	80.2543	40.2696	7.06414	30.3291	74.8525	32.3938	color data not normalized to color checker
8956-9	8956	2009_oh_8956_fruit-c.jpg	9	41.1436	14.2439	118.753	80.4384	45.2494	77.1792	37.6734	9.68381	28.511	70.2139	31.6895	color data not normalized to color checker
8956-10	8956	2009_oh_8956_fruit-c.jpg	10	46.8915	10.1881	120.98	85.943	50.6644	80.7589	39.4649	7.88064	27.7415	72.1888	30.4119	color data not normalized to color checker
8956-11	8956	2009_oh_8956_fruit-c.jpg	11	49.1948	7.54134	123.562	85.371	47.3672	80.4451	39.5842	9.07355	29.7925	72.3859	32.4232	color data not normalized to color checker
8957-1	8957	2009_oh_8957_fruit-c.jpg	1	10.8805	33.3447	131.227	79.3468	55.2339	87.6644	39.1263	16.7696	25.3301	58.0315	31.1795	color data not normalized to color checker
8957-2	8957	2009_oh_8957_fruit-c.jpg	2	24.0193	5.36898	137.516	89.1764	57.2128	91.6319	42.4114	13.6636	28.4645	64.3451	32.2094	color data not normalized to color checker
8957-3	8957	2009_oh_8957_fruit-c.jpg	3	12.6603	40.2427	125.298	71.9997	47.2133	81.1732	36.3601	17.7026	26.2113	55.6692	32.3211	color data not normalized to color checker
8957-4	8957	2009_oh_8957_fruit-c.jpg	4	13.0597	18.1408	119.208	74.255	49.1002	79.1911	36.0517	13.9934	24.5774	59.7481	28.8278	color data not normalized to color checker
8957-5	8957	2009_oh_8957_fruit-c.jpg	5	9.59112	34.6357	115.516	69.243	48.4884	77.1451	34.3015	15.3213	22.619	56.1596	27.9041	color data not normalized to color checker
8957-6	8957	2009_oh_8957_fruit-c.jpg	6	10.1023	30.8221	116.571	70.1285	48.6232	77.6604	34.7021	15.2945	23.0629	58.0028	28.3892	color data not normalized to color checker
8957-7	8957	2009_oh_8957_fruit-c.jpg	7	12.1922	26.3645	131.534	79.0877	52.2228	86.4579	39.0438	16.6885	26.8864	58.058	32.2251	color data not normalized to color checker
8957-8	8957	2009_oh_8957_fruit-c.jpg	8	16.5718	29.9887	134.011	84.6763	60.0009	91.2676	40.8032	15.2586	24.9481	58.7283	29.9785	color data not normalized to color checker
8957-9	8957	2009_oh_8957_fruit-c.jpg	9	46.417	0.780297	129.602	91.4295	56.2678	87.4676	41.9355	8.88306	28.1796	71.2162	30.2452	color data not normalized to color checker
8958-1	8958	2009_oh_8958_fruit-c.jpg	1	29.6906	10.094	131.477	86.8478	54.8167	87.6491	41.0345	12.2343	27.8552	66.4425	31.4898	color data not normalized to color checker
8958-2	8958	2009_oh_8958_fruit-c.jpg	2	35.7654	19.3315	125.447	82.0502	51.5182	83.2683	38.9621	12.2074	26.9194	64.2496	30.6311	color data not normalized to color checker
8958-3	8958	2009_oh_8958_fruit-c.jpg	3	28.6417	31.2149	118.552	72.9855	44.0631	76.5141	35.6955	13.952	26.7325	61.0898	31.4188	color data not normalized to color checker
8958-4	8958	2009_oh_8958_fruit-c.jpg	4	63.7104	0.863304	124.502	93.4808	52.5175	83.2938	41.9331	5.01399	29.8569	79.1739	31.1555	color data not normalized to color checker
8958-5	8958	2009_oh_8958_fruit-c.jpg	5	50.6679	4.29953	124.033	90.758	55.5691	84.5155	41.1866	6.70684	27.3108	74.2471	29.3241	color data not normalized to color checker
8958-6	8958	2009_oh_8958_fruit-c.jpg	6	54.9847	1.91318	127.35	97.6699	59.4702	87.9176	43.4519	4.48111	28.1878	79.1052	29.6999	color data not normalized to color checker
8958-7	8958	2009_oh_8958_fruit-c.jpg	7	44.1469	7.78705	119.594	83.4549	49.0058	79.3398	38.6524	8.52684	27.6253	71.1164	30.2185	color data not normalized to color checker
8958-8	8958	2009_oh_8958_fruit-c.jpg	8	41.3175	10.1031	122.258	83.9898	52.4528	82.2132	39.1362	9.63708	26.473	69.1143	29.3522	color data not normalized to color checker
8958-9	8958	2009_oh_8958_fruit-c.jpg	9	46.46	2.5018	124.573	89.6565	53.4996	83.7854	40.9613	7.4557	28.1054	73.2337	30.3075	color data not normalized to color checker
8958-10	8958	2009_oh_8958_fruit-c.jpg	10	43.1579	5.23937	123.359	87.1178	50.891	81.9863	40.1235	8.17087	28.5339	73.1445	31.198	color data not normalized to color checker
8958-11	8958	2009_oh_8958_fruit-c.jpg	11	46.8304	12.5053	121.406	85.1394	52.4751	81.8165	39.3368	8.61859	26.6543	70.4277	29.3709	color data not normalized to color checker
8958-12	8958	2009_oh_8958_fruit-c.jpg	12	50.4389	4.75592	118.193	88.8777	50.4102	79.3482	39.9536	4.74659	28.3913	78.0079	30.2316	color data not normalized to color checker
8959-1	8959	2009_oh_8959_fruit-c.jpg	1	4.31333	63.3624	141.866	79.4463	60.163	95.0558	40.6262	21.3969	24.8615	50.0931	33.2901	color data not normalized to color checker
8959-2	8959	2009_oh_8959_fruit-c.jpg	2	33.8304	4.58138	145.775	99.8149	68.1621	100.659	46.3527	12.0563	27.6241	66.855	30.7434	color data not normalized to color checker
8959-3	8959	2009_oh_8959_fruit-c.jpg	3	9.21894	48.4055	136.618	84.7792	65.2759	94.9821	41.2452	16.7708	22.6396	54.2037	28.8226	color data not normalized to color checker
8959-4	8959	2009_oh_8959_fruit-c.jpg	4	6.58506	48.9712	127.951	77.1804	58.4491	87.7109	38.0149	16.8785	22.1706	52.4573	28.3288	color data not normalized to color checker
8959-5	8959	2009_oh_8959_fruit-c.jpg	5	6.00446	60.6306	138.685	78.5255	57.9924	92.5384	39.8306	20.4669	25.0731	50.908	32.8945	color data not normalized to color checker
8959-6	8959	2009_oh_8959_fruit-c.jpg	6	8.97284	52.1322	145.018	89.4463	69.4759	100.902	43.5333	17.9978	23.5457	53.8744	30.2815	color data not normalized to color checker
8959-7	8959	2009_oh_8959_fruit-c.jpg	7	14.3304	32.2494	148.492	93.133	67.2389	101.517	44.94	17.0812	26.5647	57.1017	32.3547	color data not normalized to color checker
8960-1	8960	2009_oh_8960_fruit-c.jpg	1	33.5082	4.62034	155.692	107.048	69.3271	105.878	49.347	12.1469	30.9689	68.3855	34.3814	color data not normalized to color checker
